trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,day
123,12/8/2025 23:6.14.58,100,online_fb,0,110.9149,320,702,791,too_slow,"""\""[{\\\""x\\\"":0.7421,\\\""y\\\"":0.4715,\\\""t\\\"":1},{\\\""x\\\"":0.7421,\\\""y\\\"":0.4715,\\\""t\\\"":1},{\\\""x\\\"":0.7086,\\\""y\\\"":0.3495,\\\""t\\\"":23},{\\\""x\\\"":0.7086,\\\""y\\\"":0.3495,\\\""t\\\"":24},{\\\""x\\\"":0.6971,\\\""y\\\"":0.2939,\\\""t\\\"":35},{\\\""x\\\"":0.6835,\\\""y\\\"":0.1986,\\\""t\\\"":51},{\\\""x\\\"":0.6835,\\\""y\\\"":0.1986,\\\""t\\\"":52},{\\\""x\\\"":0.6843,\\\""y\\\"":0.1912,\\\""t\\\"":696}]\""""",1
124,12/8/2025 23:6.15.721,90,online_fb,0,97.167,336,46,577,good_reach,"""\""[{\\\""x\\\"":0.75,\\\""y\\\"":0.4652,\\\""t\\\"":0},{\\\""x\\\"":0.75,\\\""y\\\"":0.4652,\\\""t\\\"":0},{\\\""x\\\"":0.739,\\\""y\\\"":0.4091,\\\""t\\\"":9},{\\\""x\\\"":0.7293,\\\""y\\\"":0.3441,\\\""t\\\"":26},{\\\""x\\\"":0.7293,\\\""y\\\"":0.3441,\\\""t\\\"":27},{\\\""x\\\"":0.7246,\\\""y\\\"":0.1983,\\\""t\\\"":44},{\\\""x\\\"":0.7246,\\\""y\\\"":0.1983,\\\""t\\\"":45}]\""""",1
125,12/8/2025 23:6.17.788,85,online_fb,0,87.3285,291,51,1017,good_reach,"""\""[{\\\""x\\\"":0.7542,\\\""y\\\"":0.4429,\\\""t\\\"":0},{\\\""x\\\"":0.7448,\\\""y\\\"":0.3273,\\\""t\\\"":20},{\\\""x\\\"":0.7448,\\\""y\\\"":0.3273,\\\""t\\\"":21},{\\\""x\\\"":0.7456,\\\""y\\\"":0.1933,\\\""t\\\"":36},{\\\""x\\\"":0.7456,\\\""y\\\"":0.1933,\\\""t\\\"":36}]\""""",1
126,12/8/2025 23:6.19.832,85,online_fb,0,83.1005,398,34,910,good_reach,"""\""[{\\\""x\\\"":0.7541,\\\""y\\\"":0.3741,\\\""t\\\"":1},{\\\""x\\\"":0.7541,\\\""y\\\"":0.3741,\\\""t\\\"":1},{\\\""x\\\"":0.7617,\\\""y\\\"":0.2376,\\\""t\\\"":18},{\\\""x\\\"":0.7617,\\\""y\\\"":0.2376,\\\""t\\\"":18}]\""""",1
127,12/8/2025 23:6.21.785,80,online_fb,0,84.7976,334,49,865,good_reach,"""\""[{\\\""x\\\"":0.7421,\\\""y\\\"":0.4644,\\\""t\\\"":0},{\\\""x\\\"":0.7429,\\\""y\\\"":0.4143,\\\""t\\\"":15},{\\\""x\\\"":0.7429,\\\""y\\\"":0.4143,\\\""t\\\"":16},{\\\""x\\\"":0.7447,\\\""y\\\"":0.3573,\\\""t\\\"":16},{\\\""x\\\"":0.7538,\\\""y\\\"":0.2288,\\\""t\\\"":32},{\\\""x\\\"":0.7538,\\\""y\\\"":0.2288,\\\""t\\\"":32}]\""""",1
128,12/8/2025 23:6.23.504,90,online_fb,0,100.9038,267,41,701,good_reach,"""\""[{\\\""x\\\"":0.7393,\\\""y\\\"":0.4552,\\\""t\\\"":0},{\\\""x\\\"":0.7314,\\\""y\\\"":0.406,\\\""t\\\"":8},{\\\""x\\\"":0.7186,\\\""y\\\"":0.2889,\\\""t\\\"":25},{\\\""x\\\"":0.7186,\\\""y\\\"":0.2889,\\\""t\\\"":25}]\""""",1
129,12/8/2025 23:6.25.467,95,online_fb,0,97.0829,366,49,843,good_reach,"""\""[{\\\""x\\\"":0.7451,\\\""y\\\"":0.4595,\\\""t\\\"":0},{\\\""x\\\"":0.7388,\\\""y\\\"":0.4168,\\\""t\\\"":16},{\\\""x\\\"":0.7388,\\\""y\\\"":0.4168,\\\""t\\\"":17},{\\\""x\\\"":0.7326,\\\""y\\\"":0.3642,\\\""t\\\"":17},{\\\""x\\\"":0.7231,\\\""y\\\"":0.2352,\\\""t\\\"":33},{\\\""x\\\"":0.7231,\\\""y\\\"":0.2352,\\\""t\\\"":33}]\""""",1
130,12/8/2025 23:6.27.286,100,online_fb,0,97.929,360,17,736,good_reach,"""\""[{\\\""x\\\"":0.7376,\\\""y\\\"":0.3651,\\\""t\\\"":0},{\\\""x\\\"":0.7376,\\\""y\\\"":0.3651,\\\""t\\\"":0},{\\\""x\\\"":0.7274,\\\""y\\\"":0.2306,\\\""t\\\"":16},{\\\""x\\\"":0.7274,\\\""y\\\"":0.2306,\\\""t\\\"":17}]\""""",1
131,12/8/2025 23:6.29.248,80,online_fb,0,74.8189,369,46,844,good_reach,"""\""[{\\\""x\\\"":0.7614,\\\""y\\\"":0.4691,\\\""t\\\"":0},{\\\""x\\\"":0.7752,\\\""y\\\"":0.352,\\\""t\\\"":13},{\\\""x\\\"":0.7752,\\\""y\\\"":0.352,\\\""t\\\"":13},{\\\""x\\\"":0.7904,\\\""y\\\"":0.2265,\\\""t\\\"":29}]\""""",1
132,12/8/2025 23:6.30.969,85,online_fb,0,88.4054,325,33,656,good_reach,"""\""[{\\\""x\\\"":0.7423,\\\""y\\\"":0.4265,\\\""t\\\"":0},{\\\""x\\\"":0.7423,\\\""y\\\"":0.4265,\\\""t\\\"":0},{\\\""x\\\"":0.7413,\\\""y\\\"":0.3739,\\\""t\\\"":1},{\\\""x\\\"":0.7426,\\\""y\\\"":0.2509,\\\""t\\\"":16},{\\\""x\\\"":0.7426,\\\""y\\\"":0.2509,\\\""t\\\"":16}]\""""",1
133,12/8/2025 23:6.33.947,90,online_fb,0,95.645,289,731,954,too_slow,"""\""[{\\\""x\\\"":0.7421,\\\""y\\\"":0.4088,\\\""t\\\"":0},{\\\""x\\\"":0.7356,\\\""y\\\"":0.3398,\\\""t\\\"":17},{\\\""x\\\"":0.7356,\\\""y\\\"":0.3398,\\\""t\\\"":17},{\\\""x\\\"":0.7317,\\\""y\\\"":0.2257,\\\""t\\\"":33},{\\\""x\\\"":0.7319,\\\""y\\\"":0.1746,\\\""t\\\"":50},{\\\""x\\\"":0.7319,\\\""y\\\"":0.1746,\\\""t\\\"":50}]\""""",1
134,12/8/2025 23:6.35.688,100,online_fb,0,94.6121,331,36,667,good_reach,"""\""[{\\\""x\\\"":0.7404,\\\""y\\\"":0.3849,\\\""t\\\"":0},{\\\""x\\\"":0.7404,\\\""y\\\"":0.3849,\\\""t\\\"":1},{\\\""x\\\"":0.7325,\\\""y\\\"":0.2624,\\\""t\\\"":20},{\\\""x\\\"":0.7315,\\\""y\\\"":0.1979,\\\""t\\\"":35},{\\\""x\\\"":0.7315,\\\""y\\\"":0.1979,\\\""t\\\"":35}]\""""",1
135,12/8/2025 23:6.37.348,95,online_fb,0,97.8648,393,49,516,good_reach,"""\""[{\\\""x\\\"":0.7475,\\\""y\\\"":0.4187,\\\""t\\\"":0},{\\\""x\\\"":0.7389,\\\""y\\\"":0.3537,\\\""t\\\"":15},{\\\""x\\\"":0.7389,\\\""y\\\"":0.3537,\\\""t\\\"":16},{\\\""x\\\"":0.7323,\\\""y\\\"":0.2877,\\\""t\\\"":16},{\\\""x\\\"":0.7248,\\\""y\\\"":0.184,\\\""t\\\"":33},{\\\""x\\\"":0.7248,\\\""y\\\"":0.184,\\\""t\\\"":33}]\""""",1
136,12/8/2025 23:6.39.199,95,online_fb,0,99.426,293,34,821,good_reach,"""\""[{\\\""x\\\"":0.7389,\\\""y\\\"":0.447,\\\""t\\\"":1},{\\\""x\\\"":0.7389,\\\""y\\\"":0.447,\\\""t\\\"":1},{\\\""x\\\"":0.7224,\\\""y\\\"":0.2718,\\\""t\\\"":17},{\\\""x\\\"":0.7224,\\\""y\\\"":0.2718,\\\""t\\\"":17}]\""""",1
137,12/8/2025 23:6.40.931,80,online_fb,0,84.1702,344,48,637,good_reach,"""\""[{\\\""x\\\"":0.7509,\\\""y\\\"":0.4244,\\\""t\\\"":0},{\\\""x\\\"":0.7535,\\\""y\\\"":0.3331,\\\""t\\\"":15},{\\\""x\\\"":0.7535,\\\""y\\\"":0.3331,\\\""t\\\"":16},{\\\""x\\\"":0.7629,\\\""y\\\"":0.2135,\\\""t\\\"":32}]\""""",1
138,12/8/2025 23:6.42.974,100,online_fb,0,97.5819,416,34,881,good_reach,"""\""[{\\\""x\\\"":0.7513,\\\""y\\\"":0.4527,\\\""t\\\"":0},{\\\""x\\\"":0.745,\\\""y\\\"":0.3941,\\\""t\\\"":17},{\\\""x\\\"":0.745,\\\""y\\\"":0.3941,\\\""t\\\"":18},{\\\""x\\\"":0.7317,\\\""y\\\"":0.2587,\\\""t\\\"":18},{\\\""x\\\"":0.7317,\\\""y\\\"":0.2587,\\\""t\\\"":34}]\""""",1
139,12/8/2025 23:6.45.451,90,online_fb,0,89.8041,304,46,1422,good_reach,"""\""[{\\\""x\\\"":0.7464,\\\""y\\\"":0.4618,\\\""t\\\"":0},{\\\""x\\\"":0.7412,\\\""y\\\"":0.3987,\\\""t\\\"":11},{\\\""x\\\"":0.7412,\\\""y\\\"":0.3987,\\\""t\\\"":13},{\\\""x\\\"":0.7375,\\\""y\\\"":0.301,\\\""t\\\"":28},{\\\""x\\\"":0.7391,\\\""y\\\"":0.2504,\\\""t\\\"":45},{\\\""x\\\"":0.7391,\\\""y\\\"":0.2504,\\\""t\\\"":46}]\""""",1
140,12/8/2025 23:6.47.545,85,online_fb,0,83.3549,467,33,877,good_reach,"""\""[{\\\""x\\\"":0.749,\\\""y\\\"":0.4051,\\\""t\\\"":0},{\\\""x\\\"":0.749,\\\""y\\\"":0.4051,\\\""t\\\"":1},{\\\""x\\\"":0.7524,\\\""y\\\"":0.348,\\\""t\\\"":1},{\\\""x\\\"":0.7626,\\\""y\\\"":0.223,\\\""t\\\"":16},{\\\""x\\\"":0.7626,\\\""y\\\"":0.223,\\\""t\\\"":16}]\""""",1
141,12/8/2025 23:6.50.676,100,online_fb,0,93.6887,373,810,933,too_slow,"""\""[{\\\""x\\\"":0.7442,\\\""y\\\"":0.4534,\\\""t\\\"":0},{\\\""x\\\"":0.7361,\\\""y\\\"":0.3819,\\\""t\\\"":11},{\\\""x\\\"":0.7361,\\\""y\\\"":0.3819,\\\""t\\\"":11},{\\\""x\\\"":0.73,\\\""y\\\"":0.3204,\\\""t\\\"":27},{\\\""x\\\"":0.7266,\\\""y\\\"":0.2737,\\\""t\\\"":405},{\\\""x\\\"":0.73,\\\""y\\\"":0.243,\\\""t\\\"":781},{\\\""x\\\"":0.73,\\\""y\\\"":0.243,\\\""t\\\"":781},{\\\""x\\\"":0.7332,\\\""y\\\"":0.2082,\\\""t\\\"":794}]\""""",1
142,12/8/2025 23:6.52.903,90,online_fb,0,94.8059,361,52,1108,good_reach,"""\""[{\\\""x\\\"":0.7462,\\\""y\\\"":0.4665,\\\""t\\\"":0},{\\\""x\\\"":0.7407,\\\""y\\\"":0.3852,\\\""t\\\"":17},{\\\""x\\\"":0.7363,\\\""y\\\"":0.3251,\\\""t\\\"":34},{\\\""x\\\"":0.7363,\\\""y\\\"":0.3251,\\\""t\\\"":35},{\\\""x\\\"":0.7302,\\\""y\\\"":0.1862,\\\""t\\\"":35},{\\\""x\\\"":0.7302,\\\""y\\\"":0.1862,\\\""t\\\"":51}]\""""",1
143,12/8/2025 23:6.54.464,95,online_fb,0,90.7428,351,30,478,good_reach,"""\""[{\\\""x\\\"":0.7564,\\\""y\\\"":0.4447,\\\""t\\\"":0},{\\\""x\\\"":0.7564,\\\""y\\\"":0.4447,\\\""t\\\"":0},{\\\""x\\\"":0.753,\\\""y\\\"":0.3916,\\\""t\\\"":1},{\\\""x\\\"":0.7501,\\\""y\\\"":0.3325,\\\""t\\\"":13},{\\\""x\\\"":0.748,\\\""y\\\"":0.269,\\\""t\\\"":29},{\\\""x\\\"":0.748,\\\""y\\\"":0.269,\\\""t\\\"":29}]\""""",1
144,12/8/2025 23:6.56.403,80,online_fb,0,94.4075,274,47,911,good_reach,"""\""[{\\\""x\\\"":0.7374,\\\""y\\\"":0.4552,\\\""t\\\"":0},{\\\""x\\\"":0.7324,\\\""y\\\"":0.4021,\\\""t\\\"":13},{\\\""x\\\"":0.73,\\\""y\\\"":0.347,\\\""t\\\"":30},{\\\""x\\\"":0.73,\\\""y\\\"":0.347,\\\""t\\\"":30},{\\\""x\\\"":0.7274,\\\""y\\\"":0.2557,\\\""t\\\"":30},{\\\""x\\\"":0.7306,\\\""y\\\"":0.2091,\\\""t\\\"":46},{\\\""x\\\"":0.7306,\\\""y\\\"":0.2091,\\\""t\\\"":47}]\""""",1
145,12/8/2025 23:6.57.998,85,online_fb,0,87.0279,367,50,475,good_reach,"""\""[{\\\""x\\\"":0.7635,\\\""y\\\"":0.48,\\\""t\\\"":0},{\\\""x\\\"":0.7586,\\\""y\\\"":0.3604,\\\""t\\\"":16},{\\\""x\\\"":0.7586,\\\""y\\\"":0.3604,\\\""t\\\"":17},{\\\""x\\\"":0.7562,\\\""y\\\"":0.2458,\\\""t\\\"":33},{\\\""x\\\"":0.7567,\\\""y\\\"":0.1858,\\\""t\\\"":50},{\\\""x\\\"":0.7567,\\\""y\\\"":0.1858,\\\""t\\\"":50}]\""""",1
146,12/8/2025 23:6.59.650,80,online_fb,0,74.9727,288,67,591,good_reach,"""\""[{\\\""x\\\"":0.7546,\\\""y\\\"":0.4533,\\\""t\\\"":0},{\\\""x\\\"":0.7546,\\\""y\\\"":0.4533,\\\""t\\\"":1},{\\\""x\\\"":0.7582,\\\""y\\\"":0.4082,\\\""t\\\"":18},{\\\""x\\\"":0.7658,\\\""y\\\"":0.3506,\\\""t\\\"":34},{\\\""x\\\"":0.7711,\\\""y\\\"":0.3174,\\\""t\\\"":50},{\\\""x\\\"":0.7711,\\\""y\\\"":0.3174,\\\""t\\\"":51},{\\\""x\\\"":0.7831,\\\""y\\\"":0.2464,\\\""t\\\"":51}]\""""",1
147,12/8/2025 23:7.2.86,100,online_fb,0,101.155,281,50,1397,good_reach,"""\""[{\\\""x\\\"":0.7352,\\\""y\\\"":0.4291,\\\""t\\\"":1},{\\\""x\\\"":0.7352,\\\""y\\\"":0.4291,\\\""t\\\"":1},{\\\""x\\\"":0.7226,\\\""y\\\"":0.3437,\\\""t\\\"":17},{\\\""x\\\"":0.7176,\\\""y\\\"":0.2852,\\\""t\\\"":34},{\\\""x\\\"":0.7176,\\\""y\\\"":0.2852,\\\""t\\\"":34},{\\\""x\\\"":0.7129,\\\""y\\\"":0.1775,\\\""t\\\"":34}]\""""",1
148,12/8/2025 23:7.4.99,85,online_fb,0,77.2793,290,67,951,good_reach,"""\""[{\\\""x\\\"":0.7489,\\\""y\\\"":0.4578,\\\""t\\\"":0},{\\\""x\\\"":0.7505,\\\""y\\\"":0.3973,\\\""t\\\"":18},{\\\""x\\\"":0.7505,\\\""y\\\"":0.3973,\\\""t\\\"":19},{\\\""x\\\"":0.757,\\\""y\\\"":0.3233,\\\""t\\\"":34},{\\\""x\\\"":0.7698,\\\""y\\\"":0.243,\\\""t\\\"":50},{\\\""x\\\"":0.7698,\\\""y\\\"":0.243,\\\""t\\\"":51},{\\\""x\\\"":0.7772,\\\""y\\\"":0.2013,\\\""t\\\"":51}]\""""",1
149,12/8/2025 23:7.6.235,95,online_fb,0,94.0617,283,34,1113,good_reach,"""\""[{\\\""x\\\"":0.7439,\\\""y\\\"":0.4213,\\\""t\\\"":0},{\\\""x\\\"":0.74,\\\""y\\\"":0.3697,\\\""t\\\"":17},{\\\""x\\\"":0.74,\\\""y\\\"":0.3697,\\\""t\\\"":17},{\\\""x\\\"":0.7371,\\\""y\\\"":0.3156,\\\""t\\\"":17},{\\\""x\\\"":0.7366,\\\""y\\\"":0.2064,\\\""t\\\"":33},{\\\""x\\\"":0.7366,\\\""y\\\"":0.2064,\\\""t\\\"":34}]\""""",1
150,12/8/2025 23:7.8.232,90,online_fb,0,95.7932,332,33,927,good_reach,"""\""[{\\\""x\\\"":0.7362,\\\""y\\\"":0.433,\\\""t\\\"":0},{\\\""x\\\"":0.7362,\\\""y\\\"":0.433,\\\""t\\\"":1},{\\\""x\\\"":0.7242,\\\""y\\\"":0.3129,\\\""t\\\"":1},{\\\""x\\\"":0.7218,\\\""y\\\"":0.2464,\\\""t\\\"":17},{\\\""x\\\"":0.7218,\\\""y\\\"":0.2464,\\\""t\\\"":18},{\\\""x\\\"":0.7218,\\\""y\\\"":0.1908,\\\""t\\\"":18}]\""""",1
151,12/8/2025 23:8.48.299,100,online_fb,3,100.63,250,51,817,good_reach,"""\""[{\\\""x\\\"":0.2401,\\\""y\\\"":0.4504,\\\""t\\\"":0},{\\\""x\\\"":0.2281,\\\""y\\\"":0.3914,\\\""t\\\"":17},{\\\""x\\\"":0.2223,\\\""y\\\"":0.3502,\\\""t\\\"":33},{\\\""x\\\"":0.2223,\\\""y\\\"":0.3502,\\\""t\\\"":34},{\\\""x\\\"":0.2125,\\\""y\\\"":0.2603,\\\""t\\\"":34},{\\\""x\\\"":0.2099,\\\""y\\\"":0.2153,\\\""t\\\"":50},{\\\""x\\\"":0.2099,\\\""y\\\"":0.2153,\\\""t\\\"":51}]\""""",1
152,12/8/2025 23:8.50.181,90,online_fb,6,95.4665,316,52,809,good_reach,"""\""[{\\\""x\\\"":0.2454,\\\""y\\\"":0.4661,\\\""t\\\"":0},{\\\""x\\\"":0.2292,\\\""y\\\"":0.4122,\\\""t\\\"":16},{\\\""x\\\"":0.2168,\\\""y\\\"":0.3359,\\\""t\\\"":33},{\\\""x\\\"":0.2135,\\\""y\\\"":0.2178,\\\""t\\\"":50},{\\\""x\\\"":0.2135,\\\""y\\\"":0.2178,\\\""t\\\"":51}]\""""",1
153,12/8/2025 23:8.51.851,95,online_fb,9,97.0708,427,34,500,good_reach,"""\""[{\\\""x\\\"":0.2379,\\\""y\\\"":0.4781,\\\""t\\\"":0},{\\\""x\\\"":0.2252,\\\""y\\\"":0.426,\\\""t\\\"":17},{\\\""x\\\"":0.2252,\\\""y\\\"":0.426,\\\""t\\\"":18},{\\\""x\\\"":0.2044,\\\""y\\\"":0.2881,\\\""t\\\"":18},{\\\""x\\\"":0.2044,\\\""y\\\"":0.2881,\\\""t\\\"":34}]\""""",1
154,12/8/2025 23:8.54.16,80,online_fb,12,78.1567,32,733,118,too_slow,"""\""[{\\\""x\\\"":0.2369,\\\""y\\\"":0.4638,\\\""t\\\"":0},{\\\""x\\\"":0.212,\\\""y\\\"":0.426,\\\""t\\\"":33},{\\\""x\\\"":0.1928,\\\""y\\\"":0.381,\\\""t\\\"":67},{\\\""x\\\"":0.1894,\\\""y\\\"":0.3692,\\\""t\\\"":100},{\\\""x\\\"":0.19,\\\""y\\\"":0.3705,\\\""t\\\"":150},{\\\""x\\\"":0.194,\\\""y\\\"":0.3795,\\\""t\\\"":200},{\\\""x\\\"":0.2037,\\\""y\\\"":0.4228,\\\""t\\\"":233},{\\\""x\\\"":0.2199,\\\""y\\\"":0.5131,\\\""t\\\"":283},{\\\""x\\\"":0.222,\\\""y\\\"":0.5265,\\\""t\\\"":284},{\\\""x\\\"":0.223,\\\""y\\\"":0.5312,\\\""t\\\"":317},{\\\""x\\\"":0.2231,\\\""y\\\"":0.4936,\\\""t\\\"":367},{\\\""x\\\"":0.2235,\\\""y\\\"":0.4665,\\\""t\\\"":400},{\\\""x\\\"":0.2297,\\\""y\\\"":0.4646,\\\""t\\\"":433},{\\\""x\\\"":0.2339,\\\""y\\\"":0.471,\\\""t\\\"":483},{\\\""x\\\"":0.2343,\\\""y\\\"":0.4718,\\\""t\\\"":567},{\\\""x\\\"":0.2424,\\\""y\\\"":0.4802,\\\""t\\\"":617},{\\\""x\\\"":0.244,\\\""y\\\"":0.4801,\\\""t\\\"":650},{\\\""x\\\"":0.233,\\\""y\\\"":0.3749,\\\""t\\\"":683},{\\\""x\\\"":0.2315,\\\""y\\\"":0.301,\\\""t\\\"":701},{\\\""x\\\"":0.2429,\\\""y\\\"":0.1716,\\\""t\\\"":717}]\""""",1
155,12/8/2025 23:8.55.712,85,online_fb,15,87.277,391,42,559,good_reach,"""\""[{\\\""x\\\"":0.2496,\\\""y\\\"":0.4672,\\\""t\\\"":0},{\\\""x\\\"":0.2361,\\\""y\\\"":0.4176,\\\""t\\\"":8},{\\\""x\\\"":0.2269,\\\""y\\\"":0.3601,\\\""t\\\"":25},{\\\""x\\\"":0.2269,\\\""y\\\"":0.3601,\\\""t\\\"":26},{\\\""x\\\"":0.2185,\\\""y\\\"":0.2935,\\\""t\\\"":26},{\\\""x\\\"":0.2126,\\\""y\\\"":0.221,\\\""t\\\"":42},{\\\""x\\\"":0.2126,\\\""y\\\"":0.221,\\\""t\\\"":42}]\""""",1
156,12/8/2025 23:8.57.400,90,online_fb,18,92.4855,379,34,567,good_reach,"""\""[{\\\""x\\\"":0.2388,\\\""y\\\"":0.3935,\\\""t\\\"":0},{\\\""x\\\"":0.222,\\\""y\\\"":0.4053,\\\""t\\\"":1},{\\\""x\\\"":0.2002,\\\""y\\\"":0.2893,\\\""t\\\"":18},{\\\""x\\\"":0.2002,\\\""y\\\"":0.2893,\\\""t\\\"":33}]\""""",1
157,12/8/2025 23:8.59.162,80,online_fb,21,87.7288,368,98,592,good_reach,"""\""[{\\\""x\\\"":0.2513,\\\""y\\\"":0.4552,\\\""t\\\"":0},{\\\""x\\\"":0.2365,\\\""y\\\"":0.4374,\\\""t\\\"":15},{\\\""x\\\"":0.229,\\\""y\\\"":0.4073,\\\""t\\\"":32},{\\\""x\\\"":0.2138,\\\""y\\\"":0.3418,\\\""t\\\"":48},{\\\""x\\\"":0.2086,\\\""y\\\"":0.3148,\\\""t\\\"":65},{\\\""x\\\"":0.2086,\\\""y\\\"":0.3148,\\\""t\\\"":65},{\\\""x\\\"":0.2031,\\\""y\\\"":0.2805,\\\""t\\\"":66},{\\\""x\\\"":0.1931,\\\""y\\\"":0.2006,\\\""t\\\"":81}]\""""",1
158,12/8/2025 23:9.1.516,85,online_fb,24,89.1791,277,33,1273,good_reach,"""\""[{\\\""x\\\"":0.2469,\\\""y\\\"":0.4133,\\\""t\\\"":1},{\\\""x\\\"":0.2286,\\\""y\\\"":0.4232,\\\""t\\\"":1},{\\\""x\\\"":0.1937,\\\""y\\\"":0.2685,\\\""t\\\"":16},{\\\""x\\\"":0.1937,\\\""y\\\"":0.2685,\\\""t\\\"":17}]\""""",1
159,12/8/2025 23:9.3.682,95,online_fb,27,96.9584,417,33,1009,good_reach,"""\""[{\\\""x\\\"":0.2486,\\\""y\\\"":0.4333,\\\""t\\\"":0},{\\\""x\\\"":0.2328,\\\""y\\\"":0.4418,\\\""t\\\"":0},{\\\""x\\\"":0.1895,\\\""y\\\"":0.3333,\\\""t\\\"":16},{\\\""x\\\"":0.1895,\\\""y\\\"":0.3333,\\\""t\\\"":17}]\""""",1
160,12/8/2025 23:9.5.648,100,online_fb,30,94.3127,406,393,460,good_reach,"""\""[{\\\""x\\\"":0.2453,\\\""y\\\"":0.4519,\\\""t\\\"":0},{\\\""x\\\"":0.2188,\\\""y\\\"":0.4144,\\\""t\\\"":10},{\\\""x\\\"":0.2045,\\\""y\\\"":0.3596,\\\""t\\\"":27},{\\\""x\\\"":0.2045,\\\""y\\\"":0.3596,\\\""t\\\"":27},{\\\""x\\\"":0.1912,\\\""y\\\"":0.2991,\\\""t\\\"":27},{\\\""x\\\"":0.1793,\\\""y\\\"":0.2348,\\\""t\\\"":43},{\\\""x\\\"":0.1793,\\\""y\\\"":0.2348,\\\""t\\\"":44},{\\\""x\\\"":0.1793,\\\""y\\\"":0.2348,\\\""t\\\"":60}]\""""",1
161,12/8/2025 23:9.7.577,80,online_fb,33,75.2918,340,43,843,good_reach,"""\""[{\\\""x\\\"":0.2566,\\\""y\\\"":0.3807,\\\""t\\\"":0},{\\\""x\\\"":0.2213,\\\""y\\\"":0.3931,\\\""t\\\"":0},{\\\""x\\\"":0.2104,\\\""y\\\"":0.3385,\\\""t\\\"":10},{\\\""x\\\"":0.1927,\\\""y\\\"":0.2273,\\\""t\\\"":27},{\\\""x\\\"":0.1927,\\\""y\\\"":0.2273,\\\""t\\\"":28}]\""""",1
162,12/8/2025 23:9.9.444,85,online_fb,36,82.5754,445,33,685,good_reach,"""\""[{\\\""x\\\"":0.2682,\\\""y\\\"":0.4146,\\\""t\\\"":0},{\\\""x\\\"":0.2383,\\\""y\\\"":0.4106,\\\""t\\\"":0},{\\\""x\\\"":0.2063,\\\""y\\\"":0.3143,\\\""t\\\"":16},{\\\""x\\\"":0.1859,\\\""y\\\"":0.2577,\\\""t\\\"":33},{\\\""x\\\"":0.1859,\\\""y\\\"":0.2577,\\\""t\\\"":33}]\""""",1
163,12/8/2025 23:9.11.545,90,online_fb,39,116.9328,537,50,808,good_reach,"""\""[{\\\""x\\\"":0.2504,\\\""y\\\"":0.4564,\\\""t\\\"":1},{\\\""x\\\"":0.2052,\\\""y\\\"":0.4443,\\\""t\\\"":17},{\\\""x\\\"":0.1588,\\\""y\\\"":0.4128,\\\""t\\\"":33},{\\\""x\\\"":0.1588,\\\""y\\\"":0.4128,\\\""t\\\"":34},{\\\""x\\\"":0.1329,\\\""y\\\"":0.3939,\\\""t\\\"":34}]\""""",1
164,12/8/2025 23:9.13.716,100,online_fb,42,81.9587,277,67,1118,good_reach,"""\""[{\\\""x\\\"":0.2414,\\\""y\\\"":0.4597,\\\""t\\\"":0},{\\\""x\\\"":0.2135,\\\""y\\\"":0.4513,\\\""t\\\"":17},{\\\""x\\\"":0.1915,\\\""y\\\"":0.3974,\\\""t\\\"":33},{\\\""x\\\"":0.1915,\\\""y\\\"":0.3974,\\\""t\\\"":34},{\\\""x\\\"":0.1784,\\\""y\\\"":0.361,\\\""t\\\"":34},{\\\""x\\\"":0.1556,\\\""y\\\"":0.2751,\\\""t\\\"":50},{\\\""x\\\"":0.1556,\\\""y\\\"":0.2751,\\\""t\\\"":50}]\""""",1
165,12/8/2025 23:9.15.831,95,online_fb,45,19.1873,526,84,798,good_reach,"""\""[{\\\""x\\\"":0.2727,\\\""y\\\"":0.4852,\\\""t\\\"":0},{\\\""x\\\"":0.2655,\\\""y\\\"":0.423,\\\""t\\\"":17},{\\\""x\\\"":0.2753,\\\""y\\\"":0.3672,\\\""t\\\"":33},{\\\""x\\\"":0.2753,\\\""y\\\"":0.3672,\\\""t\\\"":34},{\\\""x\\\"":0.2829,\\\""y\\\"":0.3324,\\\""t\\\"":35},{\\\""x\\\"":0.2988,\\\""y\\\"":0.2637,\\\""t\\\"":50},{\\\""x\\\"":0.3164,\\\""y\\\"":0.203,\\\""t\\\"":66}]\""""",1
166,12/8/2025 23:9.17.381,100,online_fb,48,95.391,349,33,460,good_reach,"""\""[{\\\""x\\\"":0.2419,\\\""y\\\"":0.4094,\\\""t\\\"":0},{\\\""x\\\"":0.2091,\\\""y\\\"":0.4508,\\\""t\\\"":0},{\\\""x\\\"":0.1591,\\\""y\\\"":0.3841,\\\""t\\\"":17},{\\\""x\\\"":0.1334,\\\""y\\\"":0.3462,\\\""t\\\"":33},{\\\""x\\\"":0.1334,\\\""y\\\"":0.3462,\\\""t\\\"":33}]\""""",1
167,12/8/2025 23:9.19.260,80,online_fb,51,75.3016,336,47,601,good_reach,"""\""[{\\\""x\\\"":0.2571,\\\""y\\\"":0.4365,\\\""t\\\"":1},{\\\""x\\\"":0.2067,\\\""y\\\"":0.4067,\\\""t\\\"":13},{\\\""x\\\"":0.1478,\\\""y\\\"":0.26,\\\""t\\\"":30},{\\\""x\\\"":0.1478,\\\""y\\\"":0.26,\\\""t\\\"":30}]\""""",1
