trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/27/2026 22:15.42.76,40,online_fb,0,39.8461,564,35,1462,good_reach,"""\""[{\\\""x\\\"":0.5843,\\\""y\\\"":0.3558,\\\""t\\\"":18},{\\\""x\\\"":0.623,\\\""y\\\"":0.303,\\\""t\\\"":34},{\\\""x\\\"":0.623,\\\""y\\\"":0.303,\\\""t\\\"":34}]\""""",1,1
2,1/27/2026 22:15.45.285,80,online_fb,0,87.2953,565,50,1892,good_reach,"""\""[{\\\""x\\\"":0.4984,\\\""y\\\"":0.4318,\\\""t\\\"":0},{\\\""x\\\"":0.4991,\\\""y\\\"":0.3429,\\\""t\\\"":16},{\\\""x\\\"":0.5047,\\\""y\\\"":0.2309,\\\""t\\\"":33}]\""""",1,1
3,1/27/2026 22:15.49.220,120,online_fb,0,135.3902,483,50,2695,good_reach,"""\""[{\\\""x\\\"":0.4746,\\\""y\\\"":0.4481,\\\""t\\\"":0},{\\\""x\\\"":0.44,\\\""y\\\"":0.3721,\\\""t\\\"":16},{\\\""x\\\"":0.4138,\\\""y\\\"":0.3193,\\\""t\\\"":33},{\\\""x\\\"":0.4138,\\\""y\\\"":0.3193,\\\""t\\\"":33},{\\\""x\\\"":0.3979,\\\""y\\\"":0.2962,\\\""t\\\"":33}]\""""",1,1
4,1/27/2026 22:15.54.527,40,online_fb,0,52.5733,456,29,4121,good_reach,"""\""[{\\\""x\\\"":0.5148,\\\""y\\\"":0.4403,\\\""t\\\"":0},{\\\""x\\\"":0.5369,\\\""y\\\"":0.3901,\\\""t\\\"":11},{\\\""x\\\"":0.5839,\\\""y\\\"":0.2896,\\\""t\\\"":28},{\\\""x\\\"":0.5839,\\\""y\\\"":0.2896,\\\""t\\\"":28}]\""""",1,1
5,1/27/2026 22:15.56.707,80,online_fb,0,88.3322,449,50,979,good_reach,"""\""[{\\\""x\\\"":0.5075,\\\""y\\\"":0.3996,\\\""t\\\"":0},{\\\""x\\\"":0.5075,\\\""y\\\"":0.294,\\\""t\\\"":17},{\\\""x\\\"":0.5075,\\\""y\\\"":0.1755,\\\""t\\\"":33}]\""""",1,1
6,1/27/2026 22:15.58.722,120,online_fb,0,127.966,415,46,772,good_reach,"""\""[{\\\""x\\\"":0.4795,\\\""y\\\"":0.4423,\\\""t\\\"":0},{\\\""x\\\"":0.4622,\\\""y\\\"":0.4024,\\\""t\\\"":12},{\\\""x\\\"":0.4166,\\\""y\\\"":0.2981,\\\""t\\\"":29}]\""""",1,1
7,1/27/2026 22:16.0.786,120,online_fb,0,119.9414,510,77,777,good_reach,"""\""[{\\\""x\\\"":0.4962,\\\""y\\\"":0.4682,\\\""t\\\"":0},{\\\""x\\\"":0.4858,\\\""y\\\"":0.4347,\\\""t\\\"":10},{\\\""x\\\"":0.4665,\\\""y\\\"":0.3794,\\\""t\\\"":27},{\\\""x\\\"":0.4402,\\\""y\\\"":0.2957,\\\""t\\\"":43},{\\\""x\\\"":0.4229,\\\""y\\\"":0.2467,\\\""t\\\"":60}]\""""",1,1
8,1/27/2026 22:16.2.953,40,online_fb,0,49.316,448,50,801,good_reach,"""\""[{\\\""x\\\"":0.5083,\\\""y\\\"":0.4665,\\\""t\\\"":0},{\\\""x\\\"":0.5518,\\\""y\\\"":0.3764,\\\""t\\\"":18},{\\\""x\\\"":0.6009,\\\""y\\\"":0.2798,\\\""t\\\"":34}]\""""",1,1
9,1/27/2026 22:16.5.236,80,online_fb,0,80.357,520,30,1029,good_reach,"""\""[{\\\""x\\\"":0.5033,\\\""y\\\"":0.4439,\\\""t\\\"":0},{\\\""x\\\"":0.5102,\\\""y\\\"":0.3486,\\\""t\\\"":13},{\\\""x\\\"":0.5102,\\\""y\\\"":0.3486,\\\""t\\\"":13}]\""""",1,1
10,1/27/2026 22:16.7.191,40,online_fb,0,35.9078,518,47,678,good_reach,"""\""[{\\\""x\\\"":0.5254,\\\""y\\\"":0.4854,\\\""t\\\"":0},{\\\""x\\\"":0.5426,\\\""y\\\"":0.4623,\\\""t\\\"":14},{\\\""x\\\"":0.5993,\\\""y\\\"":0.3786,\\\""t\\\"":30},{\\\""x\\\"":0.5993,\\\""y\\\"":0.3786,\\\""t\\\"":30},{\\\""x\\\"":0.6241,\\\""y\\\"":0.3425,\\\""t\\\"":31}]\""""",1,1
