trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/12/2026 0:52.34.548,90,online_fb,0,87.3192,252,49,641,good_reach,"""\""[{\\\""x\\\"":0.5066,\\\""y\\\"":0.4407,\\\""t\\\"":7},{\\\""x\\\"":0.5073,\\\""y\\\"":0.4209,\\\""t\\\"":14},{\\\""x\\\"":0.5079,\\\""y\\\"":0.3925,\\\""t\\\"":21},{\\\""x\\\"":0.5086,\\\""y\\\"":0.3492,\\\""t\\\"":28},{\\\""x\\\"":0.5073,\\\""y\\\"":0.3467,\\\""t\\\"":28},{\\\""x\\\"":0.5086,\\\""y\\\"":0.322,\\\""t\\\"":28},{\\\""x\\\"":0.5093,\\\""y\\\"":0.2676,\\\""t\\\"":35},{\\\""x\\\"":0.5093,\\\""y\\\"":0.1972,\\\""t\\\"":41}]\""""",1,1
2,1/12/2026 0:52.35.978,90,online_fb,0,87.99,129,49,537,good_reach,"""\""[{\\\""x\\\"":0.5059,\\\""y\\\"":0.4676,\\\""t\\\"":0},{\\\""x\\\"":0.5072,\\\""y\\\"":0.4379,\\\""t\\\"":7},{\\\""x\\\"":0.5079,\\\""y\\\"":0.4107,\\\""t\\\"":14},{\\\""x\\\"":0.5066,\\\""y\\\"":0.4083,\\\""t\\\"":14},{\\\""x\\\"":0.5072,\\\""y\\\"":0.4046,\\\""t\\\"":15},{\\\""x\\\"":0.5072,\\\""y\\\"":0.3786,\\\""t\\\"":21},{\\\""x\\\"":0.5072,\\\""y\\\"":0.3044,\\\""t\\\"":28},{\\\""x\\\"":0.5072,\\\""y\\\"":0.2649,\\\""t\\\"":35},{\\\""x\\\"":0.5072,\\\""y\\\"":0.2006,\\\""t\\\"":42}]\""""",1,1
3,1/12/2026 0:52.38.486,90,online_fb,0,93.5763,192,63,529,good_reach,"""\""[{\\\""x\\\"":0.4914,\\\""y\\\"":0.4642,\\\""t\\\"":0},{\\\""x\\\"":0.4914,\\\""y\\\"":0.4481,\\\""t\\\"":7},{\\\""x\\\"":0.4914,\\\""y\\\"":0.4258,\\\""t\\\"":14},{\\\""x\\\"":0.4907,\\\""y\\\"":0.4061,\\\""t\\\"":21},{\\\""x\\\"":0.4901,\\\""y\\\"":0.3764,\\\""t\\\"":28},{\\\""x\\\"":0.4894,\\\""y\\\"":0.3307,\\\""t\\\"":35},{\\\""x\\\"":0.4888,\\\""y\\\"":0.2911,\\\""t\\\"":42},{\\\""x\\\"":0.4881,\\\""y\\\"":0.2355,\\\""t\\\"":49},{\\\""x\\\"":0.4874,\\\""y\\\"":0.1836,\\\""t\\\"":56}]\""""",1,1
4,1/12/2026 0:52.39.792,90,online_fb,0,89.2755,86,76,442,good_reach,"""\""[{\\\""x\\\"":0.5016,\\\""y\\\"":0.4549,\\\""t\\\"":0},{\\\""x\\\"":0.5023,\\\""y\\\"":0.4326,\\\""t\\\"":7},{\\\""x\\\"":0.5023,\\\""y\\\"":0.4104,\\\""t\\\"":14},{\\\""x\\\"":0.5023,\\\""y\\\"":0.3857,\\\""t\\\"":21},{\\\""x\\\"":0.5023,\\\""y\\\"":0.3597,\\\""t\\\"":28},{\\\""x\\\"":0.5023,\\\""y\\\"":0.3337,\\\""t\\\"":35},{\\\""x\\\"":0.5023,\\\""y\\\"":0.3016,\\\""t\\\"":42},{\\\""x\\\"":0.5023,\\\""y\\\"":0.2744,\\\""t\\\"":49},{\\\""x\\\"":0.5023,\\\""y\\\"":0.2485,\\\""t\\\"":56},{\\\""x\\\"":0.5023,\\\""y\\\"":0.2077,\\\""t\\\"":62},{\\\""x\\\"":0.5023,\\\""y\\\"":0.183,\\\""t\\\"":69}]\""""",1,1
5,1/12/2026 0:52.41.132,90,online_fb,0,88.1296,3,77,559,good_reach,"""\""[{\\\""x\\\"":0.5131,\\\""y\\\"":0.4797,\\\""t\\\"":0},{\\\""x\\\"":0.5131,\\\""y\\\"":0.471,\\\""t\\\"":7},{\\\""x\\\"":0.5131,\\\""y\\\"":0.4587,\\\""t\\\"":14},{\\\""x\\\"":0.5131,\\\""y\\\"":0.4451,\\\""t\\\"":21},{\\\""x\\\"":0.5131,\\\""y\\\"":0.4228,\\\""t\\\"":28},{\\\""x\\\"":0.5131,\\\""y\\\"":0.4055,\\\""t\\\"":35},{\\\""x\\\"":0.5124,\\\""y\\\"":0.3734,\\\""t\\\"":42},{\\\""x\\\"":0.5111,\\\""y\\\"":0.3338,\\\""t\\\"":49},{\\\""x\\\"":0.5098,\\\""y\\\"":0.3091,\\\""t\\\"":56},{\\\""x\\\"":0.5085,\\\""y\\\"":0.3067,\\\""t\\\"":56},{\\\""x\\\"":0.5085,\\\""y\\\"":0.2955,\\\""t\\\"":56},{\\\""x\\\"":0.5078,\\\""y\\\"":0.251,\\\""t\\\"":63},{\\\""x\\\"":0.5065,\\\""y\\\"":0.1954,\\\""t\\\"":70}]\""""",1,1
6,1/12/2026 0:52.43.85,90,online_fb,0,97.4716,180,55,341,good_reach,"""\""[{\\\""x\\\"":0.4954,\\\""y\\\"":0.4666,\\\""t\\\"":0},{\\\""x\\\"":0.494,\\\""y\\\"":0.4431,\\\""t\\\"":7},{\\\""x\\\"":0.4927,\\\""y\\\"":0.4147,\\\""t\\\"":13},{\\\""x\\\"":0.4907,\\\""y\\\"":0.3739,\\\""t\\\"":20},{\\\""x\\\"":0.4881,\\\""y\\\"":0.3356,\\\""t\\\"":27},{\\\""x\\\"":0.4848,\\\""y\\\"":0.2911,\\\""t\\\"":34},{\\\""x\\\"":0.4815,\\\""y\\\"":0.238,\\\""t\\\"":41},{\\\""x\\\"":0.4802,\\\""y\\\"":0.2355,\\\""t\\\"":41},{\\\""x\\\"":0.4768,\\\""y\\\"":0.1848,\\\""t\\\"":48}]\""""",1,1
7,1/12/2026 0:52.44.582,90,online_fb,0,87.2088,107,70,620,good_reach,"""\""[{\\\""x\\\"":0.4906,\\\""y\\\"":0.473,\\\""t\\\"":0},{\\\""x\\\"":0.4906,\\\""y\\\"":0.4619,\\\""t\\\"":7},{\\\""x\\\"":0.4906,\\\""y\\\"":0.4421,\\\""t\\\"":14},{\\\""x\\\"":0.4913,\\\""y\\\"":0.4174,\\\""t\\\"":21},{\\\""x\\\"":0.492,\\\""y\\\"":0.3915,\\\""t\\\"":28},{\\\""x\\\"":0.4933,\\\""y\\\"":0.3618,\\\""t\\\"":35},{\\\""x\\\"":0.4959,\\\""y\\\"":0.3223,\\\""t\\\"":42},{\\\""x\\\"":0.4992,\\\""y\\\"":0.2741,\\\""t\\\"":49},{\\\""x\\\"":0.5039,\\\""y\\\"":0.2246,\\\""t\\\"":56},{\\\""x\\\"":0.5078,\\\""y\\\"":0.1739,\\\""t\\\"":63}]\""""",1,1
8,1/12/2026 0:52.45.961,90,online_fb,0,93.5991,104,70,500,good_reach,"""\""[{\\\""x\\\"":0.501,\\\""y\\\"":0.4661,\\\""t\\\"":0},{\\\""x\\\"":0.501,\\\""y\\\"":0.4525,\\\""t\\\"":7},{\\\""x\\\"":0.5003,\\\""y\\\"":0.4315,\\\""t\\\"":14},{\\\""x\\\"":0.4997,\\\""y\\\"":0.4092,\\\""t\\\"":21},{\\\""x\\\"":0.4983,\\\""y\\\"":0.3808,\\\""t\\\"":28},{\\\""x\\\"":0.4964,\\\""y\\\"":0.3487,\\\""t\\\"":35},{\\\""x\\\"":0.4944,\\\""y\\\"":0.3178,\\\""t\\\"":42},{\\\""x\\\"":0.4924,\\\""y\\\"":0.277,\\\""t\\\"":49},{\\\""x\\\"":0.4904,\\\""y\\\"":0.2374,\\\""t\\\"":56},{\\\""x\\\"":0.4891,\\\""y\\\"":0.1979,\\\""t\\\"":63}]\""""",1,1
9,1/12/2026 0:52.47.284,90,online_fb,0,94.0508,106,55,447,good_reach,"""\""[{\\\""x\\\"":0.5026,\\\""y\\\"":0.4562,\\\""t\\\"":0},{\\\""x\\\"":0.5013,\\\""y\\\"":0.4352,\\\""t\\\"":7},{\\\""x\\\"":0.5,\\\""y\\\"":0.4154,\\\""t\\\"":14},{\\\""x\\\"":0.4986,\\\""y\\\"":0.4129,\\\""t\\\"":14},{\\\""x\\\"":0.498,\\\""y\\\"":0.382,\\\""t\\\"":21},{\\\""x\\\"":0.4967,\\\""y\\\"":0.3425,\\\""t\\\"":28},{\\\""x\\\"":0.494,\\\""y\\\"":0.298,\\\""t\\\"":35},{\\\""x\\\"":0.4914,\\\""y\\\"":0.2436,\\\""t\\\"":41},{\\\""x\\\"":0.4887,\\\""y\\\"":0.188,\\\""t\\\"":48}]\""""",1,1
10,1/12/2026 0:52.48.750,90,online_fb,0,88.5983,134,63,567,good_reach,"""\""[{\\\""x\\\"":0.4931,\\\""y\\\"":0.4615,\\\""t\\\"":0},{\\\""x\\\"":0.4945,\\\""y\\\"":0.4454,\\\""t\\\"":7},{\\\""x\\\"":0.4958,\\\""y\\\"":0.4232,\\\""t\\\"":14},{\\\""x\\\"":0.4971,\\\""y\\\"":0.4022,\\\""t\\\"":21},{\\\""x\\\"":0.4984,\\\""y\\\"":0.3651,\\\""t\\\"":28},{\\\""x\\\"":0.5004,\\\""y\\\"":0.328,\\\""t\\\"":35},{\\\""x\\\"":0.5011,\\\""y\\\"":0.3033,\\\""t\\\"":42},{\\\""x\\\"":0.503,\\\""y\\\"":0.26,\\\""t\\\"":49},{\\\""x\\\"":0.5037,\\\""y\\\"":0.2168,\\\""t\\\"":56},{\\\""x\\\"":0.5037,\\\""y\\\"":0.202,\\\""t\\\"":63},{\\\""x\\\"":0.5024,\\\""y\\\"":0.1995,\\\""t\\\"":63}]\""""",1,1
