trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,12/28/2025 23:7.56.408,90,online_fb,0,94.9697,414,385,1027,good_reach,"""\""[{\\\""x\\\"":0.4968,\\\""y\\\"":0.4498,\\\""t\\\"":18},{\\\""x\\\"":0.4968,\\\""y\\\"":0.4229,\\\""t\\\"":34},{\\\""x\\\"":0.4968,\\\""y\\\"":0.4033,\\\""t\\\"":50},{\\\""x\\\"":0.4961,\\\""y\\\"":0.3801,\\\""t\\\"":67},{\\\""x\\\"":0.4942,\\\""y\\\"":0.3605,\\\""t\\\"":84},{\\\""x\\\"":0.4916,\\\""y\\\"":0.3226,\\\""t\\\"":117},{\\\""x\\\"":0.489,\\\""y\\\"":0.2981,\\\""t\\\"":134},{\\\""x\\\"":0.487,\\\""y\\\"":0.2871,\\\""t\\\"":151},{\\\""x\\\"":0.4857,\\\""y\\\"":0.2737,\\\""t\\\"":167},{\\\""x\\\"":0.4844,\\\""y\\\"":0.2578,\\\""t\\\"":184},{\\\""x\\\"":0.4838,\\\""y\\\"":0.2419,\\\""t\\\"":201},{\\\""x\\\"":0.4838,\\\""y\\\"":0.2296,\\\""t\\\"":217},{\\\""x\\\"":0.4838,\\\""y\\\"":0.2174,\\\""t\\\"":234},{\\\""x\\\"":0.4831,\\\""y\\\"":0.21,\\\""t\\\"":251},{\\\""x\\\"":0.4831,\\\""y\\\"":0.2088,\\\""t\\\"":267},{\\\""x\\\"":0.4825,\\\""y\\\"":0.2039,\\\""t\\\"":302},{\\\""x\\\"":0.4812,\\\""y\\\"":0.2003,\\\""t\\\"":317},{\\\""x\\\"":0.4812,\\\""y\\\"":0.1941,\\\""t\\\"":334},{\\\""x\\\"":0.4812,\\\""y\\\"":0.1856,\\\""t\\\"":350},{\\\""x\\\"":0.4831,\\\""y\\\"":0.1709,\\\""t\\\"":367}]\""""",1,1
2,12/28/2025 23:7.59.705,90,online_fb,0,93.6284,889,345,1358,good_reach,"""\""[{\\\""x\\\"":0.5069,\\\""y\\\"":0.4287,\\\""t\\\"":0},{\\\""x\\\"":0.5069,\\\""y\\\"":0.4177,\\\""t\\\"":10},{\\\""x\\\"":0.5069,\\\""y\\\"":0.3859,\\\""t\\\"":27},{\\\""x\\\"":0.5063,\\\""y\\\"":0.3687,\\\""t\\\"":44},{\\\""x\\\"":0.5063,\\\""y\\\"":0.3479,\\\""t\\\"":61},{\\\""x\\\"":0.5056,\\\""y\\\"":0.3308,\\\""t\\\"":77},{\\\""x\\\"":0.5056,\\\""y\\\"":0.3112,\\\""t\\\"":94},{\\\""x\\\"":0.505,\\\""y\\\"":0.3002,\\\""t\\\"":111},{\\\""x\\\"":0.5043,\\\""y\\\"":0.2892,\\\""t\\\"":127},{\\\""x\\\"":0.503,\\\""y\\\"":0.2758,\\\""t\\\"":144},{\\\""x\\\"":0.5011,\\\""y\\\"":0.2574,\\\""t\\\"":177},{\\\""x\\\"":0.5004,\\\""y\\\"":0.2452,\\\""t\\\"":194},{\\\""x\\\"":0.5004,\\\""y\\\"":0.2366,\\\""t\\\"":211},{\\\""x\\\"":0.4991,\\\""y\\\"":0.228,\\\""t\\\"":227},{\\\""x\\\"":0.4965,\\\""y\\\"":0.2182,\\\""t\\\"":244},{\\\""x\\\"":0.4946,\\\""y\\\"":0.2121,\\\""t\\\"":260},{\\\""x\\\"":0.492,\\\""y\\\"":0.2011,\\\""t\\\"":277},{\\\""x\\\"":0.49,\\\""y\\\"":0.1962,\\\""t\\\"":294},{\\\""x\\\"":0.4894,\\\""y\\\"":0.1889,\\\""t\\\"":311},{\\\""x\\\"":0.4887,\\\""y\\\"":0.1754,\\\""t\\\"":327}]\""""",1,1
3,12/28/2025 23:8.2.254,90,online_fb,0,89.7932,483,316,850,good_reach,"""\""[{\\\""x\\\"":0.5032,\\\""y\\\"":0.4682,\\\""t\\\"":0},{\\\""x\\\"":0.5052,\\\""y\\\"":0.4523,\\\""t\\\"":16},{\\\""x\\\"":0.5058,\\\""y\\\"":0.4376,\\\""t\\\"":33},{\\\""x\\\"":0.5065,\\\""y\\\"":0.4217,\\\""t\\\"":49},{\\\""x\\\"":0.5084,\\\""y\\\"":0.3936,\\\""t\\\"":66},{\\\""x\\\"":0.5091,\\\""y\\\"":0.374,\\\""t\\\"":83},{\\\""x\\\"":0.5091,\\\""y\\\"":0.3471,\\\""t\\\"":99},{\\\""x\\\"":0.5091,\\\""y\\\"":0.3299,\\\""t\\\"":116},{\\\""x\\\"":0.5091,\\\""y\\\"":0.3091,\\\""t\\\"":133},{\\\""x\\\"":0.5091,\\\""y\\\"":0.2847,\\\""t\\\"":149},{\\\""x\\\"":0.5091,\\\""y\\\"":0.2688,\\\""t\\\"":166},{\\\""x\\\"":0.5091,\\\""y\\\"":0.2688,\\\""t\\\"":166},{\\\""x\\\"":0.5084,\\\""y\\\"":0.2516,\\\""t\\\"":183},{\\\""x\\\"":0.5071,\\\""y\\\"":0.2272,\\\""t\\\"":199},{\\\""x\\\"":0.5065,\\\""y\\\"":0.2137,\\\""t\\\"":216},{\\\""x\\\"":0.5052,\\\""y\\\"":0.2027,\\\""t\\\"":232},{\\\""x\\\"":0.5039,\\\""y\\\"":0.1929,\\\""t\\\"":249},{\\\""x\\\"":0.5032,\\\""y\\\"":0.1868,\\\""t\\\"":267},{\\\""x\\\"":0.5013,\\\""y\\\"":0.1758,\\\""t\\\"":283},{\\\""x\\\"":0.5013,\\\""y\\\"":0.1684,\\\""t\\\"":299}]\""""",1,1
4,12/28/2025 23:8.5.205,90,online_fb,0,89.7939,699,434,651,good_reach,"""\""[{\\\""x\\\"":0.5058,\\\""y\\\"":0.4572,\\\""t\\\"":0},{\\\""x\\\"":0.5058,\\\""y\\\"":0.4401,\\\""t\\\"":17},{\\\""x\\\"":0.5058,\\\""y\\\"":0.4205,\\\""t\\\"":34},{\\\""x\\\"":0.5078,\\\""y\\\"":0.3813,\\\""t\\\"":50},{\\\""x\\\"":0.5078,\\\""y\\\"":0.3581,\\\""t\\\"":68},{\\\""x\\\"":0.5071,\\\""y\\\"":0.2957,\\\""t\\\"":100},{\\\""x\\\"":0.5058,\\\""y\\\"":0.2798,\\\""t\\\"":117},{\\\""x\\\"":0.5058,\\\""y\\\"":0.2529,\\\""t\\\"":134},{\\\""x\\\"":0.5058,\\\""y\\\"":0.2357,\\\""t\\\"":150},{\\\""x\\\"":0.5058,\\\""y\\\"":0.2235,\\\""t\\\"":167},{\\\""x\\\"":0.5058,\\\""y\\\"":0.2149,\\\""t\\\"":184},{\\\""x\\\"":0.5058,\\\""y\\\"":0.2039,\\\""t\\\"":200},{\\\""x\\\"":0.5058,\\\""y\\\"":0.199,\\\""t\\\"":217},{\\\""x\\\"":0.5058,\\\""y\\\"":0.1966,\\\""t\\\"":234},{\\\""x\\\"":0.5058,\\\""y\\\"":0.1954,\\\""t\\\"":251},{\\\""x\\\"":0.5058,\\\""y\\\"":0.1917,\\\""t\\\"":351},{\\\""x\\\"":0.5058,\\\""y\\\"":0.188,\\\""t\\\"":367},{\\\""x\\\"":0.5052,\\\""y\\\"":0.1807,\\\""t\\\"":384},{\\\""x\\\"":0.5052,\\\""y\\\"":0.1746,\\\""t\\\"":401},{\\\""x\\\"":0.5032,\\\""y\\\"":0.1684,\\\""t\\\"":417}]\""""",1,1
5,12/28/2025 23:8.7.787,90,online_fb,0,87.1408,700,333,844,good_reach,"""\""[{\\\""x\\\"":0.4984,\\\""y\\\"":0.4519,\\\""t\\\"":0},{\\\""x\\\"":0.4991,\\\""y\\\"":0.4373,\\\""t\\\"":16},{\\\""x\\\"":0.4991,\\\""y\\\"":0.4238,\\\""t\\\"":33},{\\\""x\\\"":0.4971,\\\""y\\\"":0.4006,\\\""t\\\"":50},{\\\""x\\\"":0.4965,\\\""y\\\"":0.3847,\\\""t\\\"":66},{\\\""x\\\"":0.4965,\\\""y\\\"":0.3847,\\\""t\\\"":67},{\\\""x\\\"":0.4958,\\\""y\\\"":0.3663,\\\""t\\\"":83},{\\\""x\\\"":0.4939,\\\""y\\\"":0.3406,\\\""t\\\"":100},{\\\""x\\\"":0.4939,\\\""y\\\"":0.3259,\\\""t\\\"":117},{\\\""x\\\"":0.4932,\\\""y\\\"":0.3125,\\\""t\\\"":133},{\\\""x\\\"":0.4932,\\\""y\\\"":0.2819,\\\""t\\\"":167},{\\\""x\\\"":0.4932,\\\""y\\\"":0.2586,\\\""t\\\"":183},{\\\""x\\\"":0.4939,\\\""y\\\"":0.2501,\\\""t\\\"":200},{\\\""x\\\"":0.4945,\\\""y\\\"":0.2415,\\\""t\\\"":217},{\\\""x\\\"":0.4952,\\\""y\\\"":0.2354,\\\""t\\\"":233},{\\\""x\\\"":0.4978,\\\""y\\\"":0.2219,\\\""t\\\"":250},{\\\""x\\\"":0.4991,\\\""y\\\"":0.2134,\\\""t\\\"":267},{\\\""x\\\"":0.5017,\\\""y\\\"":0.1999,\\\""t\\\"":283},{\\\""x\\\"":0.5043,\\\""y\\\"":0.1901,\\\""t\\\"":300},{\\\""x\\\"":0.5056,\\\""y\\\"":0.184,\\\""t\\\"":317}]\""""",1,1
6,12/28/2025 23:8.11.116,90,online_fb,0,93.0364,567,266,1779,good_reach,"""\""[{\\\""x\\\"":0.4991,\\\""y\\\"":0.4676,\\\""t\\\"":0},{\\\""x\\\"":0.5004,\\\""y\\\"":0.4554,\\\""t\\\"":1},{\\\""x\\\"":0.5017,\\\""y\\\"":0.426,\\\""t\\\"":16},{\\\""x\\\"":0.503,\\\""y\\\"":0.3966,\\\""t\\\"":33},{\\\""x\\\"":0.503,\\\""y\\\"":0.355,\\\""t\\\"":49},{\\\""x\\\"":0.5017,\\\""y\\\"":0.3269,\\\""t\\\"":66},{\\\""x\\\"":0.5017,\\\""y\\\"":0.3024,\\\""t\\\"":83},{\\\""x\\\"":0.501,\\\""y\\\"":0.2718,\\\""t\\\"":99},{\\\""x\\\"":0.4991,\\\""y\\\"":0.2547,\\\""t\\\"":116},{\\\""x\\\"":0.4984,\\\""y\\\"":0.2339,\\\""t\\\"":133},{\\\""x\\\"":0.4971,\\\""y\\\"":0.2205,\\\""t\\\"":149},{\\\""x\\\"":0.4952,\\\""y\\\"":0.2082,\\\""t\\\"":166},{\\\""x\\\"":0.4939,\\\""y\\\"":0.196,\\\""t\\\"":183},{\\\""x\\\"":0.4926,\\\""y\\\"":0.1887,\\\""t\\\"":199},{\\\""x\\\"":0.4913,\\\""y\\\"":0.1838,\\\""t\\\"":216},{\\\""x\\\"":0.4913,\\\""y\\\"":0.1764,\\\""t\\\"":233},{\\\""x\\\"":0.4913,\\\""y\\\"":0.1703,\\\""t\\\"":249}]\""""",1,1
7,12/28/2025 23:8.15.396,90,online_fb,0,89.3299,451,480,2634,good_reach,"""\""[{\\\""x\\\"":0.4917,\\\""y\\\"":0.4657,\\\""t\\\"":0},{\\\""x\\\"":0.4923,\\\""y\\\"":0.4485,\\\""t\\\"":14},{\\\""x\\\"":0.4917,\\\""y\\\"":0.3788,\\\""t\\\"":48},{\\\""x\\\"":0.4897,\\\""y\\\"":0.3556,\\\""t\\\"":63},{\\\""x\\\"":0.4878,\\\""y\\\"":0.314,\\\""t\\\"":97},{\\\""x\\\"":0.4878,\\\""y\\\"":0.2907,\\\""t\\\"":113},{\\\""x\\\"":0.4897,\\\""y\\\"":0.2638,\\\""t\\\"":147},{\\\""x\\\"":0.4897,\\\""y\\\"":0.2503,\\\""t\\\"":163},{\\\""x\\\"":0.4897,\\\""y\\\"":0.2406,\\\""t\\\"":197},{\\\""x\\\"":0.4897,\\\""y\\\"":0.2381,\\\""t\\\"":213},{\\\""x\\\"":0.4904,\\\""y\\\"":0.2357,\\\""t\\\"":266},{\\\""x\\\"":0.4917,\\\""y\\\"":0.2308,\\\""t\\\"":280},{\\\""x\\\"":0.4975,\\\""y\\\"":0.2161,\\\""t\\\"":314},{\\\""x\\\"":0.5001,\\\""y\\\"":0.2112,\\\""t\\\"":330},{\\\""x\\\"":0.5047,\\\""y\\\"":0.2014,\\\""t\\\"":364},{\\\""x\\\"":0.5053,\\\""y\\\"":0.1965,\\\""t\\\"":380},{\\\""x\\\"":0.506,\\\""y\\\"":0.1818,\\\""t\\\"":413},{\\\""x\\\"":0.506,\\\""y\\\"":0.1769,\\\""t\\\"":430},{\\\""x\\\"":0.5034,\\\""y\\\"":0.1672,\\\""t\\\"":463},{\\\""x\\\"":0.5034,\\\""y\\\"":0.1672,\\\""t\\\"":464}]\""""",1,1
8,12/28/2025 23:8.18.257,90,online_fb,0,91.1105,129,774,950,too_slow,"""\""[{\\\""x\\\"":0.4926,\\\""y\\\"":0.4727,\\\""t\\\"":1},{\\\""x\\\"":0.4926,\\\""y\\\"":0.4714,\\\""t\\\"":42},{\\\""x\\\"":0.4939,\\\""y\\\"":0.4604,\\\""t\\\"":432},{\\\""x\\\"":0.4997,\\\""y\\\"":0.4164,\\\""t\\\"":457},{\\\""x\\\"":0.5036,\\\""y\\\"":0.3748,\\\""t\\\"":474},{\\\""x\\\"":0.5043,\\\""y\\\"":0.3503,\\\""t\\\"":490},{\\\""x\\\"":0.5056,\\\""y\\\"":0.3295,\\\""t\\\"":507},{\\\""x\\\"":0.5049,\\\""y\\\"":0.3112,\\\""t\\\"":525},{\\\""x\\\"":0.5023,\\\""y\\\"":0.2818,\\\""t\\\"":558},{\\\""x\\\"":0.5004,\\\""y\\\"":0.2684,\\\""t\\\"":574},{\\\""x\\\"":0.4984,\\\""y\\\"":0.2622,\\\""t\\\"":591},{\\\""x\\\"":0.4965,\\\""y\\\"":0.2476,\\\""t\\\"":607},{\\\""x\\\"":0.4939,\\\""y\\\"":0.228,\\\""t\\\"":641},{\\\""x\\\"":0.4939,\\\""y\\\"":0.228,\\\""t\\\"":641},{\\\""x\\\"":0.4926,\\\""y\\\"":0.2219,\\\""t\\\"":657},{\\\""x\\\"":0.4919,\\\""y\\\"":0.2121,\\\""t\\\"":674},{\\\""x\\\"":0.4913,\\\""y\\\"":0.206,\\\""t\\\"":691},{\\\""x\\\"":0.4919,\\\""y\\\"":0.1876,\\\""t\\\"":724},{\\\""x\\\"":0.4932,\\\""y\\\"":0.179,\\\""t\\\"":741},{\\\""x\\\"":0.4945,\\\""y\\\"":0.1729,\\\""t\\\"":757}]\""""",1,1
9,12/28/2025 23:8.20.525,90,online_fb,0,96.9906,453,196,909,good_reach,"""\""[{\\\""x\\\"":0.4991,\\\""y\\\"":0.4625,\\\""t\\\"":1},{\\\""x\\\"":0.5062,\\\""y\\\"":0.4209,\\\""t\\\"":13},{\\\""x\\\"":0.5088,\\\""y\\\"":0.3683,\\\""t\\\"":30},{\\\""x\\\"":0.5101,\\\""y\\\"":0.3231,\\\""t\\\"":46},{\\\""x\\\"":0.5095,\\\""y\\\"":0.268,\\\""t\\\"":63},{\\\""x\\\"":0.5082,\\\""y\\\"":0.2399,\\\""t\\\"":81},{\\\""x\\\"":0.5043,\\\""y\\\"":0.2178,\\\""t\\\"":97},{\\\""x\\\"":0.4997,\\\""y\\\"":0.1958,\\\""t\\\"":113},{\\\""x\\\"":0.4958,\\\""y\\\"":0.186,\\\""t\\\"":130},{\\\""x\\\"":0.4867,\\\""y\\\"":0.1762,\\\""t\\\"":146},{\\\""x\\\"":0.4828,\\\""y\\\"":0.1714,\\\""t\\\"":163},{\\\""x\\\"":0.4802,\\\""y\\\"":0.1689,\\\""t\\\"":180}]\""""",1,1
10,12/28/2025 23:8.22.609,90,online_fb,0,88.9878,67,599,134,too_slow,"""\""[{\\\""x\\\"":0.4929,\\\""y\\\"":0.4608,\\\""t\\\"":0},{\\\""x\\\"":0.4903,\\\""y\\\"":0.4254,\\\""t\\\"":33},{\\\""x\\\"":0.4883,\\\""y\\\"":0.3777,\\\""t\\\"":66},{\\\""x\\\"":0.487,\\\""y\\\"":0.3642,\\\""t\\\"":82},{\\\""x\\\"":0.4844,\\\""y\\\"":0.3385,\\\""t\\\"":116},{\\\""x\\\"":0.4838,\\\""y\\\"":0.3324,\\\""t\\\"":182},{\\\""x\\\"":0.4864,\\\""y\\\"":0.341,\\\""t\\\"":216},{\\\""x\\\"":0.489,\\\""y\\\"":0.363,\\\""t\\\"":250},{\\\""x\\\"":0.489,\\\""y\\\"":0.3715,\\\""t\\\"":265},{\\\""x\\\"":0.489,\\\""y\\\"":0.3948,\\\""t\\\"":300},{\\\""x\\\"":0.489,\\\""y\\\"":0.4131,\\\""t\\\"":332},{\\\""x\\\"":0.4896,\\\""y\\\"":0.4205,\\\""t\\\"":365},{\\\""x\\\"":0.4909,\\\""y\\\"":0.4217,\\\""t\\\"":382},{\\\""x\\\"":0.4968,\\\""y\\\"":0.4156,\\\""t\\\"":415},{\\\""x\\\"":0.5032,\\\""y\\\"":0.385,\\\""t\\\"":449},{\\\""x\\\"":0.5071,\\\""y\\\"":0.3336,\\\""t\\\"":483},{\\\""x\\\"":0.5078,\\\""y\\\"":0.27,\\\""t\\\"":515},{\\\""x\\\"":0.5078,\\\""y\\\"":0.27,\\\""t\\\"":516},{\\\""x\\\"":0.5071,\\\""y\\\"":0.2211,\\\""t\\\"":549},{\\\""x\\\"":0.5045,\\\""y\\\"":0.1758,\\\""t\\\"":582}]\""""",1,1
