trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/27/2026 17:42.44.851,40,online_fb,0,45.9793,333,48,871,good_reach,"""\""[{\\\""x\\\"":0.5088,\\\""y\\\"":0.4587,\\\""t\\\"":7},{\\\""x\\\"":0.5199,\\\""y\\\"":0.4339,\\\""t\\\"":14},{\\\""x\\\"":0.531,\\\""y\\\"":0.4133,\\\""t\\\"":21},{\\\""x\\\"":0.5486,\\\""y\\\"":0.3823,\\\""t\\\"":27},{\\\""x\\\"":0.5696,\\\""y\\\"":0.3472,\\\""t\\\"":34},{\\\""x\\\"":0.594,\\\""y\\\"":0.3038,\\\""t\\\"":41}]\""""",1,1
2,1/27/2026 17:42.47.116,80,online_fb,0,89.692,7,257,653,good_reach,"""\""[{\\\""x\\\"":0.4978,\\\""y\\\"":0.533,\\\""t\\\"":0},{\\\""x\\\"":0.4978,\\\""y\\\"":0.5372,\\\""t\\\"":7},{\\\""x\\\"":0.4978,\\\""y\\\"":0.5413,\\\""t\\\"":14},{\\\""x\\\"":0.4978,\\\""y\\\"":0.5434,\\\""t\\\"":21},{\\\""x\\\"":0.4989,\\\""y\\\"":0.5434,\\\""t\\\"":28},{\\\""x\\\"":0.4989,\\\""y\\\"":0.5413,\\\""t\\\"":152},{\\\""x\\\"":0.4989,\\\""y\\\"":0.5392,\\\""t\\\"":156},{\\\""x\\\"":0.4989,\\\""y\\\"":0.5372,\\\""t\\\"":160},{\\\""x\\\"":0.4989,\\\""y\\\"":0.533,\\\""t\\\"":167},{\\\""x\\\"":0.4989,\\\""y\\\"":0.5269,\\\""t\\\"":174},{\\\""x\\\"":0.5,\\\""y\\\"":0.5145,\\\""t\\\"":188},{\\\""x\\\"":0.5011,\\\""y\\\"":0.5083,\\\""t\\\"":195},{\\\""x\\\"":0.5011,\\\""y\\\"":0.4979,\\\""t\\\"":201},{\\\""x\\\"":0.5022,\\\""y\\\"":0.4835,\\\""t\\\"":208},{\\\""x\\\"":0.5033,\\\""y\\\"":0.4608,\\\""t\\\"":215},{\\\""x\\\"":0.5044,\\\""y\\\"":0.4298,\\\""t\\\"":222},{\\\""x\\\"":0.5055,\\\""y\\\"":0.3802,\\\""t\\\"":229},{\\\""x\\\"":0.5055,\\\""y\\\"":0.3306,\\\""t\\\"":236},{\\\""x\\\"":0.5055,\\\""y\\\"":0.2604,\\\""t\\\"":243},{\\\""x\\\"":0.5044,\\\""y\\\"":0.1881,\\\""t\\\"":250}]\""""",1,1
3,1/27/2026 17:42.48.615,120,online_fb,0,133.6329,205,48,545,good_reach,"""\""[{\\\""x\\\"":0.4876,\\\""y\\\"":0.4609,\\\""t\\\"":0},{\\\""x\\\"":0.4787,\\\""y\\\"":0.4423,\\\""t\\\"":6},{\\\""x\\\"":0.4654,\\\""y\\\"":0.4217,\\\""t\\\"":13},{\\\""x\\\"":0.4444,\\\""y\\\"":0.3866,\\\""t\\\"":20},{\\\""x\\\"":0.4268,\\\""y\\\"":0.3556,\\\""t\\\"":27},{\\\""x\\\"":0.4024,\\\""y\\\"":0.3101,\\\""t\\\"":34},{\\\""x\\\"":0.3781,\\\""y\\\"":0.2647,\\\""t\\\"":41}]\""""",1,1
4,1/27/2026 17:42.50.101,40,online_fb,0,44.6054,208,49,527,good_reach,"""\""[{\\\""x\\\"":0.5097,\\\""y\\\"":0.4693,\\\""t\\\"":0},{\\\""x\\\"":0.5185,\\\""y\\\"":0.4507,\\\""t\\\"":7},{\\\""x\\\"":0.5307,\\\""y\\\"":0.4259,\\\""t\\\"":15},{\\\""x\\\"":0.5473,\\\""y\\\"":0.3908,\\\""t\\\"":22},{\\\""x\\\"":0.5661,\\\""y\\\"":0.3516,\\\""t\\\"":28},{\\\""x\\\"":0.5904,\\\""y\\\"":0.3103,\\\""t\\\"":35},{\\\""x\\\"":0.6092,\\\""y\\\"":0.2793,\\\""t\\\"":42},{\\\""x\\\"":0.607,\\\""y\\\"":0.2752,\\\""t\\\"":42},{\\\""x\\\"":0.618,\\\""y\\\"":0.2628,\\\""t\\\"":42}]\""""",1,1
5,1/27/2026 17:42.51.441,80,online_fb,0,71.9589,163,41,433,good_reach,"""\""[{\\\""x\\\"":0.5142,\\\""y\\\"":0.4615,\\\""t\\\"":0},{\\\""x\\\"":0.5208,\\\""y\\\"":0.4326,\\\""t\\\"":7},{\\\""x\\\"":0.5252,\\\""y\\\"":0.412,\\\""t\\\"":14},{\\\""x\\\"":0.523,\\\""y\\\"":0.4078,\\\""t\\\"":14},{\\\""x\\\"":0.5285,\\\""y\\\"":0.3934,\\\""t\\\"":14},{\\\""x\\\"":0.5363,\\\""y\\\"":0.3459,\\\""t\\\"":20},{\\\""x\\\"":0.5462,\\\""y\\\"":0.2901,\\\""t\\\"":27},{\\\""x\\\"":0.5573,\\\""y\\\"":0.2096,\\\""t\\\"":34}]\""""",1,1
6,1/27/2026 17:42.52.860,120,online_fb,0,122.9991,162,42,511,good_reach,"""\""[{\\\""x\\\"":0.4952,\\\""y\\\"":0.4626,\\\""t\\\"":0},{\\\""x\\\"":0.4896,\\\""y\\\"":0.4461,\\\""t\\\"":7},{\\\""x\\\"":0.4808,\\\""y\\\"":0.4171,\\\""t\\\"":14},{\\\""x\\\"":0.4686,\\\""y\\\"":0.38,\\\""t\\\"":21},{\\\""x\\\"":0.4554,\\\""y\\\"":0.3449,\\\""t\\\"":28},{\\\""x\\\"":0.4532,\\\""y\\\"":0.3407,\\\""t\\\"":28},{\\\""x\\\"":0.4476,\\\""y\\\"":0.3263,\\\""t\\\"":28},{\\\""x\\\"":0.4222,\\\""y\\\"":0.2664,\\\""t\\\"":35}]\""""",1,1
7,1/27/2026 17:42.54.267,120,online_fb,0,96.4595,328,56,323,good_reach,"""\""[{\\\""x\\\"":0.5002,\\\""y\\\"":0.4672,\\\""t\\\"":0},{\\\""x\\\"":0.5013,\\\""y\\\"":0.4568,\\\""t\\\"":7},{\\\""x\\\"":0.5024,\\\""y\\\"":0.4403,\\\""t\\\"":14},{\\\""x\\\"":0.5024,\\\""y\\\"":0.4176,\\\""t\\\"":21},{\\\""x\\\"":0.5024,\\\""y\\\"":0.3887,\\\""t\\\"":28},{\\\""x\\\"":0.5013,\\\""y\\\"":0.3432,\\\""t\\\"":35},{\\\""x\\\"":0.4969,\\\""y\\\"":0.2875,\\\""t\\\"":42},{\\\""x\\\"":0.4881,\\\""y\\\"":0.2214,\\\""t\\\"":49}]\""""",1,1
8,1/27/2026 17:42.55.893,40,online_fb,0,33.6747,30,222,665,good_reach,"""\""[{\\\""x\\\"":0.5131,\\\""y\\\"":0.5189,\\\""t\\\"":0},{\\\""x\\\"":0.5131,\\\""y\\\"":0.5169,\\\""t\\\"":154},{\\\""x\\\"":0.5131,\\\""y\\\"":0.5148,\\\""t\\\"":162},{\\\""x\\\"":0.5142,\\\""y\\\"":0.5127,\\\""t\\\"":166},{\\\""x\\\"":0.5153,\\\""y\\\"":0.5066,\\\""t\\\"":173},{\\\""x\\\"":0.5219,\\\""y\\\"":0.4983,\\\""t\\\"":180},{\\\""x\\\"":0.5308,\\\""y\\\"":0.4859,\\\""t\\\"":187},{\\\""x\\\"":0.5507,\\\""y\\\"":0.459,\\\""t\\\"":194},{\\\""x\\\"":0.5761,\\\""y\\\"":0.426,\\\""t\\\"":201},{\\\""x\\\"":0.6071,\\\""y\\\"":0.3847,\\\""t\\\"":208},{\\\""x\\\"":0.6502,\\\""y\\\"":0.3269,\\\""t\\\"":215}]\""""",1,1
9,1/27/2026 17:42.57.941,80,online_fb,0,74.3839,244,42,1061,good_reach,"""\""[{\\\""x\\\"":0.5021,\\\""y\\\"":0.4596,\\\""t\\\"":1},{\\\""x\\\"":0.5054,\\\""y\\\"":0.4389,\\\""t\\\"":8},{\\\""x\\\"":0.5087,\\\""y\\\"":0.408,\\\""t\\\"":14},{\\\""x\\\"":0.5175,\\\""y\\\"":0.346,\\\""t\\\"":21},{\\\""x\\\"":0.5242,\\\""y\\\"":0.3067,\\\""t\\\"":28},{\\\""x\\\"":0.543,\\\""y\\\"":0.1931,\\\""t\\\"":35}]\""""",1,1
10,1/27/2026 17:42.59.387,40,online_fb,0,23.1337,205,63,476,good_reach,"""\""[{\\\""x\\\"":0.5107,\\\""y\\\"":0.4668,\\\""t\\\"":0},{\\\""x\\\"":0.5173,\\\""y\\\"":0.4627,\\\""t\\\"":7},{\\\""x\\\"":0.5284,\\\""y\\\"":0.4586,\\\""t\\\"":14},{\\\""x\\\"":0.5427,\\\""y\\\"":0.4565,\\\""t\\\"":21},{\\\""x\\\"":0.5571,\\\""y\\\"":0.4503,\\\""t\\\"":28},{\\\""x\\\"":0.5825,\\\""y\\\"":0.4441,\\\""t\\\"":35},{\\\""x\\\"":0.6035,\\\""y\\\"":0.4338,\\\""t\\\"":42},{\\\""x\\\"":0.6312,\\\""y\\\"":0.4152,\\\""t\\\"":49},{\\\""x\\\"":0.661,\\\""y\\\"":0.3842,\\\""t\\\"":56}]\""""",1,1
