trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,12/28/2025 21:56.30.960,90,online_fb,0,88.8912,441,62,583,good_reach,"""\""[{\\\""x\\\"":0.5049,\\\""y\\\"":0.4562,\\\""t\\\"":7},{\\\""x\\\"":0.5055,\\\""y\\\"":0.439,\\\""t\\\"":14},{\\\""x\\\"":0.5055,\\\""y\\\"":0.4136,\\\""t\\\"":21},{\\\""x\\\"":0.5049,\\\""y\\\"":0.3826,\\\""t\\\"":28},{\\\""x\\\"":0.5049,\\\""y\\\"":0.3365,\\\""t\\\"":35},{\\\""x\\\"":0.5043,\\\""y\\\"":0.2996,\\\""t\\\"":42},{\\\""x\\\"":0.5043,\\\""y\\\"":0.2432,\\\""t\\\"":48},{\\\""x\\\"":0.5043,\\\""y\\\"":0.1926,\\\""t\\\"":56}]\""""",1,1
2,12/28/2025 21:56.32.440,90,online_fb,0,95.085,185,63,531,good_reach,"""\""[{\\\""x\\\"":0.5057,\\\""y\\\"":0.4633,\\\""t\\\"":0},{\\\""x\\\"":0.5057,\\\""y\\\"":0.4449,\\\""t\\\"":7},{\\\""x\\\"":0.5045,\\\""y\\\"":0.4253,\\\""t\\\"":14},{\\\""x\\\"":0.5033,\\\""y\\\"":0.3988,\\\""t\\\"":21},{\\\""x\\\"":0.5008,\\\""y\\\"":0.3631,\\\""t\\\"":28},{\\\""x\\\"":0.4989,\\\""y\\\"":0.3332,\\\""t\\\"":35},{\\\""x\\\"":0.4959,\\\""y\\\"":0.2871,\\\""t\\\"":42},{\\\""x\\\"":0.4922,\\\""y\\\"":0.2457,\\\""t\\\"":49},{\\\""x\\\"":0.486,\\\""y\\\"":0.1881,\\\""t\\\"":55}]\""""",1,1
3,12/28/2025 21:56.33.738,90,online_fb,0,88.9278,165,83,349,good_reach,"""\""[{\\\""x\\\"":0.5059,\\\""y\\\"":0.466,\\\""t\\\"":0},{\\\""x\\\"":0.5071,\\\""y\\\"":0.4487,\\\""t\\\"":7},{\\\""x\\\"":0.5083,\\\""y\\\"":0.4383,\\\""t\\\"":14},{\\\""x\\\"":0.5071,\\\""y\\\"":0.436,\\\""t\\\"":14},{\\\""x\\\"":0.5089,\\\""y\\\"":0.4268,\\\""t\\\"":14},{\\\""x\\\"":0.5102,\\\""y\\\"":0.4049,\\\""t\\\"":21},{\\\""x\\\"":0.5114,\\\""y\\\"":0.3819,\\\""t\\\"":27},{\\\""x\\\"":0.5114,\\\""y\\\"":0.3543,\\\""t\\\"":35},{\\\""x\\\"":0.5114,\\\""y\\\"":0.329,\\\""t\\\"":41},{\\\""x\\\"":0.5114,\\\""y\\\"":0.3036,\\\""t\\\"":48},{\\\""x\\\"":0.5102,\\\""y\\\"":0.2679,\\\""t\\\"":55},{\\\""x\\\"":0.5083,\\\""y\\\"":0.2414,\\\""t\\\"":62},{\\\""x\\\"":0.5065,\\\""y\\\"":0.2115,\\\""t\\\"":69},{\\\""x\\\"":0.5052,\\\""y\\\"":0.1885,\\\""t\\\"":76}]\""""",1,1
4,12/28/2025 21:56.35.120,90,online_fb,0,88.8736,113,70,498,good_reach,"""\""[{\\\""x\\\"":0.5079,\\\""y\\\"":0.4604,\\\""t\\\"":0},{\\\""x\\\"":0.5073,\\\""y\\\"":0.4397,\\\""t\\\"":8},{\\\""x\\\"":0.5066,\\\""y\\\"":0.4201,\\\""t\\\"":14},{\\\""x\\\"":0.5066,\\\""y\\\"":0.3878,\\\""t\\\"":21},{\\\""x\\\"":0.506,\\\""y\\\"":0.3614,\\\""t\\\"":28},{\\\""x\\\"":0.506,\\\""y\\\"":0.3314,\\\""t\\\"":35},{\\\""x\\\"":0.506,\\\""y\\\"":0.2957,\\\""t\\\"":42},{\\\""x\\\"":0.506,\\\""y\\\"":0.2842,\\\""t\\\"":49},{\\\""x\\\"":0.5048,\\\""y\\\"":0.2819,\\\""t\\\"":49},{\\\""x\\\"":0.5054,\\\""y\\\"":0.26,\\\""t\\\"":49},{\\\""x\\\"":0.5054,\\\""y\\\"":0.2232,\\\""t\\\"":56},{\\\""x\\\"":0.5048,\\\""y\\\"":0.1898,\\\""t\\\"":63}]\""""",1,1
5,12/28/2025 21:56.36.640,90,online_fb,0,95.3527,135,167,517,good_reach,"""\""[{\\\""x\\\"":0.5005,\\\""y\\\"":0.4653,\\\""t\\\"":0},{\\\""x\\\"":0.4993,\\\""y\\\"":0.455,\\\""t\\\"":7},{\\\""x\\\"":0.4974,\\\""y\\\"":0.4296,\\\""t\\\"":21},{\\\""x\\\"":0.4962,\\\""y\\\"":0.4147,\\\""t\\\"":28},{\\\""x\\\"":0.4956,\\\""y\\\"":0.4008,\\\""t\\\"":35},{\\\""x\\\"":0.4919,\\\""y\\\"":0.3605,\\\""t\\\"":49},{\\\""x\\\"":0.49,\\\""y\\\"":0.3444,\\\""t\\\"":56},{\\\""x\\\"":0.4888,\\\""y\\\"":0.3248,\\\""t\\\"":63},{\\\""x\\\"":0.4857,\\\""y\\\"":0.2915,\\\""t\\\"":76},{\\\""x\\\"":0.4839,\\\""y\\\"":0.2753,\\\""t\\\"":83},{\\\""x\\\"":0.4832,\\\""y\\\"":0.2615,\\\""t\\\"":90},{\\\""x\\\"":0.4826,\\\""y\\\"":0.2489,\\\""t\\\"":97},{\\\""x\\\"":0.4808,\\\""y\\\"":0.2385,\\\""t\\\"":104},{\\\""x\\\"":0.4814,\\\""y\\\"":0.235,\\\""t\\\"":104},{\\\""x\\\"":0.4814,\\\""y\\\"":0.2235,\\\""t\\\"":111},{\\\""x\\\"":0.4808,\\\""y\\\"":0.2016,\\\""t\\\"":125},{\\\""x\\\"":0.4808,\\\""y\\\"":0.1947,\\\""t\\\"":132},{\\\""x\\\"":0.4814,\\\""y\\\"":0.1867,\\\""t\\\"":139},{\\\""x\\\"":0.4826,\\\""y\\\"":0.1752,\\\""t\\\"":153},{\\\""x\\\"":0.4826,\\\""y\\\"":0.1706,\\\""t\\\"":160}]\""""",1,1
6,12/28/2025 21:56.38.473,90,online_fb,0,92.6049,115,90,927,good_reach,"""\""[{\\\""x\\\"":0.4931,\\\""y\\\"":0.4676,\\\""t\\\"":0},{\\\""x\\\"":0.4931,\\\""y\\\"":0.4607,\\\""t\\\"":7},{\\\""x\\\"":0.4931,\\\""y\\\"":0.4526,\\\""t\\\"":14},{\\\""x\\\"":0.4925,\\\""y\\\"":0.4411,\\\""t\\\"":21},{\\\""x\\\"":0.4925,\\\""y\\\"":0.4285,\\\""t\\\"":28},{\\\""x\\\"":0.4925,\\\""y\\\"":0.4135,\\\""t\\\"":34},{\\\""x\\\"":0.4919,\\\""y\\\"":0.3928,\\\""t\\\"":41},{\\\""x\\\"":0.4919,\\\""y\\\"":0.3859,\\\""t\\\"":51},{\\\""x\\\"":0.4907,\\\""y\\\"":0.3836,\\\""t\\\"":51},{\\\""x\\\"":0.4913,\\\""y\\\"":0.3525,\\\""t\\\"":51},{\\\""x\\\"":0.4913,\\\""y\\\"":0.3352,\\\""t\\\"":55},{\\\""x\\\"":0.4913,\\\""y\\\"":0.3007,\\\""t\\\"":62},{\\\""x\\\"":0.4913,\\\""y\\\"":0.2638,\\\""t\\\"":69},{\\\""x\\\"":0.4913,\\\""y\\\"":0.2281,\\\""t\\\"":76},{\\\""x\\\"":0.4913,\\\""y\\\"":0.1878,\\\""t\\\"":83}]\""""",1,1
7,12/28/2025 21:56.39.932,90,online_fb,0,85.418,177,76,504,good_reach,"""\""[{\\\""x\\\"":0.5057,\\\""y\\\"":0.471,\\\""t\\\"":0},{\\\""x\\\"":0.5057,\\\""y\\\"":0.456,\\\""t\\\"":7},{\\\""x\\\"":0.5051,\\\""y\\\"":0.4376,\\\""t\\\"":14},{\\\""x\\\"":0.5045,\\\""y\\\"":0.4227,\\\""t\\\"":21},{\\\""x\\\"":0.5045,\\\""y\\\"":0.3916,\\\""t\\\"":28},{\\\""x\\\"":0.5051,\\\""y\\\"":0.3628,\\\""t\\\"":35},{\\\""x\\\"":0.507,\\\""y\\\"":0.3248,\\\""t\\\"":42},{\\\""x\\\"":0.5057,\\\""y\\\"":0.3225,\\\""t\\\"":42},{\\\""x\\\"":0.5088,\\\""y\\\"":0.2925,\\\""t\\\"":49},{\\\""x\\\"":0.5113,\\\""y\\\"":0.2499,\\\""t\\\"":56},{\\\""x\\\"":0.5131,\\\""y\\\"":0.2108,\\\""t\\\"":63},{\\\""x\\\"":0.5144,\\\""y\\\"":0.1682,\\\""t\\\"":69}]\""""",1,1
8,12/28/2025 21:56.41.231,90,online_fb,0,89.1471,150,83,351,good_reach,"""\""[{\\\""x\\\"":0.4991,\\\""y\\\"":0.4623,\\\""t\\\"":0},{\\\""x\\\"":0.4998,\\\""y\\\"":0.4485,\\\""t\\\"":7},{\\\""x\\\"":0.501,\\\""y\\\"":0.4312,\\\""t\\\"":14},{\\\""x\\\"":0.5022,\\\""y\\\"":0.4151,\\\""t\\\"":21},{\\\""x\\\"":0.5041,\\\""y\\\"":0.3955,\\\""t\\\"":27},{\\\""x\\\"":0.5053,\\\""y\\\"":0.3725,\\\""t\\\"":34},{\\\""x\\\"":0.5059,\\\""y\\\"":0.3552,\\\""t\\\"":41},{\\\""x\\\"":0.5078,\\\""y\\\"":0.3184,\\\""t\\\"":48},{\\\""x\\\"":0.5078,\\\""y\\\"":0.2919,\\\""t\\\"":55},{\\\""x\\\"":0.509,\\\""y\\\"":0.2619,\\\""t\\\"":62},{\\\""x\\\"":0.5078,\\\""y\\\"":0.2262,\\\""t\\\"":69},{\\\""x\\\"":0.5072,\\\""y\\\"":0.2159,\\\""t\\\"":76},{\\\""x\\\"":0.5059,\\\""y\\\"":0.2136,\\\""t\\\"":76},{\\\""x\\\"":0.5053,\\\""y\\\"":0.1813,\\\""t\\\"":76}]\""""",1,1
9,12/28/2025 21:56.42.565,90,online_fb,0,91.0481,105,97,429,good_reach,"""\""[{\\\""x\\\"":0.504,\\\""y\\\"":0.466,\\\""t\\\"":0},{\\\""x\\\"":0.504,\\\""y\\\"":0.4568,\\\""t\\\"":7},{\\\""x\\\"":0.504,\\\""y\\\"":0.4429,\\\""t\\\"":14},{\\\""x\\\"":0.5046,\\\""y\\\"":0.4314,\\\""t\\\"":21},{\\\""x\\\"":0.5046,\\\""y\\\"":0.4188,\\\""t\\\"":28},{\\\""x\\\"":0.5052,\\\""y\\\"":0.4026,\\\""t\\\"":35},{\\\""x\\\"":0.5059,\\\""y\\\"":0.3854,\\\""t\\\"":42},{\\\""x\\\"":0.5059,\\\""y\\\"":0.3646,\\\""t\\\"":49},{\\\""x\\\"":0.5059,\\\""y\\\"":0.3405,\\\""t\\\"":56},{\\\""x\\\"":0.5059,\\\""y\\\"":0.3197,\\\""t\\\"":63},{\\\""x\\\"":0.5052,\\\""y\\\"":0.2898,\\\""t\\\"":70},{\\\""x\\\"":0.5034,\\\""y\\\"":0.2599,\\\""t\\\"":76},{\\\""x\\\"":0.5028,\\\""y\\\"":0.2553,\\\""t\\\"":83},{\\\""x\\\"":0.5015,\\\""y\\\"":0.253,\\\""t\\\"":84},{\\\""x\\\"":0.5009,\\\""y\\\"":0.2219,\\\""t\\\"":84},{\\\""x\\\"":0.4985,\\\""y\\\"":0.1862,\\\""t\\\"":90}]\""""",1,1
10,12/28/2025 21:56.43.849,90,online_fb,0,84.0025,43,97,443,good_reach,"""\""[{\\\""x\\\"":0.5138,\\\""y\\\"":0.4815,\\\""t\\\"":0},{\\\""x\\\"":0.5138,\\\""y\\\"":0.4711,\\\""t\\\"":7},{\\\""x\\\"":0.5138,\\\""y\\\"":0.4596,\\\""t\\\"":14},{\\\""x\\\"":0.5138,\\\""y\\\"":0.4458,\\\""t\\\"":21},{\\\""x\\\"":0.512,\\\""y\\\"":0.4297,\\\""t\\\"":27},{\\\""x\\\"":0.5114,\\\""y\\\"":0.4089,\\\""t\\\"":35},{\\\""x\\\"":0.5095,\\\""y\\\"":0.3871,\\\""t\\\"":41},{\\\""x\\\"":0.5089,\\\""y\\\"":0.3606,\\\""t\\\"":48},{\\\""x\\\"":0.5083,\\\""y\\\"":0.3398,\\\""t\\\"":55},{\\\""x\\\"":0.5071,\\\""y\\\"":0.3375,\\\""t\\\"":55},{\\\""x\\\"":0.5077,\\\""y\\\"":0.3364,\\\""t\\\"":55},{\\\""x\\\"":0.5077,\\\""y\\\"":0.3099,\\\""t\\\"":62},{\\\""x\\\"":0.5095,\\\""y\\\"":0.2777,\\\""t\\\"":69},{\\\""x\\\"":0.5114,\\\""y\\\"":0.2512,\\\""t\\\"":76},{\\\""x\\\"":0.5145,\\\""y\\\"":0.2178,\\\""t\\\"":83},{\\\""x\\\"":0.5175,\\\""y\\\"":0.1821,\\\""t\\\"":90}]\""""",1,1
