trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,12/29/2025 2:19.27.592,90,online_fb,0,90.0,1066,1391,1118,too_slow,"""\""[{\\\""x\\\"":0.5133,\\\""y\\\"":0.4354,\\\""t\\\"":17},{\\\""x\\\"":0.5149,\\\""y\\\"":0.3982,\\\""t\\\"":50},{\\\""x\\\"":0.5169,\\\""y\\\"":0.3763,\\\""t\\\"":67},{\\\""x\\\"":0.5178,\\\""y\\\"":0.3605,\\\""t\\\"":100},{\\\""x\\\"":0.518,\\\""y\\\"":0.3564,\\\""t\\\"":133},{\\\""x\\\"":0.5185,\\\""y\\\"":0.3543,\\\""t\\\"":150},{\\\""x\\\"":0.5127,\\\""y\\\"":0.3258,\\\""t\\\"":453},{\\\""x\\\"":0.5087,\\\""y\\\"":0.2848,\\\""t\\\"":487},{\\\""x\\\"":0.5085,\\\""y\\\"":0.2476,\\\""t\\\"":520},{\\\""x\\\"":0.5102,\\\""y\\\"":0.2319,\\\""t\\\"":554},{\\\""x\\\"":0.5102,\\\""y\\\"":0.231,\\\""t\\\"":570},{\\\""x\\\"":0.5102,\\\""y\\\"":0.2306,\\\""t\\\"":656},{\\\""x\\\"":0.51,\\\""y\\\"":0.231,\\\""t\\\"":774},{\\\""x\\\"":0.5085,\\\""y\\\"":0.2261,\\\""t\\\"":804},{\\\""x\\\"":0.5056,\\\""y\\\"":0.2136,\\\""t\\\"":837},{\\\""x\\\"":0.5049,\\\""y\\\"":0.2087,\\\""t\\\"":854},{\\\""x\\\"":0.5042,\\\""y\\\"":0.2033,\\\""t\\\"":887},{\\\""x\\\"":0.504,\\\""y\\\"":0.2021,\\\""t\\\"":920},{\\\""x\\\"":0.504,\\\""y\\\"":0.2012,\\\""t\\\"":987},{\\\""x\\\"":0.5018,\\\""y\\\"":0.1822,\\\""t\\\"":1374}]\""""",1,1
2,12/29/2025 2:19.31.547,90,online_fb,0,94.3623,633,866,1452,too_slow,"""\""[{\\\""x\\\"":0.5073,\\\""y\\\"":0.4625,\\\""t\\\"":0},{\\\""x\\\"":0.5091,\\\""y\\\"":0.4273,\\\""t\\\"":17},{\\\""x\\\"":0.5055,\\\""y\\\"":0.3913,\\\""t\\\"":50},{\\\""x\\\"":0.5058,\\\""y\\\"":0.3595,\\\""t\\\"":67},{\\\""x\\\"":0.506,\\\""y\\\"":0.3313,\\\""t\\\"":100},{\\\""x\\\"":0.5053,\\\""y\\\"":0.3214,\\\""t\\\"":133},{\\\""x\\\"":0.5047,\\\""y\\\"":0.3144,\\\""t\\\"":167},{\\\""x\\\"":0.5042,\\\""y\\\"":0.3073,\\\""t\\\"":200},{\\\""x\\\"":0.5042,\\\""y\\\"":0.3048,\\\""t\\\"":217},{\\\""x\\\"":0.5031,\\\""y\\\"":0.3007,\\\""t\\\"":250},{\\\""x\\\"":0.5022,\\\""y\\\"":0.2937,\\\""t\\\"":283},{\\\""x\\\"":0.5035,\\\""y\\\"":0.2808,\\\""t\\\"":316},{\\\""x\\\"":0.504,\\\""y\\\"":0.2771,\\\""t\\\"":333},{\\\""x\\\"":0.5055,\\\""y\\\"":0.2705,\\\""t\\\"":367},{\\\""x\\\"":0.5075,\\\""y\\\"":0.2664,\\\""t\\\"":699},{\\\""x\\\"":0.5058,\\\""y\\\"":0.2597,\\\""t\\\"":733},{\\\""x\\\"":0.5042,\\\""y\\\"":0.2511,\\\""t\\\"":766},{\\\""x\\\"":0.5029,\\\""y\\\"":0.2419,\\\""t\\\"":783},{\\\""x\\\"":0.4953,\\\""y\\\"":0.1997,\\\""t\\\"":816},{\\\""x\\\"":0.4875,\\\""y\\\"":0.1683,\\\""t\\\"":849}]\""""",1,1
3,12/29/2025 2:19.36.940,90,online_fb,0,90.2243,779,1941,1668,too_slow,"""\""[{\\\""x\\\"":0.5066,\\\""y\\\"":0.4476,\\\""t\\\"":0},{\\\""x\\\"":0.506,\\\""y\\\"":0.3466,\\\""t\\\"":33},{\\\""x\\\"":0.5044,\\\""y\\\"":0.3152,\\\""t\\\"":54},{\\\""x\\\"":0.5031,\\\""y\\\"":0.3028,\\\""t\\\"":100},{\\\""x\\\"":0.5024,\\\""y\\\"":0.2978,\\\""t\\\"":133},{\\\""x\\\"":0.5022,\\\""y\\\"":0.2978,\\\""t\\\"":151},{\\\""x\\\"":0.502,\\\""y\\\"":0.297,\\\""t\\\"":216},{\\\""x\\\"":0.5011,\\\""y\\\"":0.2891,\\\""t\\\"":249},{\\\""x\\\"":0.4995,\\\""y\\\"":0.2734,\\\""t\\\"":283},{\\\""x\\\"":0.4995,\\\""y\\\"":0.2556,\\\""t\\\"":316},{\\\""x\\\"":0.498,\\\""y\\\"":0.2424,\\\""t\\\"":349},{\\\""x\\\"":0.4989,\\\""y\\\"":0.2258,\\\""t\\\"":383},{\\\""x\\\"":0.5031,\\\""y\\\"":0.2113,\\\""t\\\"":416},{\\\""x\\\"":0.5037,\\\""y\\\"":0.2097,\\\""t\\\"":449},{\\\""x\\\"":0.5031,\\\""y\\\"":0.2064,\\\""t\\\"":714},{\\\""x\\\"":0.5026,\\\""y\\\"":0.2039,\\\""t\\\"":729},{\\\""x\\\"":0.5,\\\""y\\\"":0.1906,\\\""t\\\"":762},{\\\""x\\\"":0.4989,\\\""y\\\"":0.1737,\\\""t\\\"":796},{\\\""x\\\"":0.4989,\\\""y\\\"":0.1699,\\\""t\\\"":829},{\\\""x\\\"":0.4991,\\\""y\\\"":0.1679,\\\""t\\\"":1924}]\""""",1,1
4,12/29/2025 2:19.40.682,90,online_fb,0,91.2607,753,716,1269,too_slow,"""\""[{\\\""x\\\"":0.5102,\\\""y\\\"":0.4403,\\\""t\\\"":0},{\\\""x\\\"":0.5107,\\\""y\\\"":0.3939,\\\""t\\\"":17},{\\\""x\\\"":0.5093,\\\""y\\\"":0.307,\\\""t\\\"":50},{\\\""x\\\"":0.5075,\\\""y\\\"":0.281,\\\""t\\\"":66},{\\\""x\\\"":0.5051,\\\""y\\\"":0.259,\\\""t\\\"":83},{\\\""x\\\"":0.5026,\\\""y\\\"":0.2392,\\\""t\\\"":116},{\\\""x\\\"":0.5024,\\\""y\\\"":0.2371,\\\""t\\\"":133},{\\\""x\\\"":0.5024,\\\""y\\\"":0.2309,\\\""t\\\"":150},{\\\""x\\\"":0.5018,\\\""y\\\"":0.2226,\\\""t\\\"":166},{\\\""x\\\"":0.5011,\\\""y\\\"":0.2185,\\\""t\\\"":183},{\\\""x\\\"":0.5002,\\\""y\\\"":0.2131,\\\""t\\\"":216},{\\\""x\\\"":0.5002,\\\""y\\\"":0.2102,\\\""t\\\"":233},{\\\""x\\\"":0.5002,\\\""y\\\"":0.2094,\\\""t\\\"":250},{\\\""x\\\"":0.5002,\\\""y\\\"":0.2077,\\\""t\\\"":283},{\\\""x\\\"":0.5002,\\\""y\\\"":0.2065,\\\""t\\\"":300},{\\\""x\\\"":0.5006,\\\""y\\\"":0.204,\\\""t\\\"":333},{\\\""x\\\"":0.5004,\\\""y\\\"":0.2036,\\\""t\\\"":636},{\\\""x\\\"":0.4998,\\\""y\\\"":0.2011,\\\""t\\\"":649},{\\\""x\\\"":0.4969,\\\""y\\\"":0.1829,\\\""t\\\"":683},{\\\""x\\\"":0.496,\\\""y\\\"":0.1734,\\\""t\\\"":699}]\""""",1,1
5,12/29/2025 2:19.44.406,90,online_fb,0,92.6243,879,166,1977,good_reach,"""\""[{\\\""x\\\"":0.4994,\\\""y\\\"":0.4508,\\\""t\\\"":0},{\\\""x\\\"":0.4978,\\\""y\\\"":0.4231,\\\""t\\\"":17},{\\\""x\\\"":0.4958,\\\""y\\\"":0.3929,\\\""t\\\"":33},{\\\""x\\\"":0.4929,\\\""y\\\"":0.3399,\\\""t\\\"":50},{\\\""x\\\"":0.4927,\\\""y\\\"":0.3238,\\\""t\\\"":67},{\\\""x\\\"":0.4927,\\\""y\\\"":0.306,\\\""t\\\"":68},{\\\""x\\\"":0.4914,\\\""y\\\"":0.2741,\\\""t\\\"":84},{\\\""x\\\"":0.4907,\\\""y\\\"":0.2477,\\\""t\\\"":100},{\\\""x\\\"":0.4894,\\\""y\\\"":0.2108,\\\""t\\\"":117},{\\\""x\\\"":0.4878,\\\""y\\\"":0.1934,\\\""t\\\"":133},{\\\""x\\\"":0.488,\\\""y\\\"":0.1798,\\\""t\\\"":150}]\""""",1,1
6,12/29/2025 2:19.46.820,90,online_fb,0,89.4689,527,100,1082,good_reach,"""\""[{\\\""x\\\"":0.4923,\\\""y\\\"":0.4699,\\\""t\\\"":0},{\\\""x\\\"":0.4892,\\\""y\\\"":0.4347,\\\""t\\\"":17},{\\\""x\\\"":0.488,\\\""y\\\"":0.359,\\\""t\\\"":33},{\\\""x\\\"":0.4894,\\\""y\\\"":0.2961,\\\""t\\\"":50},{\\\""x\\\"":0.4916,\\\""y\\\"":0.2398,\\\""t\\\"":67},{\\\""x\\\"":0.4938,\\\""y\\\"":0.1943,\\\""t\\\"":83}]\""""",1,1
7,12/29/2025 2:19.49.397,90,online_fb,0,82.072,425,66,1382,good_reach,"""\""[{\\\""x\\\"":0.5064,\\\""y\\\"":0.4363,\\\""t\\\"":0},{\\\""x\\\"":0.5064,\\\""y\\\"":0.3772,\\\""t\\\"":17},{\\\""x\\\"":0.507,\\\""y\\\"":0.3445,\\\""t\\\"":33},{\\\""x\\\"":0.5086,\\\""y\\\"":0.3085,\\\""t\\\"":33},{\\\""x\\\"":0.515,\\\""y\\\"":0.2311,\\\""t\\\"":50}]\""""",1,1
8,12/29/2025 2:19.51.602,90,online_fb,0,89.5588,420,100,983,good_reach,"""\""[{\\\""x\\\"":0.4921,\\\""y\\\"":0.4486,\\\""t\\\"":0},{\\\""x\\\"":0.4905,\\\""y\\\"":0.4076,\\\""t\\\"":17},{\\\""x\\\"":0.4896,\\\""y\\\"":0.3625,\\\""t\\\"":34},{\\\""x\\\"":0.4896,\\\""y\\\"":0.3369,\\\""t\\\"":50},{\\\""x\\\"":0.4919,\\\""y\\\"":0.2781,\\\""t\\\"":50},{\\\""x\\\"":0.497,\\\""y\\\"":0.2198,\\\""t\\\"":67},{\\\""x\\\"":0.5008,\\\""y\\\"":0.1772,\\\""t\\\"":84}]\""""",1,1
9,12/29/2025 2:19.54.264,90,online_fb,0,94.0045,436,67,1456,good_reach,"""\""[{\\\""x\\\"":0.4919,\\\""y\\\"":0.4588,\\\""t\\\"":0},{\\\""x\\\"":0.4812,\\\""y\\\"":0.3885,\\\""t\\\"":18},{\\\""x\\\"":0.4752,\\\""y\\\"":0.3061,\\\""t\\\"":34},{\\\""x\\\"":0.477,\\\""y\\\"":0.2221,\\\""t\\\"":50},{\\\""x\\\"":0.481,\\\""y\\\"":0.1845,\\\""t\\\"":51}]\""""",1,1
10,12/29/2025 2:19.56.543,90,online_fb,0,93.2252,608,83,884,good_reach,"""\""[{\\\""x\\\"":0.4988,\\\""y\\\"":0.4615,\\\""t\\\"":0},{\\\""x\\\"":0.4948,\\\""y\\\"":0.4239,\\\""t\\\"":17},{\\\""x\\\"":0.4906,\\\""y\\\"":0.3722,\\\""t\\\"":34},{\\\""x\\\"":0.4883,\\\""y\\\"":0.3101,\\\""t\\\"":50},{\\\""x\\\"":0.4877,\\\""y\\\"":0.2352,\\\""t\\\"":66}]\""""",1,1
