trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/19/2026 19:47.15.507,40,online_fb,0,44.1186,466,50,2031,good_reach,"""\""[{\\\""x\\\"":0.5213,\\\""y\\\"":0.4611,\\\""t\\\"":18},{\\\""x\\\"":0.5949,\\\""y\\\"":0.3414,\\\""t\\\"":33}]\""""",1,1
2,1/19/2026 19:47.17.422,160,online_fb,0,162.9579,481,50,682,good_reach,"""\""[{\\\""x\\\"":0.4489,\\\""y\\\"":0.4943,\\\""t\\\"":0},{\\\""x\\\"":0.4003,\\\""y\\\"":0.4729,\\\""t\\\"":17},{\\\""x\\\"":0.3364,\\\""y\\\"":0.4369,\\\""t\\\"":32}]\""""",1,1
3,1/19/2026 19:47.19.337,280,online_fb,0,288.1578,467,33,713,good_reach,"""\""[{\\\""x\\\"":0.5301,\\\""y\\\"":0.6396,\\\""t\\\"":0},{\\\""x\\\"":0.541,\\\""y\\\"":0.6941,\\\""t\\\"":17}]\""""",1,1
4,1/19/2026 19:47.21.185,40,online_fb,0,47.4911,415,34,698,good_reach,"""\""[{\\\""x\\\"":0.5159,\\\""y\\\"":0.4566,\\\""t\\\"":0},{\\\""x\\\"":0.5463,\\\""y\\\"":0.404,\\\""t\\\"":16}]\""""",1,1
5,1/19/2026 19:47.23.102,160,online_fb,0,151.0103,465,50,699,good_reach,"""\""[{\\\""x\\\"":0.4503,\\\""y\\\"":0.4628,\\\""t\\\"":0},{\\\""x\\\"":0.3822,\\\""y\\\"":0.4044,\\\""t\\\"":17},{\\\""x\\\"":0.3256,\\\""y\\\"":0.3509,\\\""t\\\"":33}]\""""",1,1
6,1/19/2026 19:47.24.816,280,online_fb,0,285.7351,415,66,532,good_reach,"""\""[{\\\""x\\\"":0.5028,\\\""y\\\"":0.5341,\\\""t\\\"":0},{\\\""x\\\"":0.5047,\\\""y\\\"":0.5487,\\\""t\\\"":16},{\\\""x\\\"":0.526,\\\""y\\\"":0.6704,\\\""t\\\"":33},{\\\""x\\\"":0.5448,\\\""y\\\"":0.7618,\\\""t\\\"":50}]\""""",1,1
7,1/19/2026 19:47.26.665,280,online_fb,0,280.1322,449,33,666,good_reach,"""\""[{\\\""x\\\"":0.4988,\\\""y\\\"":0.5735,\\\""t\\\"":0},{\\\""x\\\"":0.5049,\\\""y\\\"":0.6601,\\\""t\\\"":17}]\""""",1,1
8,1/19/2026 19:47.28.965,40,online_fb,0,38.1144,332,51,1215,good_reach,"""\""[{\\\""x\\\"":0.5412,\\\""y\\\"":0.4348,\\\""t\\\"":0},{\\\""x\\\"":0.585,\\\""y\\\"":0.3744,\\\""t\\\"":17},{\\\""x\\\"":0.647,\\\""y\\\"":0.2937,\\\""t\\\"":34}]\""""",1,1
9,1/19/2026 19:47.30.828,160,online_fb,0,157.0906,431,66,664,good_reach,"""\""[{\\\""x\\\"":0.472,\\\""y\\\"":0.4921,\\\""t\\\"":0},{\\\""x\\\"":0.4221,\\\""y\\\"":0.4649,\\\""t\\\"":21},{\\\""x\\\"":0.3692,\\\""y\\\"":0.4269,\\\""t\\\"":34},{\\\""x\\\"":0.3108,\\\""y\\\"":0.3783,\\\""t\\\"":50}]\""""",1,1
10,1/19/2026 19:47.32.495,40,online_fb,0,32.2228,366,49,550,good_reach,"""\""[{\\\""x\\\"":0.5357,\\\""y\\\"":0.4677,\\\""t\\\"":0},{\\\""x\\\"":0.5777,\\\""y\\\"":0.4229,\\\""t\\\"":15},{\\\""x\\\"":0.6233,\\\""y\\\"":0.3762,\\\""t\\\"":31}]\""""",1,1
