trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,day
49,11/25/2025 5:19.49.326,35,online_fb,0,47.876,216,367,2665,good_reach,"""\""[{\\\""x\\\"":0.2634,\\\""y\\\"":0.4568,\\\""t\\\"":1},{\\\""x\\\"":0.2698,\\\""y\\\"":0.4408,\\\""t\\\"":19},{\\\""x\\\"":0.2697,\\\""y\\\"":0.4406,\\\""t\\\"":19},{\\\""x\\\"":0.2772,\\\""y\\\"":0.424,\\\""t\\\"":34},{\\\""x\\\"":0.289,\\\""y\\\"":0.3997,\\\""t\\\"":52},{\\\""x\\\"":0.2968,\\\""y\\\"":0.3831,\\\""t\\\"":68},{\\\""x\\\"":0.2967,\\\""y\\\"":0.383,\\\""t\\\"":69},{\\\""x\\\"":0.3091,\\\""y\\\"":0.3603,\\\""t\\\"":84},{\\\""x\\\"":0.3181,\\\""y\\\"":0.3483,\\\""t\\\"":101},{\\\""x\\\"":0.3225,\\\""y\\\"":0.3455,\\\""t\\\"":118},{\\\""x\\\"":0.3285,\\\""y\\\"":0.3333,\\\""t\\\"":306},{\\\""x\\\"":0.3354,\\\""y\\\"":0.3204,\\\""t\\\"":318},{\\\""x\\\"":0.3354,\\\""y\\\"":0.3203,\\\""t\\\"":318},{\\\""x\\\"":0.3607,\\\""y\\\"":0.2761,\\\""t\\\"":334},{\\\""x\\\"":0.3699,\\\""y\\\"":0.2613,\\\""t\\\"":351},{\\\""x\\\"":0.3699,\\\""y\\\"":0.2612,\\\""t\\\"":352},{\\\""x\\\"":0.3791,\\\""y\\\"":0.2487,\\\""t\\\"":352}]\""""",1
50,11/25/2025 5:19.53.675,55,online_fb,0,52.261,132,383,834,good_reach,"""\""[{\\\""x\\\"":0.2713,\\\""y\\\"":0.4545,\\\""t\\\"":0},{\\\""x\\\"":0.2816,\\\""y\\\"":0.432,\\\""t\\\"":17},{\\\""x\\\"":0.2882,\\\""y\\\"":0.4198,\\\""t\\\"":34},{\\\""x\\\"":0.2881,\\\""y\\\"":0.4197,\\\""t\\\"":34},{\\\""x\\\"":0.3035,\\\""y\\\"":0.3936,\\\""t\\\"":35},{\\\""x\\\"":0.3191,\\\""y\\\"":0.3675,\\\""t\\\"":50},{\\\""x\\\"":0.3269,\\\""y\\\"":0.3557,\\\""t\\\"":68},{\\\""x\\\"":0.3268,\\\""y\\\"":0.3555,\\\""t\\\"":68},{\\\""x\\\"":0.3343,\\\""y\\\"":0.3451,\\\""t\\\"":69},{\\\""x\\\"":0.3531,\\\""y\\\"":0.3222,\\\""t\\\"":84},{\\\""x\\\"":0.3608,\\\""y\\\"":0.3146,\\\""t\\\"":100},{\\\""x\\\"":0.3662,\\\""y\\\"":0.3114,\\\""t\\\"":118},{\\\""x\\\"":0.3692,\\\""y\\\"":0.3099,\\\""t\\\"":134},{\\\""x\\\"":0.3677,\\\""y\\\"":0.304,\\\""t\\\"":328},{\\\""x\\\"":0.3661,\\\""y\\\"":0.2952,\\\""t\\\"":334},{\\\""x\\\"":0.3661,\\\""y\\\"":0.2951,\\\""t\\\"":334},{\\\""x\\\"":0.3655,\\\""y\\\"":0.2765,\\\""t\\\"":351},{\\\""x\\\"":0.3681,\\\""y\\\"":0.2567,\\\""t\\\"":367}]\""""",1
51,11/25/2025 5:19.57.659,35,online_fb,0,35.9686,50,666,2265,too_slow,"""\""[{\\\""x\\\"":0.2659,\\\""y\\\"":0.4843,\\\""t\\\"":1},{\\\""x\\\"":0.2961,\\\""y\\\"":0.4406,\\\""t\\\"":33},{\\\""x\\\"":0.3057,\\\""y\\\"":0.4292,\\\""t\\\"":50},{\\\""x\\\"":0.3233,\\\""y\\\"":0.41,\\\""t\\\"":51},{\\\""x\\\"":0.3393,\\\""y\\\"":0.3937,\\\""t\\\"":83},{\\\""x\\\"":0.3398,\\\""y\\\"":0.3941,\\\""t\\\"":100},{\\\""x\\\"":0.342,\\\""y\\\"":0.3911,\\\""t\\\"":320},{\\\""x\\\"":0.3502,\\\""y\\\"":0.3748,\\\""t\\\"":333},{\\\""x\\\"":0.3551,\\\""y\\\"":0.3652,\\\""t\\\"":352},{\\\""x\\\"":0.3769,\\\""y\\\"":0.3293,\\\""t\\\"":367},{\\\""x\\\"":0.3846,\\\""y\\\"":0.3196,\\\""t\\\"":383},{\\\""x\\\"":0.3911,\\\""y\\\"":0.3166,\\\""t\\\"":417},{\\\""x\\\"":0.3921,\\\""y\\\"":0.3172,\\\""t\\\"":450},{\\\""x\\\"":0.3923,\\\""y\\\"":0.3173,\\\""t\\\"":466},{\\\""x\\\"":0.3923,\\\""y\\\"":0.3176,\\\""t\\\"":513},{\\\""x\\\"":0.3923,\\\""y\\\"":0.3178,\\\""t\\\"":551},{\\\""x\\\"":0.3923,\\\""y\\\"":0.3182,\\\""t\\\"":583},{\\\""x\\\"":0.3941,\\\""y\\\"":0.3179,\\\""t\\\"":616},{\\\""x\\\"":0.4001,\\\""y\\\"":0.3135,\\\""t\\\"":634},{\\\""x\\\"":0.407,\\\""y\\\"":0.3073,\\\""t\\\"":650}]\""""",1
52,11/25/2025 5:20.1.225,55,online_fb,0,54.7216,265,951,1349,too_slow,"""\""[{\\\""x\\\"":0.2773,\\\""y\\\"":0.4893,\\\""t\\\"":1},{\\\""x\\\"":0.2941,\\\""y\\\"":0.4726,\\\""t\\\"":34},{\\\""x\\\"":0.2957,\\\""y\\\"":0.4712,\\\""t\\\"":51},{\\\""x\\\"":0.2973,\\\""y\\\"":0.4644,\\\""t\\\"":228},{\\\""x\\\"":0.2986,\\\""y\\\"":0.4557,\\\""t\\\"":234},{\\\""x\\\"":0.3028,\\\""y\\\"":0.4358,\\\""t\\\"":251},{\\\""x\\\"":0.3099,\\\""y\\\"":0.4121,\\\""t\\\"":268},{\\\""x\\\"":0.314,\\\""y\\\"":0.4001,\\\""t\\\"":285},{\\\""x\\\"":0.3228,\\\""y\\\"":0.3789,\\\""t\\\"":285},{\\\""x\\\"":0.3366,\\\""y\\\"":0.3583,\\\""t\\\"":317},{\\\""x\\\"":0.3371,\\\""y\\\"":0.3583,\\\""t\\\"":334},{\\\""x\\\"":0.3397,\\\""y\\\"":0.3438,\\\""t\\\"":518},{\\\""x\\\"":0.3396,\\\""y\\\"":0.3436,\\\""t\\\"":518},{\\\""x\\\"":0.3498,\\\""y\\\"":0.3004,\\\""t\\\"":552},{\\\""x\\\"":0.3562,\\\""y\\\"":0.279,\\\""t\\\"":567},{\\\""x\\\"":0.3588,\\\""y\\\"":0.271,\\\""t\\\"":568},{\\\""x\\\"":0.3622,\\\""y\\\"":0.2611,\\\""t\\\"":584},{\\\""x\\\"":0.3637,\\\""y\\\"":0.2559,\\\""t\\\"":618},{\\\""x\\\"":0.364,\\\""y\\\"":0.255,\\\""t\\\"":635},{\\\""x\\\"":0.3653,\\\""y\\\"":0.2411,\\\""t\\\"":934}]\""""",1
53,11/25/2025 5:20.4.458,45,online_fb,0,43.145,200,350,1980,good_reach,"""\""[{\\\""x\\\"":0.2705,\\\""y\\\"":0.4869,\\\""t\\\"":1},{\\\""x\\\"":0.2798,\\\""y\\\"":0.466,\\\""t\\\"":18},{\\\""x\\\"":0.2862,\\\""y\\\"":0.4549,\\\""t\\\"":33},{\\\""x\\\"":0.2861,\\\""y\\\"":0.4547,\\\""t\\\"":33},{\\\""x\\\"":0.3007,\\\""y\\\"":0.4313,\\\""t\\\"":34},{\\\""x\\\"":0.3151,\\\""y\\\"":0.4122,\\\""t\\\"":50},{\\\""x\\\"":0.3307,\\\""y\\\"":0.3984,\\\""t\\\"":66},{\\\""x\\\"":0.3306,\\\""y\\\"":0.3983,\\\""t\\\"":84},{\\\""x\\\"":0.3349,\\\""y\\\"":0.3968,\\\""t\\\"":84},{\\\""x\\\"":0.337,\\\""y\\\"":0.3981,\\\""t\\\"":100},{\\\""x\\\"":0.3395,\\\""y\\\"":0.3894,\\\""t\\\"":276},{\\\""x\\\"":0.3434,\\\""y\\\"":0.3764,\\\""t\\\"":283},{\\\""x\\\"":0.3535,\\\""y\\\"":0.3446,\\\""t\\\"":300},{\\\""x\\\"":0.3598,\\\""y\\\"":0.3283,\\\""t\\\"":317},{\\\""x\\\"":0.3597,\\\""y\\\"":0.3282,\\\""t\\\"":317},{\\\""x\\\"":0.375,\\\""y\\\"":0.295,\\\""t\\\"":318},{\\\""x\\\"":0.3907,\\\""y\\\"":0.2741,\\\""t\\\"":333}]\""""",1
54,11/25/2025 5:20.8.900,50,online_fb,0,48.205,217,1526,1698,too_slow,"""\""[{\\\""x\\\"":0.271,\\\""y\\\"":0.503,\\\""t\\\"":0},{\\\""x\\\"":0.2773,\\\""y\\\"":0.493,\\\""t\\\"":16},{\\\""x\\\"":0.2772,\\\""y\\\"":0.4929,\\\""t\\\"":17},{\\\""x\\\"":0.2848,\\\""y\\\"":0.4825,\\\""t\\\"":17},{\\\""x\\\"":0.3193,\\\""y\\\"":0.4369,\\\""t\\\"":50},{\\\""x\\\"":0.3193,\\\""y\\\"":0.4367,\\\""t\\\"":50},{\\\""x\\\"":0.3278,\\\""y\\\"":0.4258,\\\""t\\\"":50},{\\\""x\\\"":0.3419,\\\""y\\\"":0.4074,\\\""t\\\"":66},{\\\""x\\\"":0.3493,\\\""y\\\"":0.3973,\\\""t\\\"":83},{\\\""x\\\"":0.3477,\\\""y\\\"":0.3994,\\\""t\\\"":100},{\\\""x\\\"":0.3482,\\\""y\\\"":0.3789,\\\""t\\\"":283},{\\\""x\\\"":0.3481,\\\""y\\\"":0.3788,\\\""t\\\"":283},{\\\""x\\\"":0.3489,\\\""y\\\"":0.3678,\\\""t\\\"":283},{\\\""x\\\"":0.3522,\\\""y\\\"":0.3451,\\\""t\\\"":300},{\\\""x\\\"":0.3577,\\\""y\\\"":0.3183,\\\""t\\\"":316},{\\\""x\\\"":0.3576,\\\""y\\\"":0.3182,\\\""t\\\"":317},{\\\""x\\\"":0.3761,\\\""y\\\"":0.269,\\\""t\\\"":350},{\\\""x\\\"":0.3816,\\\""y\\\"":0.2596,\\\""t\\\"":366},{\\\""x\\\"":0.3815,\\\""y\\\"":0.2595,\\\""t\\\"":367},{\\\""x\\\"":0.3845,\\\""y\\\"":0.2562,\\\""t\\\"":367}]\""""",1
55,11/25/2025 5:20.13.57,40,online_fb,0,39.1875,125,1066,1963,too_slow,"""\""[{\\\""x\\\"":0.2677,\\\""y\\\"":0.4781,\\\""t\\\"":0},{\\\""x\\\"":0.2794,\\\""y\\\"":0.4609,\\\""t\\\"":17},{\\\""x\\\"":0.2793,\\\""y\\\"":0.4608,\\\""t\\\"":17},{\\\""x\\\"":0.2854,\\\""y\\\"":0.4523,\\\""t\\\"":18},{\\\""x\\\"":0.2973,\\\""y\\\"":0.4362,\\\""t\\\"":34},{\\\""x\\\"":0.3079,\\\""y\\\"":0.4218,\\\""t\\\"":50},{\\\""x\\\"":0.3177,\\\""y\\\"":0.4079,\\\""t\\\"":67},{\\\""x\\\"":0.3192,\\\""y\\\"":0.4058,\\\""t\\\"":84},{\\\""x\\\"":0.3193,\\\""y\\\"":0.4058,\\\""t\\\"":100},{\\\""x\\\"":0.3229,\\\""y\\\"":0.3981,\\\""t\\\"":309},{\\\""x\\\"":0.3294,\\\""y\\\"":0.3858,\\\""t\\\"":317},{\\\""x\\\"":0.3554,\\\""y\\\"":0.3457,\\\""t\\\"":334},{\\\""x\\\"":0.3646,\\\""y\\\"":0.3335,\\\""t\\\"":350},{\\\""x\\\"":0.3645,\\\""y\\\"":0.3334,\\\""t\\\"":351},{\\\""x\\\"":0.3732,\\\""y\\\"":0.3234,\\\""t\\\"":352},{\\\""x\\\"":0.3875,\\\""y\\\"":0.3111,\\\""t\\\"":368},{\\\""x\\\"":0.3964,\\\""y\\\"":0.3065,\\\""t\\\"":383},{\\\""x\\\"":0.4014,\\\""y\\\"":0.3056,\\\""t\\\"":401},{\\\""x\\\"":0.4023,\\\""y\\\"":0.3053,\\\""t\\\"":417},{\\\""x\\\"":0.4031,\\\""y\\\"":0.2981,\\\""t\\\"":1058}]\""""",1
56,11/25/2025 5:20.16.530,55,online_fb,0,54.9414,232,558,1680,too_slow,"""\""[{\\\""x\\\"":0.2684,\\\""y\\\"":0.4946,\\\""t\\\"":0},{\\\""x\\\"":0.2748,\\\""y\\\"":0.479,\\\""t\\\"":18},{\\\""x\\\"":0.2748,\\\""y\\\"":0.4789,\\\""t\\\"":19},{\\\""x\\\"":0.2825,\\\""y\\\"":0.4614,\\\""t\\\"":19},{\\\""x\\\"":0.3011,\\\""y\\\"":0.4277,\\\""t\\\"":36},{\\\""x\\\"":0.3114,\\\""y\\\"":0.4077,\\\""t\\\"":51},{\\\""x\\\"":0.3113,\\\""y\\\"":0.4076,\\\""t\\\"":53},{\\\""x\\\"":0.3323,\\\""y\\\"":0.3688,\\\""t\\\"":53},{\\\""x\\\"":0.3433,\\\""y\\\"":0.3615,\\\""t\\\"":68},{\\\""x\\\"":0.3433,\\\""y\\\"":0.3507,\\\""t\\\"":288},{\\\""x\\\"":0.3432,\\\""y\\\"":0.3505,\\\""t\\\"":289},{\\\""x\\\"":0.3445,\\\""y\\\"":0.3268,\\\""t\\\"":301},{\\\""x\\\"":0.3473,\\\""y\\\"":0.301,\\\""t\\\"":318},{\\\""x\\\"":0.3493,\\\""y\\\"":0.2867,\\\""t\\\"":335},{\\\""x\\\"":0.3492,\\\""y\\\"":0.2865,\\\""t\\\"":335},{\\\""x\\\"":0.3557,\\\""y\\\"":0.2581,\\\""t\\\"":335},{\\\""x\\\"":0.3657,\\\""y\\\"":0.232,\\\""t\\\"":352}]\""""",1
57,11/25/2025 5:20.19.571,40,online_fb,0,39.9466,182,334,1824,good_reach,"""\""[{\\\""x\\\"":0.2684,\\\""y\\\"":0.4952,\\\""t\\\"":1},{\\\""x\\\"":0.2734,\\\""y\\\"":0.4827,\\\""t\\\"":18},{\\\""x\\\"":0.2733,\\\""y\\\"":0.4826,\\\""t\\\"":19},{\\\""x\\\"":0.2787,\\\""y\\\"":0.471,\\\""t\\\"":19},{\\\""x\\\"":0.2979,\\\""y\\\"":0.4349,\\\""t\\\"":34},{\\\""x\\\"":0.3057,\\\""y\\\"":0.4215,\\\""t\\\"":52},{\\\""x\\\"":0.3056,\\\""y\\\"":0.4214,\\\""t\\\"":53},{\\\""x\\\"":0.3139,\\\""y\\\"":0.4076,\\\""t\\\"":53},{\\\""x\\\"":0.3311,\\\""y\\\"":0.382,\\\""t\\\"":68},{\\\""x\\\"":0.3459,\\\""y\\\"":0.3606,\\\""t\\\"":85},{\\\""x\\\"":0.3459,\\\""y\\\"":0.3605,\\\""t\\\"":86},{\\\""x\\\"":0.3519,\\\""y\\\"":0.3537,\\\""t\\\"":86},{\\\""x\\\"":0.3607,\\\""y\\\"":0.3469,\\\""t\\\"":102},{\\\""x\\\"":0.366,\\\""y\\\"":0.3395,\\\""t\\\"":285},{\\\""x\\\"":0.3779,\\\""y\\\"":0.3243,\\\""t\\\"":301},{\\\""x\\\"":0.3994,\\\""y\\\"":0.2932,\\\""t\\\"":317},{\\\""x\\\"":0.3993,\\\""y\\\"":0.2931,\\\""t\\\"":334}]\""""",1
58,11/25/2025 5:20.24.782,45,online_fb,0,42.2955,199,610,3399,too_slow,"""\""[{\\\""x\\\"":0.2727,\\\""y\\\"":0.4836,\\\""t\\\"":1},{\\\""x\\\"":0.2879,\\\""y\\\"":0.4582,\\\""t\\\"":18},{\\\""x\\\"":0.2952,\\\""y\\\"":0.4452,\\\""t\\\"":34},{\\\""x\\\"":0.2951,\\\""y\\\"":0.445,\\\""t\\\"":35},{\\\""x\\\"":0.3088,\\\""y\\\"":0.4218,\\\""t\\\"":35},{\\\""x\\\"":0.3189,\\\""y\\\"":0.4062,\\\""t\\\"":51},{\\\""x\\\"":0.324,\\\""y\\\"":0.401,\\\""t\\\"":68},{\\\""x\\\"":0.3276,\\\""y\\\"":0.3941,\\\""t\\\"":258},{\\\""x\\\"":0.3328,\\\""y\\\"":0.3843,\\\""t\\\"":268},{\\\""x\\\"":0.3327,\\\""y\\\"":0.3841,\\\""t\\\"":269},{\\\""x\\\"":0.3534,\\\""y\\\"":0.3475,\\\""t\\\"":284},{\\\""x\\\"":0.3701,\\\""y\\\"":0.3216,\\\""t\\\"":302},{\\\""x\\\"":0.37,\\\""y\\\"":0.3214,\\\""t\\\"":303},{\\\""x\\\"":0.3844,\\\""y\\\"":0.298,\\\""t\\\"":318},{\\\""x\\\"":0.3962,\\\""y\\\"":0.2869,\\\""t\\\"":334}]\""""",1
59,11/25/2025 5:20.27.823,35,online_fb,0,35.6928,199,319,1821,good_reach,"""\""[{\\\""x\\\"":0.2859,\\\""y\\\"":0.4683,\\\""t\\\"":1},{\\\""x\\\"":0.3055,\\\""y\\\"":0.4513,\\\""t\\\"":18},{\\\""x\\\"":0.3244,\\\""y\\\"":0.4348,\\\""t\\\"":34},{\\\""x\\\"":0.3243,\\\""y\\\"":0.4347,\\\""t\\\"":34},{\\\""x\\\"":0.3465,\\\""y\\\"":0.4145,\\\""t\\\"":51},{\\\""x\\\"":0.3544,\\\""y\\\"":0.4062,\\\""t\\\"":68},{\\\""x\\\"":0.3546,\\\""y\\\"":0.4047,\\\""t\\\"":84},{\\\""x\\\"":0.3623,\\\""y\\\"":0.3861,\\\""t\\\"":268},{\\\""x\\\"":0.3679,\\\""y\\\"":0.3756,\\\""t\\\"":284},{\\\""x\\\"":0.3678,\\\""y\\\"":0.3754,\\\""t\\\"":285},{\\\""x\\\"":0.3742,\\\""y\\\"":0.3644,\\\""t\\\"":285},{\\\""x\\\"":0.3966,\\\""y\\\"":0.328,\\\""t\\\"":300},{\\\""x\\\"":0.4046,\\\""y\\\"":0.316,\\\""t\\\"":318},{\\\""x\\\"":0.4045,\\\""y\\\"":0.3158,\\\""t\\\"":318}]\""""",1
60,11/25/2025 5:20.32.696,50,online_fb,0,47.8028,184,557,3130,too_slow,"""\""[{\\\""x\\\"":0.2688,\\\""y\\\"":0.4986,\\\""t\\\"":0},{\\\""x\\\"":0.2785,\\\""y\\\"":0.4765,\\\""t\\\"":15},{\\\""x\\\"":0.2849,\\\""y\\\"":0.4651,\\\""t\\\"":33},{\\\""x\\\"":0.2848,\\\""y\\\"":0.465,\\\""t\\\"":33},{\\\""x\\\"":0.2924,\\\""y\\\"":0.4528,\\\""t\\\"":34},{\\\""x\\\"":0.3077,\\\""y\\\"":0.4285,\\\""t\\\"":49},{\\\""x\\\"":0.3224,\\\""y\\\"":0.4066,\\\""t\\\"":65},{\\\""x\\\"":0.3223,\\\""y\\\"":0.4064,\\\""t\\\"":67},{\\\""x\\\"":0.3289,\\\""y\\\"":0.3968,\\\""t\\\"":67},{\\\""x\\\"":0.3393,\\\""y\\\"":0.3821,\\\""t\\\"":82},{\\\""x\\\"":0.3468,\\\""y\\\"":0.3712,\\\""t\\\"":98},{\\\""x\\\"":0.3503,\\\""y\\\"":0.3569,\\\""t\\\"":295},{\\\""x\\\"":0.3542,\\\""y\\\"":0.3405,\\\""t\\\"":300},{\\\""x\\\"":0.3541,\\\""y\\\"":0.3403,\\\""t\\\"":300},{\\\""x\\\"":0.364,\\\""y\\\"":0.3076,\\\""t\\\"":316},{\\\""x\\\"":0.3775,\\\""y\\\"":0.271,\\\""t\\\"":333},{\\\""x\\\"":0.3774,\\\""y\\\"":0.2708,\\\""t\\\"":333},{\\\""x\\\"":0.3846,\\\""y\\\"":0.2619,\\\""t\\\"":349}]\""""",1
61,11/25/2025 5:20.36.737,145,online_fb,0,145.6499,147,601,2290,too_slow,"""\""[{\\\""x\\\"":0.7391,\\\""y\\\"":0.4666,\\\""t\\\"":1},{\\\""x\\\"":0.7277,\\\""y\\\"":0.4564,\\\""t\\\"":18},{\\\""x\\\"":0.7276,\\\""y\\\"":0.4562,\\\""t\\\"":19},{\\\""x\\\"":0.7194,\\\""y\\\"":0.4485,\\\""t\\\"":19},{\\\""x\\\"":0.7094,\\\""y\\\"":0.435,\\\""t\\\"":34},{\\\""x\\\"":0.7088,\\\""y\\\"":0.4318,\\\""t\\\"":51},{\\\""x\\\"":0.7091,\\\""y\\\"":0.4283,\\\""t\\\"":68},{\\\""x\\\"":0.7111,\\\""y\\\"":0.4181,\\\""t\\\"":85},{\\\""x\\\"":0.6945,\\\""y\\\"":0.4039,\\\""t\\\"":278},{\\\""x\\\"":0.6767,\\\""y\\\"":0.3922,\\\""t\\\"":284},{\\\""x\\\"":0.6766,\\\""y\\\"":0.392,\\\""t\\\"":285},{\\\""x\\\"":0.6452,\\\""y\\\"":0.3752,\\\""t\\\"":301},{\\\""x\\\"":0.6359,\\\""y\\\"":0.3654,\\\""t\\\"":318},{\\\""x\\\"":0.6356,\\\""y\\\"":0.363,\\\""t\\\"":334},{\\\""x\\\"":0.6363,\\\""y\\\"":0.3603,\\\""t\\\"":351},{\\\""x\\\"":0.6402,\\\""y\\\"":0.3501,\\\""t\\\"":368},{\\\""x\\\"":0.6295,\\\""y\\\"":0.3436,\\\""t\\\"":564},{\\\""x\\\"":0.6209,\\\""y\\\"":0.3343,\\\""t\\\"":567},{\\\""x\\\"":0.6209,\\\""y\\\"":0.3341,\\\""t\\\"":568},{\\\""x\\\"":0.5965,\\\""y\\\"":0.3137,\\\""t\\\"":585}]\""""",1
62,11/25/2025 5:20.39.303,140,online_fb,0,140.47,166,583,815,too_slow,"""\""[{\\\""x\\\"":0.7217,\\\""y\\\"":0.4762,\\\""t\\\"":1},{\\\""x\\\"":0.6926,\\\""y\\\"":0.454,\\\""t\\\"":17},{\\\""x\\\"":0.6926,\\\""y\\\"":0.4538,\\\""t\\\"":17},{\\\""x\\\"":0.6808,\\\""y\\\"":0.443,\\\""t\\\"":33},{\\\""x\\\"":0.6756,\\\""y\\\"":0.4354,\\\""t\\\"":50},{\\\""x\\\"":0.6754,\\\""y\\\"":0.4216,\\\""t\\\"":66},{\\\""x\\\"":0.6663,\\\""y\\\"":0.4073,\\\""t\\\"":260},{\\\""x\\\"":0.6561,\\\""y\\\"":0.391,\\\""t\\\"":266},{\\\""x\\\"":0.656,\\\""y\\\"":0.3908,\\\""t\\\"":267},{\\\""x\\\"":0.636,\\\""y\\\"":0.3609,\\\""t\\\"":283},{\\\""x\\\"":0.6176,\\\""y\\\"":0.3406,\\\""t\\\"":300},{\\\""x\\\"":0.6117,\\\""y\\\"":0.3338,\\\""t\\\"":317},{\\\""x\\\"":0.6116,\\\""y\\\"":0.3336,\\\""t\\\"":317},{\\\""x\\\"":0.6045,\\\""y\\\"":0.3256,\\\""t\\\"":317},{\\\""x\\\"":0.6022,\\\""y\\\"":0.3233,\\\""t\\\"":333},{\\\""x\\\"":0.6013,\\\""y\\\"":0.3218,\\\""t\\\"":350}]\""""",1
63,11/25/2025 5:20.43.385,135,online_fb,0,134.7094,216,1049,1815,too_slow,"""\""[{\\\""x\\\"":0.7391,\\\""y\\\"":0.4738,\\\""t\\\"":0},{\\\""x\\\"":0.7275,\\\""y\\\"":0.4638,\\\""t\\\"":16},{\\\""x\\\"":0.7098,\\\""y\\\"":0.445,\\\""t\\\"":50},{\\\""x\\\"":0.7011,\\\""y\\\"":0.433,\\\""t\\\"":67},{\\\""x\\\"":0.6924,\\\""y\\\"":0.4163,\\\""t\\\"":100},{\\\""x\\\"":0.6923,\\\""y\\\"":0.4161,\\\""t\\\"":100},{\\\""x\\\"":0.6832,\\\""y\\\"":0.3964,\\\""t\\\"":306},{\\\""x\\\"":0.6758,\\\""y\\\"":0.3814,\\\""t\\\"":316},{\\\""x\\\"":0.6663,\\\""y\\\"":0.3598,\\\""t\\\"":333},{\\\""x\\\"":0.6634,\\\""y\\\"":0.3521,\\\""t\\\"":334},{\\\""x\\\"":0.6603,\\\""y\\\"":0.3434,\\\""t\\\"":350},{\\\""x\\\"":0.6543,\\\""y\\\"":0.3288,\\\""t\\\"":582},{\\\""x\\\"":0.6499,\\\""y\\\"":0.3192,\\\""t\\\"":588},{\\\""x\\\"":0.6464,\\\""y\\\"":0.3119,\\\""t\\\"":600},{\\\""x\\\"":0.6423,\\\""y\\\"":0.3038,\\\""t\\\"":618},{\\\""x\\\"":0.6413,\\\""y\\\"":0.3019,\\\""t\\\"":634},{\\\""x\\\"":0.6351,\\\""y\\\"":0.2946,\\\""t\\\"":977},{\\\""x\\\"":0.6282,\\\""y\\\"":0.2869,\\\""t\\\"":984},{\\\""x\\\"":0.6118,\\\""y\\\"":0.267,\\\""t\\\"":1017},{\\\""x\\\"":0.6099,\\\""y\\\"":0.2633,\\\""t\\\"":1033}]\""""",1
64,11/25/2025 5:20.46.793,130,online_fb,0,125.3331,245,304,2149,good_reach,"""\""[{\\\""x\\\"":0.735,\\\""y\\\"":0.4797,\\\""t\\\"":1},{\\\""x\\\"":0.7237,\\\""y\\\"":0.4622,\\\""t\\\"":6},{\\\""x\\\"":0.6958,\\\""y\\\"":0.4277,\\\""t\\\"":21},{\\\""x\\\"":0.6826,\\\""y\\\"":0.4089,\\\""t\\\"":39},{\\\""x\\\"":0.6825,\\\""y\\\"":0.4087,\\\""t\\\"":39},{\\\""x\\\"":0.6707,\\\""y\\\"":0.3898,\\\""t\\\"":40},{\\\""x\\\"":0.6588,\\\""y\\\"":0.3548,\\\""t\\\"":56},{\\\""x\\\"":0.6556,\\\""y\\\"":0.3372,\\\""t\\\"":72},{\\\""x\\\"":0.6555,\\\""y\\\"":0.337,\\\""t\\\"":72},{\\\""x\\\"":0.6531,\\\""y\\\"":0.3157,\\\""t\\\"":73},{\\\""x\\\"":0.6533,\\\""y\\\"":0.3035,\\\""t\\\"":88},{\\\""x\\\"":0.6548,\\\""y\\\"":0.2973,\\\""t\\\"":105},{\\\""x\\\"":0.6486,\\\""y\\\"":0.2795,\\\""t\\\"":278},{\\\""x\\\"":0.6485,\\\""y\\\"":0.2794,\\\""t\\\"":279},{\\\""x\\\"":0.6425,\\\""y\\\"":0.2604,\\\""t\\\"":288}]\""""",1
65,11/25/2025 5:20.50.287,125,online_fb,0,119.4804,233,549,1708,too_slow,"""\""[{\\\""x\\\"":0.7276,\\\""y\\\"":0.47,\\\""t\\\"":0},{\\\""x\\\"":0.7275,\\\""y\\\"":0.4698,\\\""t\\\"":1},{\\\""x\\\"":0.7075,\\\""y\\\"":0.4416,\\\""t\\\"":1},{\\\""x\\\"":0.6899,\\\""y\\\"":0.415,\\\""t\\\"":17},{\\\""x\\\"":0.6832,\\\""y\\\"":0.4016,\\\""t\\\"":34},{\\\""x\\\"":0.6831,\\\""y\\\"":0.4015,\\\""t\\\"":34},{\\\""x\\\"":0.6755,\\\""y\\\"":0.3778,\\\""t\\\"":35},{\\\""x\\\"":0.6744,\\\""y\\\"":0.3625,\\\""t\\\"":50},{\\\""x\\\"":0.6719,\\\""y\\\"":0.3398,\\\""t\\\"":253},{\\\""x\\\"":0.6718,\\\""y\\\"":0.3397,\\\""t\\\"":253},{\\\""x\\\"":0.6666,\\\""y\\\"":0.2952,\\\""t\\\"":267},{\\\""x\\\"":0.6641,\\\""y\\\"":0.284,\\\""t\\\"":284},{\\\""x\\\"":0.664,\\\""y\\\"":0.2838,\\\""t\\\"":284},{\\\""x\\\"":0.6587,\\\""y\\\"":0.2672,\\\""t\\\"":502},{\\\""x\\\"":0.6513,\\\""y\\\"":0.2334,\\\""t\\\"":517},{\\\""x\\\"":0.6492,\\\""y\\\"":0.2226,\\\""t\\\"":534},{\\\""x\\\"":0.6491,\\\""y\\\"":0.2225,\\\""t\\\"":535},{\\\""x\\\"":0.6479,\\\""y\\\"":0.2142,\\\""t\\\"":535}]\""""",1
