trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/19/2026 19:16.44.91,40,online_fb,0,67.5515,557,30,3050,good_reach,"""\""[{\\\""x\\\"":0.5425,\\\""y\\\"":0.3006,\\\""t\\\"":14}]\""""",1,1
2,1/19/2026 19:16.46.572,160,online_fb,0,172.4573,398,51,1314,good_reach,"""\""[{\\\""x\\\"":0.4649,\\\""y\\\"":0.508,\\\""t\\\"":1},{\\\""x\\\"":0.4265,\\\""y\\\"":0.5028,\\\""t\\\"":17},{\\\""x\\\"":0.3552,\\\""y\\\"":0.4846,\\\""t\\\"":34}]\""""",1,1
3,1/19/2026 19:16.49.92,280,online_fb,0,275.0883,471,36,938,good_reach,"""\""[{\\\""x\\\"":0.4959,\\\""y\\\"":0.552,\\\""t\\\"":0},{\\\""x\\\"":0.5014,\\\""y\\\"":0.6144,\\\""t\\\"":12},{\\\""x\\\"":0.5082,\\\""y\\\"":0.7366,\\\""t\\\"":24}]\""""",1,1
4,1/19/2026 19:16.51.292,40,online_fb,0,55.9823,366,33,1079,good_reach,"""\""[{\\\""x\\\"":0.5372,\\\""y\\\"":0.4053,\\\""t\\\"":0},{\\\""x\\\"":0.5796,\\\""y\\\"":0.2779,\\\""t\\\"":16}]\""""",1,1
5,1/19/2026 19:16.53.834,160,online_fb,0,147.1421,466,50,1320,good_reach,"""\""[{\\\""x\\\"":0.4813,\\\""y\\\"":0.4698,\\\""t\\\"":0},{\\\""x\\\"":0.4635,\\\""y\\\"":0.4516,\\\""t\\\"":16},{\\\""x\\\"":0.3785,\\\""y\\\"":0.3502,\\\""t\\\"":33}]\""""",1,1
6,1/19/2026 19:16.55.942,280,online_fb,0,278.8993,507,24,858,good_reach,"""\""[{\\\""x\\\"":0.5097,\\\""y\\\"":0.5295,\\\""t\\\"":0},{\\\""x\\\"":0.5139,\\\""y\\\"":0.6335,\\\""t\\\"":11}]\""""",1,1
7,1/19/2026 19:16.58.34,280,online_fb,0,282.9465,499,31,858,good_reach,"""\""[{\\\""x\\\"":0.5036,\\\""y\\\"":0.5447,\\\""t\\\"":0},{\\\""x\\\"":0.5283,\\\""y\\\"":0.7112,\\\""t\\\"":15}]\""""",1,1
8,1/19/2026 19:16.59.992,40,online_fb,0,56.0685,483,47,616,good_reach,"""\""[{\\\""x\\\"":0.5198,\\\""y\\\"":0.4447,\\\""t\\\"":1},{\\\""x\\\"":0.5403,\\\""y\\\"":0.3719,\\\""t\\\"":14},{\\\""x\\\"":0.5842,\\\""y\\\"":0.2341,\\\""t\\\"":31}]\""""",1,1
9,1/19/2026 19:17.3.742,160,online_fb,0,158.7858,409,973,1355,too_slow,"""\""[{\\\""x\\\"":0.4861,\\\""y\\\"":0.5192,\\\""t\\\"":1},{\\\""x\\\"":0.4779,\\\""y\\\"":0.5114,\\\""t\\\"":12},{\\\""x\\\"":0.4642,\\\""y\\\"":0.4984,\\\""t\\\"":24},{\\\""x\\\"":0.4478,\\\""y\\\"":0.4906,\\\""t\\\"":40},{\\\""x\\\"":0.4313,\\\""y\\\"":0.4802,\\\""t\\\"":57},{\\\""x\\\"":0.3998,\\\""y\\\"":0.4568,\\\""t\\\"":73},{\\\""x\\\"":0.3806,\\\""y\\\"":0.4464,\\\""t\\\"":90},{\\\""x\\\"":0.3655,\\\""y\\\"":0.4334,\\\""t\\\"":106},{\\\""x\\\"":0.345,\\\""y\\\"":0.4126,\\\""t\\\"":123},{\\\""x\\\"":0.3381,\\\""y\\\"":0.4074,\\\""t\\\"":140},{\\\""x\\\"":0.3354,\\\""y\\\"":0.4048,\\\""t\\\"":156},{\\\""x\\\"":0.3368,\\\""y\\\"":0.4048,\\\""t\\\"":262},{\\\""x\\\"":0.3368,\\\""y\\\"":0.4022,\\\""t\\\"":949},{\\\""x\\\"":0.3368,\\\""y\\\"":0.3944,\\\""t\\\"":961}]\""""",1,1
10,1/19/2026 19:17.5.742,40,online_fb,0,51.3033,279,34,981,good_reach,"""\""[{\\\""x\\\"":0.5109,\\\""y\\\"":0.4609,\\\""t\\\"":1},{\\\""x\\\"":0.5479,\\\""y\\\"":0.3751,\\\""t\\\"":17}]\""""",1,1
