trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/19/2026 20:21.50.236,40,online_fb,0,36.3986,64,859,146,too_slow,"""\""[{\\\""x\\\"":0.5435,\\\""y\\\"":0.4786,\\\""t\\\"":17},{\\\""x\\\"":0.5779,\\\""y\\\"":0.4594,\\\""t\\\"":49},{\\\""x\\\"":0.5997,\\\""y\\\"":0.4488,\\\""t\\\"":81},{\\\""x\\\"":0.6123,\\\""y\\\"":0.4466,\\\""t\\\"":113},{\\\""x\\\"":0.6134,\\\""y\\\"":0.4445,\\\""t\\\"":260},{\\\""x\\\"":0.6077,\\\""y\\\"":0.4445,\\\""t\\\"":292},{\\\""x\\\"":0.5962,\\\""y\\\"":0.4509,\\\""t\\\"":324},{\\\""x\\\"":0.5871,\\\""y\\\"":0.4552,\\\""t\\\"":356},{\\\""x\\\"":0.5825,\\\""y\\\"":0.4573,\\\""t\\\"":389},{\\\""x\\\"":0.5802,\\\""y\\\"":0.4594,\\\""t\\\"":454},{\\\""x\\\"":0.5768,\\\""y\\\"":0.4594,\\\""t\\\"":504},{\\\""x\\\"":0.571,\\\""y\\\"":0.4594,\\\""t\\\"":537},{\\\""x\\\"":0.5676,\\\""y\\\"":0.4594,\\\""t\\\"":584},{\\\""x\\\"":0.5607,\\\""y\\\"":0.4594,\\\""t\\\"":616},{\\\""x\\\"":0.5584,\\\""y\\\"":0.4616,\\\""t\\\"":649},{\\\""x\\\"":0.5527,\\\""y\\\"":0.4616,\\\""t\\\"":681},{\\\""x\\\"":0.5504,\\\""y\\\"":0.4616,\\\""t\\\"":713},{\\\""x\\\"":0.5493,\\\""y\\\"":0.4594,\\\""t\\\"":778},{\\\""x\\\"":0.5699,\\\""y\\\"":0.4167,\\\""t\\\"":810},{\\\""x\\\"":0.6306,\\\""y\\\"":0.3249,\\\""t\\\"":843}]\""""",1,1
2,1/19/2026 20:21.53.977,160,online_fb,0,158.4675,752,570,1412,too_slow,"""\""[{\\\""x\\\"":0.4795,\\\""y\\\"":0.4711,\\\""t\\\"":0},{\\\""x\\\"":0.4589,\\\""y\\\"":0.4497,\\\""t\\\"":16},{\\\""x\\\"":0.4131,\\\""y\\\"":0.4027,\\\""t\\\"":49},{\\\""x\\\"":0.3994,\\\""y\\\"":0.3921,\\\""t\\\"":66},{\\\""x\\\"":0.3879,\\\""y\\\"":0.3835,\\\""t\\\"":82},{\\\""x\\\"":0.3719,\\\""y\\\"":0.375,\\\""t\\\"":113},{\\\""x\\\"":0.365,\\\""y\\\"":0.375,\\\""t\\\"":130},{\\\""x\\\"":0.3604,\\\""y\\\"":0.375,\\\""t\\\"":146},{\\\""x\\\"":0.3547,\\\""y\\\"":0.3728,\\\""t\\\"":179},{\\\""x\\\"":0.3535,\\\""y\\\"":0.3728,\\\""t\\\"":195},{\\\""x\\\"":0.3524,\\\""y\\\"":0.3707,\\\""t\\\"":213},{\\\""x\\\"":0.3512,\\\""y\\\"":0.3707,\\\""t\\\"":259},{\\\""x\\\"":0.349,\\\""y\\\"":0.3707,\\\""t\\\"":326},{\\\""x\\\"":0.3478,\\\""y\\\"":0.3707,\\\""t\\\"":358},{\\\""x\\\"":0.3467,\\\""y\\\"":0.3707,\\\""t\\\"":391},{\\\""x\\\"":0.3432,\\\""y\\\"":0.3707,\\\""t\\\"":473},{\\\""x\\\"":0.3421,\\\""y\\\"":0.3728,\\\""t\\\"":489},{\\\""x\\\"":0.3409,\\\""y\\\"":0.3728,\\\""t\\\"":505},{\\\""x\\\"":0.3375,\\\""y\\\"":0.375,\\\""t\\\"":538},{\\\""x\\\"":0.3352,\\\""y\\\"":0.375,\\\""t\\\"":554}]\""""",1,1
3,1/19/2026 20:21.56.852,280,online_fb,0,292.4735,566,81,1526,good_reach,"""\""[{\\\""x\\\"":0.5147,\\\""y\\\"":0.5249,\\\""t\\\"":0},{\\\""x\\\"":0.5238,\\\""y\\\"":0.5548,\\\""t\\\"":17},{\\\""x\\\"":0.5387,\\\""y\\\"":0.6146,\\\""t\\\"":33},{\\\""x\\\"":0.5559,\\\""y\\\"":0.6979,\\\""t\\\"":49},{\\\""x\\\"":0.5685,\\\""y\\\"":0.7769,\\\""t\\\"":65}]\""""",1,1
4,1/19/2026 20:21.59.436,40,online_fb,0,41.3636,436,148,1293,good_reach,"""\""[{\\\""x\\\"":0.5122,\\\""y\\\"":0.4606,\\\""t\\\"":0},{\\\""x\\\"":0.5271,\\\""y\\\"":0.4307,\\\""t\\\"":16},{\\\""x\\\"":0.5431,\\\""y\\\"":0.3987,\\\""t\\\"":32},{\\\""x\\\"":0.5592,\\\""y\\\"":0.373,\\\""t\\\"":48},{\\\""x\\\"":0.5729,\\\""y\\\"":0.3538,\\\""t\\\"":65},{\\\""x\\\"":0.5866,\\\""y\\\"":0.3346,\\\""t\\\"":81},{\\\""x\\\"":0.6027,\\\""y\\\"":0.3111,\\\""t\\\"":97},{\\\""x\\\"":0.6176,\\\""y\\\"":0.294,\\\""t\\\"":113},{\\\""x\\\"":0.6302,\\\""y\\\"":0.2812,\\\""t\\\"":132}]\""""",1,1
5,1/19/2026 20:22.2.367,160,online_fb,0,151.7626,505,97,935,good_reach,"""\""[{\\\""x\\\"":0.4759,\\\""y\\\"":0.4957,\\\""t\\\"":0},{\\\""x\\\"":0.453,\\\""y\\\"":0.4957,\\\""t\\\"":16},{\\\""x\\\"":0.4221,\\\""y\\\"":0.4872,\\\""t\\\"":33},{\\\""x\\\"":0.3946,\\\""y\\\"":0.468,\\\""t\\\"":49},{\\\""x\\\"":0.366,\\\""y\\\"":0.4274,\\\""t\\\"":65},{\\\""x\\\"":0.3373,\\\""y\\\"":0.374,\\\""t\\\"":81}]\""""",1,1
6,1/19/2026 20:22.5.282,280,online_fb,0,273.2813,488,265,1447,good_reach,"""\""[{\\\""x\\\"":0.5025,\\\""y\\\"":0.5414,\\\""t\\\"":0},{\\\""x\\\"":0.5047,\\\""y\\\"":0.5713,\\\""t\\\"":17},{\\\""x\\\"":0.5082,\\\""y\\\"":0.6076,\\\""t\\\"":34},{\\\""x\\\"":0.5093,\\\""y\\\"":0.6439,\\\""t\\\"":49},{\\\""x\\\"":0.5093,\\\""y\\\"":0.676,\\\""t\\\"":65},{\\\""x\\\"":0.5105,\\\""y\\\"":0.6952,\\\""t\\\"":82},{\\\""x\\\"":0.5105,\\\""y\\\"":0.7123,\\\""t\\\"":98},{\\\""x\\\"":0.5105,\\\""y\\\"":0.7336,\\\""t\\\"":115},{\\\""x\\\"":0.5105,\\\""y\\\"":0.7678,\\\""t\\\"":131},{\\\""x\\\"":0.5105,\\\""y\\\"":0.7891,\\\""t\\\"":148},{\\\""x\\\"":0.5105,\\\""y\\\"":0.7956,\\\""t\\\"":165},{\\\""x\\\"":0.5105,\\\""y\\\"":0.7998,\\\""t\\\"":181},{\\\""x\\\"":0.5105,\\\""y\\\"":0.8062,\\\""t\\\"":198},{\\\""x\\\"":0.5105,\\\""y\\\"":0.8126,\\\""t\\\"":215},{\\\""x\\\"":0.5105,\\\""y\\\"":0.8169,\\\""t\\\"":231},{\\\""x\\\"":0.5105,\\\""y\\\"":0.8276,\\\""t\\\"":248}]\""""",1,1
7,1/19/2026 20:22.8.733,280,online_fb,0,280.0558,667,517,1264,too_slow,"""\""[{\\\""x\\\"":0.5039,\\\""y\\\"":0.5334,\\\""t\\\"":0},{\\\""x\\\"":0.5062,\\\""y\\\"":0.5591,\\\""t\\\"":17},{\\\""x\\\"":0.5108,\\\""y\\\"":0.6082,\\\""t\\\"":51},{\\\""x\\\"":0.5131,\\\""y\\\"":0.6274,\\\""t\\\"":67},{\\\""x\\\"":0.5142,\\\""y\\\"":0.6616,\\\""t\\\"":100},{\\\""x\\\"":0.5154,\\\""y\\\"":0.6722,\\\""t\\\"":117},{\\\""x\\\"":0.5165,\\\""y\\\"":0.6872,\\\""t\\\"":150},{\\\""x\\\"":0.5165,\\\""y\\\"":0.6979,\\\""t\\\"":167},{\\\""x\\\"":0.5177,\\\""y\\\"":0.7171,\\\""t\\\"":200},{\\\""x\\\"":0.5188,\\\""y\\\"":0.732,\\\""t\\\"":217},{\\\""x\\\"":0.52,\\\""y\\\"":0.7534,\\\""t\\\"":250},{\\\""x\\\"":0.52,\\\""y\\\"":0.7641,\\\""t\\\"":267},{\\\""x\\\"":0.5211,\\\""y\\\"":0.7876,\\\""t\\\"":300},{\\\""x\\\"":0.5223,\\\""y\\\"":0.794,\\\""t\\\"":317},{\\\""x\\\"":0.5223,\\\""y\\\"":0.8025,\\\""t\\\"":353},{\\\""x\\\"":0.5234,\\\""y\\\"":0.8046,\\\""t\\\"":369},{\\\""x\\\"":0.5245,\\\""y\\\"":0.811,\\\""t\\\"":438},{\\\""x\\\"":0.5268,\\\""y\\\"":0.8153,\\\""t\\\"":453},{\\\""x\\\"":0.528,\\\""y\\\"":0.8196,\\\""t\\\"":484},{\\\""x\\\"":0.5303,\\\""y\\\"":0.8239,\\\""t\\\"":500}]\""""",1,1
8,1/19/2026 20:22.13.338,40,online_fb,0,39.0451,527,2322,743,too_slow,"""\""[{\\\""x\\\"":0.5179,\\\""y\\\"":0.4772,\\\""t\\\"":0},{\\\""x\\\"":0.5488,\\\""y\\\"":0.4196,\\\""t\\\"":32},{\\\""x\\\"":0.5706,\\\""y\\\"":0.3833,\\\""t\\\"":64},{\\\""x\\\"":0.5901,\\\""y\\\"":0.3555,\\\""t\\\"":96},{\\\""x\\\"":0.605,\\\""y\\\"":0.3427,\\\""t\\\"":128},{\\\""x\\\"":0.6118,\\\""y\\\"":0.3406,\\\""t\\\"":160},{\\\""x\\\"":0.6141,\\\""y\\\"":0.3385,\\\""t\\\"":194},{\\\""x\\\"":0.6164,\\\""y\\\"":0.3385,\\\""t\\\"":307},{\\\""x\\\"":0.6199,\\\""y\\\"":0.3385,\\\""t\\\"":469},{\\\""x\\\"":0.6256,\\\""y\\\"":0.332,\\\""t\\\"":503},{\\\""x\\\"":0.6313,\\\""y\\\"":0.3235,\\\""t\\\"":533},{\\\""x\\\"":0.6348,\\\""y\\\"":0.315,\\\""t\\\"":565},{\\\""x\\\"":0.6359,\\\""y\\\"":0.3086,\\\""t\\\"":624},{\\\""x\\\"":0.637,\\\""y\\\"":0.3064,\\\""t\\\"":730},{\\\""x\\\"":0.6382,\\\""y\\\"":0.3043,\\\""t\\\"":794},{\\\""x\\\"":0.6382,\\\""y\\\"":0.3043,\\\""t\\\"":1797},{\\\""x\\\"":0.637,\\\""y\\\"":0.3021,\\\""t\\\"":2186},{\\\""x\\\"":0.637,\\\""y\\\"":0.2979,\\\""t\\\"":2219},{\\\""x\\\"":0.6382,\\\""y\\\"":0.2936,\\\""t\\\"":2251},{\\\""x\\\"":0.6393,\\\""y\\\"":0.2915,\\\""t\\\"":2281}]\""""",1,1
9,1/19/2026 20:22.16.526,160,online_fb,0,157.2943,674,130,1674,good_reach,"""\""[{\\\""x\\\"":0.476,\\\""y\\\"":0.5073,\\\""t\\\"":1},{\\\""x\\\"":0.4566,\\\""y\\\"":0.5009,\\\""t\\\"":17},{\\\""x\\\"":0.4314,\\\""y\\\"":0.4881,\\\""t\\\"":33},{\\\""x\\\"":0.405,\\\""y\\\"":0.4689,\\\""t\\\"":49},{\\\""x\\\"":0.3787,\\\""y\\\"":0.4411,\\\""t\\\"":66},{\\\""x\\\"":0.358,\\\""y\\\"":0.4134,\\\""t\\\"":82},{\\\""x\\\"":0.3454,\\\""y\\\"":0.3963,\\\""t\\\"":97},{\\\""x\\\"":0.334,\\\""y\\\"":0.3792,\\\""t\\\"":114}]\""""",1,1
10,1/19/2026 20:22.19.976,40,online_fb,0,30.6507,671,376,1016,good_reach,"""\""[{\\\""x\\\"":0.5241,\\\""y\\\"":0.4658,\\\""t\\\"":0},{\\\""x\\\"":0.5367,\\\""y\\\"":0.4488,\\\""t\\\"":16},{\\\""x\\\"":0.5538,\\\""y\\\"":0.4253,\\\""t\\\"":33},{\\\""x\\\"":0.5722,\\\""y\\\"":0.406,\\\""t\\\"":48},{\\\""x\\\"":0.5859,\\\""y\\\"":0.3911,\\\""t\\\"":65},{\\\""x\\\"":0.5974,\\\""y\\\"":0.3804,\\\""t\\\"":81},{\\\""x\\\"":0.6077,\\\""y\\\"":0.3676,\\\""t\\\"":97},{\\\""x\\\"":0.618,\\\""y\\\"":0.3548,\\\""t\\\"":114},{\\\""x\\\"":0.626,\\\""y\\\"":0.3463,\\\""t\\\"":130},{\\\""x\\\"":0.6317,\\\""y\\\"":0.3441,\\\""t\\\"":147},{\\\""x\\\"":0.6363,\\\""y\\\"":0.3398,\\\""t\\\"":181},{\\\""x\\\"":0.6398,\\\""y\\\"":0.3377,\\\""t\\\"":197},{\\\""x\\\"":0.642,\\\""y\\\"":0.3377,\\\""t\\\"":213},{\\\""x\\\"":0.6432,\\\""y\\\"":0.3356,\\\""t\\\"":230},{\\\""x\\\"":0.6455,\\\""y\\\"":0.3356,\\\""t\\\"":245},{\\\""x\\\"":0.6501,\\\""y\\\"":0.3334,\\\""t\\\"":261},{\\\""x\\\"":0.6512,\\\""y\\\"":0.3334,\\\""t\\\"":293},{\\\""x\\\"":0.6524,\\\""y\\\"":0.3313,\\\""t\\\"":311},{\\\""x\\\"":0.6535,\\\""y\\\"":0.3313,\\\""t\\\"":328},{\\\""x\\\"":0.6535,\\\""y\\\"":0.3292,\\\""t\\\"":345}]\""""",1,1
11,1/19/2026 20:22.44.909,160,online_fb,20,167.4326,600,83,3987,good_reach,"""\""[{\\\""x\\\"":0.4759,\\\""y\\\"":0.5,\\\""t\\\"":0},{\\\""x\\\"":0.4501,\\\""y\\\"":0.5316,\\\""t\\\"":17},{\\\""x\\\"":0.4036,\\\""y\\\"":0.5495,\\\""t\\\"":33},{\\\""x\\\"":0.3671,\\\""y\\\"":0.5561,\\\""t\\\"":50},{\\\""x\\\"":0.338,\\\""y\\\"":0.5508,\\\""t\\\"":66}]\""""",1,1
12,1/19/2026 20:22.47.790,280,online_fb,20,288.691,487,81,1605,good_reach,"""\""[{\\\""x\\\"":0.5165,\\\""y\\\"":0.5102,\\\""t\\\"":0},{\\\""x\\\"":0.5338,\\\""y\\\"":0.5334,\\\""t\\\"":16},{\\\""x\\\"":0.5583,\\\""y\\\"":0.5963,\\\""t\\\"":32},{\\\""x\\\"":0.5839,\\\""y\\\"":0.6653,\\\""t\\\"":48},{\\\""x\\\"":0.6051,\\\""y\\\"":0.7236,\\\""t\\\"":65}]\""""",1,1
