trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,day
98,11/25/2025 6:39.13.559,125,online_fb,0,112.3107,249,176,1738,good_reach,"""\""[{\\\""x\\\"":0.7644,\\\""y\\\"":0.4765,\\\""t\\\"":0},{\\\""x\\\"":0.7644,\\\""y\\\"":0.4694,\\\""t\\\"":11},{\\\""x\\\"":0.7644,\\\""y\\\"":0.4551,\\\""t\\\"":26},{\\\""x\\\"":0.7607,\\\""y\\\"":0.4265,\\\""t\\\"":43},{\\\""x\\\"":0.7531,\\\""y\\\"":0.405,\\\""t\\\"":59},{\\\""x\\\"":0.7418,\\\""y\\\"":0.3764,\\\""t\\\"":76},{\\\""x\\\"":0.7267,\\\""y\\\"":0.3335,\\\""t\\\"":93},{\\\""x\\\"":0.7192,\\\""y\\\"":0.2977,\\\""t\\\"":109},{\\\""x\\\"":0.7117,\\\""y\\\"":0.2691,\\\""t\\\"":126},{\\\""x\\\"":0.7079,\\\""y\\\"":0.2548,\\\""t\\\"":143},{\\\""x\\\"":0.7041,\\\""y\\\"":0.2405,\\\""t\\\"":143},{\\\""x\\\"":0.6928,\\\""y\\\"":0.219,\\\""t\\\"":159}]\""""",1
99,11/25/2025 6:39.15.702,140,online_fb,0,138.9537,429,349,663,good_reach,"""\""[{\\\""x\\\"":0.7328,\\\""y\\\"":0.4645,\\\""t\\\"":0},{\\\""x\\\"":0.7253,\\\""y\\\"":0.4502,\\\""t\\\"":16},{\\\""x\\\"":0.7102,\\\""y\\\"":0.4288,\\\""t\\\"":33},{\\\""x\\\"":0.7027,\\\""y\\\"":0.4216,\\\""t\\\"":49},{\\\""x\\\"":0.6951,\\\""y\\\"":0.4145,\\\""t\\\"":66},{\\\""x\\\"":0.6951,\\\""y\\\"":0.4073,\\\""t\\\"":82},{\\\""x\\\"":0.6914,\\\""y\\\"":0.4002,\\\""t\\\"":99},{\\\""x\\\"":0.6838,\\\""y\\\"":0.393,\\\""t\\\"":116},{\\\""x\\\"":0.6801,\\\""y\\\"":0.3859,\\\""t\\\"":132},{\\\""x\\\"":0.6687,\\\""y\\\"":0.3644,\\\""t\\\"":149},{\\\""x\\\"":0.6612,\\\""y\\\"":0.3501,\\\""t\\\"":183},{\\\""x\\\"":0.6537,\\\""y\\\"":0.3429,\\\""t\\\"":199},{\\\""x\\\"":0.6499,\\\""y\\\"":0.3429,\\\""t\\\"":216},{\\\""x\\\"":0.6499,\\\""y\\\"":0.3358,\\\""t\\\"":234},{\\\""x\\\"":0.6461,\\\""y\\\"":0.3286,\\\""t\\\"":249},{\\\""x\\\"":0.6386,\\\""y\\\"":0.3072,\\\""t\\\"":266},{\\\""x\\\"":0.631,\\\""y\\\"":0.3,\\\""t\\\"":282},{\\\""x\\\"":0.6273,\\\""y\\\"":0.2857,\\\""t\\\"":299},{\\\""x\\\"":0.6197,\\\""y\\\"":0.2857,\\\""t\\\"":316},{\\\""x\\\"":0.6197,\\\""y\\\"":0.2786,\\\""t\\\"":332}]\""""",1
100,11/25/2025 6:39.20.139,130,online_fb,0,112.249,33,566,1783,too_slow,"""\""[{\\\""x\\\"":0.7575,\\\""y\\\"":0.5286,\\\""t\\\"":0},{\\\""x\\\"":0.7575,\\\""y\\\"":0.5358,\\\""t\\\"":16},{\\\""x\\\"":0.7575,\\\""y\\\"":0.5286,\\\""t\\\"":355},{\\\""x\\\"":0.7575,\\\""y\\\"":0.5143,\\\""t\\\"":366},{\\\""x\\\"":0.7575,\\\""y\\\"":0.4714,\\\""t\\\"":382},{\\\""x\\\"":0.7462,\\\""y\\\"":0.4356,\\\""t\\\"":400},{\\\""x\\\"":0.7425,\\\""y\\\"":0.407,\\\""t\\\"":416},{\\\""x\\\"":0.7349,\\\""y\\\"":0.3712,\\\""t\\\"":433},{\\\""x\\\"":0.7311,\\\""y\\\"":0.3426,\\\""t\\\"":450},{\\\""x\\\"":0.7236,\\\""y\\\"":0.314,\\\""t\\\"":466},{\\\""x\\\"":0.7123,\\\""y\\\"":0.2711,\\\""t\\\"":482},{\\\""x\\\"":0.7085,\\\""y\\\"":0.2496,\\\""t\\\"":500},{\\\""x\\\"":0.6972,\\\""y\\\"":0.221,\\\""t\\\"":516},{\\\""x\\\"":0.6897,\\\""y\\\"":0.1996,\\\""t\\\"":533},{\\\""x\\\"":0.6859,\\\""y\\\"":0.1924,\\\""t\\\"":550}]\""""",1
101,11/25/2025 6:39.22.208,145,online_fb,0,120.6186,148,99,902,good_reach,"""\""[{\\\""x\\\"":0.7349,\\\""y\\\"":0.4714,\\\""t\\\"":0},{\\\""x\\\"":0.7311,\\\""y\\\"":0.4499,\\\""t\\\"":17},{\\\""x\\\"":0.7236,\\\""y\\\"":0.4213,\\\""t\\\"":33},{\\\""x\\\"":0.7161,\\\""y\\\"":0.3856,\\\""t\\\"":50},{\\\""x\\\"":0.701,\\\""y\\\"":0.3212,\\\""t\\\"":67},{\\\""x\\\"":0.6746,\\\""y\\\"":0.2425,\\\""t\\\"":83}]\""""",1
102,11/25/2025 6:39.24.239,130,online_fb,0,117.315,273,124,927,good_reach,"""\""[{\\\""x\\\"":0.739,\\\""y\\\"":0.4688,\\\""t\\\"":0},{\\\""x\\\"":0.7353,\\\""y\\\"":0.4545,\\\""t\\\"":8},{\\\""x\\\"":0.7277,\\\""y\\\"":0.4331,\\\""t\\\"":24},{\\\""x\\\"":0.7202,\\\""y\\\"":0.3902,\\\""t\\\"":42},{\\\""x\\\"":0.7051,\\\""y\\\"":0.3544,\\\""t\\\"":58},{\\\""x\\\"":0.6938,\\\""y\\\"":0.3258,\\\""t\\\"":75},{\\\""x\\\"":0.6863,\\\""y\\\"":0.2829,\\\""t\\\"":91},{\\\""x\\\"":0.6712,\\\""y\\\"":0.2256,\\\""t\\\"":108}]\""""",1
103,11/25/2025 6:39.26.860,125,online_fb,0,123.8989,278,230,1401,good_reach,"""\""[{\\\""x\\\"":0.7422,\\\""y\\\"":0.4227,\\\""t\\\"":1},{\\\""x\\\"":0.7271,\\\""y\\\"":0.4013,\\\""t\\\"":14},{\\\""x\\\"":0.7196,\\\""y\\\"":0.3655,\\\""t\\\"":31},{\\\""x\\\"":0.712,\\\""y\\\"":0.3441,\\\""t\\\"":47},{\\\""x\\\"":0.7045,\\\""y\\\"":0.3441,\\\""t\\\"":64},{\\\""x\\\"":0.7007,\\\""y\\\"":0.3154,\\\""t\\\"":80},{\\\""x\\\"":0.6932,\\\""y\\\"":0.3083,\\\""t\\\"":97},{\\\""x\\\"":0.6856,\\\""y\\\"":0.2868,\\\""t\\\"":114},{\\\""x\\\"":0.6743,\\\""y\\\"":0.2797,\\\""t\\\"":131},{\\\""x\\\"":0.6668,\\\""y\\\"":0.2654,\\\""t\\\"":147},{\\\""x\\\"":0.6668,\\\""y\\\"":0.2439,\\\""t\\\"":164},{\\\""x\\\"":0.663,\\\""y\\\"":0.2368,\\\""t\\\"":181},{\\\""x\\\"":0.6555,\\\""y\\\"":0.2296,\\\""t\\\"":197},{\\\""x\\\"":0.6555,\\\""y\\\"":0.2225,\\\""t\\\"":217}]\""""",1
104,11/25/2025 6:39.29.523,135,online_fb,0,134.2025,224,618,815,too_slow,"""\""[{\\\""x\\\"":0.7291,\\\""y\\\"":0.4467,\\\""t\\\"":0},{\\\""x\\\"":0.7065,\\\""y\\\"":0.4181,\\\""t\\\"":17},{\\\""x\\\"":0.6839,\\\""y\\\"":0.3823,\\\""t\\\"":34},{\\\""x\\\"":0.6613,\\\""y\\\"":0.3251,\\\""t\\\"":50},{\\\""x\\\"":0.6424,\\\""y\\\"":0.2965,\\\""t\\\"":66},{\\\""x\\\"":0.6311,\\\""y\\\"":0.2822,\\\""t\\\"":84},{\\\""x\\\"":0.6273,\\\""y\\\"":0.2822,\\\""t\\\"":100},{\\\""x\\\"":0.6273,\\\""y\\\"":0.2679,\\\""t\\\"":612}]\""""",1
105,11/25/2025 6:39.31.853,140,online_fb,0,127.5441,266,133,1226,good_reach,"""\""[{\\\""x\\\"":0.7541,\\\""y\\\"":0.4433,\\\""t\\\"":0},{\\\""x\\\"":0.7503,\\\""y\\\"":0.4004,\\\""t\\\"":17},{\\\""x\\\"":0.739,\\\""y\\\"":0.3646,\\\""t\\\"":33},{\\\""x\\\"":0.7202,\\\""y\\\"":0.3289,\\\""t\\\"":49},{\\\""x\\\"":0.7088,\\\""y\\\"":0.3074,\\\""t\\\"":67},{\\\""x\\\"":0.6938,\\\""y\\\"":0.2859,\\\""t\\\"":83},{\\\""x\\\"":0.6825,\\\""y\\\"":0.2573,\\\""t\\\"":100},{\\\""x\\\"":0.6598,\\\""y\\\"":0.2359,\\\""t\\\"":117}]\""""",1
106,11/25/2025 6:39.34.458,130,online_fb,0,129.2072,227,67,1340,good_reach,"""\""[{\\\""x\\\"":0.7274,\\\""y\\\"":0.4428,\\\""t\\\"":0},{\\\""x\\\"":0.7085,\\\""y\\\"":0.3927,\\\""t\\\"":17},{\\\""x\\\"":0.6784,\\\""y\\\"":0.3212,\\\""t\\\"":34},{\\\""x\\\"":0.652,\\\""y\\\"":0.2639,\\\""t\\\"":51}]\""""",1
107,11/25/2025 6:39.35.973,145,online_fb,0,147.6193,207,68,342,good_reach,"""\""[{\\\""x\\\"":0.7274,\\\""y\\\"":0.5,\\\""t\\\"":1},{\\\""x\\\"":0.7048,\\\""y\\\"":0.4642,\\\""t\\\"":17},{\\\""x\\\"":0.6633,\\\""y\\\"":0.4142,\\\""t\\\"":34},{\\\""x\\\"":0.6143,\\\""y\\\"":0.3426,\\\""t\\\"":51}]\""""",1
108,11/25/2025 6:39.38.359,125,online_fb,0,123.499,101,417,1158,good_reach,"""\""[{\\\""x\\\"":0.7409,\\\""y\\\"":0.5256,\\\""t\\\"":0},{\\\""x\\\"":0.7333,\\\""y\\\"":0.5256,\\\""t\\\"":33},{\\\""x\\\"":0.7333,\\\""y\\\"":0.5184,\\\""t\\\"":188},{\\\""x\\\"":0.7258,\\\""y\\\"":0.5113,\\\""t\\\"":200},{\\\""x\\\"":0.7069,\\\""y\\\"":0.4826,\\\""t\\\"":216},{\\\""x\\\"":0.6956,\\\""y\\\"":0.4683,\\\""t\\\"":234},{\\\""x\\\"":0.6881,\\\""y\\\"":0.4326,\\\""t\\\"":250},{\\\""x\\\"":0.6768,\\\""y\\\"":0.4111,\\\""t\\\"":267},{\\\""x\\\"":0.673,\\\""y\\\"":0.3968,\\\""t\\\"":283},{\\\""x\\\"":0.673,\\\""y\\\"":0.3753,\\\""t\\\"":300},{\\\""x\\\"":0.673,\\\""y\\\"":0.361,\\\""t\\\"":317},{\\\""x\\\"":0.6692,\\\""y\\\"":0.3467,\\\""t\\\"":334},{\\\""x\\\"":0.6692,\\\""y\\\"":0.3181,\\\""t\\\"":350},{\\\""x\\\"":0.6617,\\\""y\\\"":0.2967,\\\""t\\\"":367},{\\\""x\\\"":0.6579,\\\""y\\\"":0.2609,\\\""t\\\"":383},{\\\""x\\\"":0.6504,\\\""y\\\"":0.2394,\\\""t\\\"":400}]\""""",1
109,11/25/2025 6:39.41.162,135,online_fb,0,128.0888,242,541,641,too_slow,"""\""[{\\\""x\\\"":0.7311,\\\""y\\\"":0.4642,\\\""t\\\"":0},{\\\""x\\\"":0.7236,\\\""y\\\"":0.4356,\\\""t\\\"":16},{\\\""x\\\"":0.7123,\\\""y\\\"":0.3856,\\\""t\\\"":33},{\\\""x\\\"":0.701,\\\""y\\\"":0.3498,\\\""t\\\"":51},{\\\""x\\\"":0.6972,\\\""y\\\"":0.3283,\\\""t\\\"":67},{\\\""x\\\"":0.6897,\\\""y\\\"":0.3069,\\\""t\\\"":84},{\\\""x\\\"":0.6897,\\\""y\\\"":0.2997,\\\""t\\\"":100},{\\\""x\\\"":0.6859,\\\""y\\\"":0.2926,\\\""t\\\"":117},{\\\""x\\\"":0.6859,\\\""y\\\"":0.2854,\\\""t\\\"":137},{\\\""x\\\"":0.6859,\\\""y\\\"":0.2711,\\\""t\\\"":151},{\\\""x\\\"":0.6784,\\\""y\\\"":0.2639,\\\""t\\\"":167},{\\\""x\\\"":0.6746,\\\""y\\\"":0.2496,\\\""t\\\"":184},{\\\""x\\\"":0.6708,\\\""y\\\"":0.2425,\\\""t\\\"":200},{\\\""x\\\"":0.6671,\\\""y\\\"":0.2425,\\\""t\\\"":313},{\\\""x\\\"":0.6633,\\\""y\\\"":0.2425,\\\""t\\\"":320},{\\\""x\\\"":0.6595,\\\""y\\\"":0.2353,\\\""t\\\"":333},{\\\""x\\\"":0.6557,\\\""y\\\"":0.2353,\\\""t\\\"":443},{\\\""x\\\"":0.652,\\\""y\\\"":0.2353,\\\""t\\\"":450},{\\\""x\\\"":0.6444,\\\""y\\\"":0.2353,\\\""t\\\"":467}]\""""",1
110,11/25/2025 6:39.44.3,140,online_fb,0,152.354,243,133,1491,good_reach,"""\""[{\\\""x\\\"":0.7274,\\\""y\\\"":0.4785,\\\""t\\\"":0},{\\\""x\\\"":0.7123,\\\""y\\\"":0.4642,\\\""t\\\"":16},{\\\""x\\\"":0.6859,\\\""y\\\"":0.4285,\\\""t\\\"":33},{\\\""x\\\"":0.6633,\\\""y\\\"":0.407,\\\""t\\\"":50},{\\\""x\\\"":0.6369,\\\""y\\\"":0.3927,\\\""t\\\"":67},{\\\""x\\\"":0.6294,\\\""y\\\"":0.3856,\\\""t\\\"":84},{\\\""x\\\"":0.618,\\\""y\\\"":0.3641,\\\""t\\\"":100},{\\\""x\\\"":0.6067,\\\""y\\\"":0.3569,\\\""t\\\"":117}]\""""",1
111,11/25/2025 6:39.46.343,135,online_fb,0,123.6901,259,66,942,good_reach,"""\""[{\\\""x\\\"":0.7387,\\\""y\\\"":0.4571,\\\""t\\\"":0},{\\\""x\\\"":0.7236,\\\""y\\\"":0.3999,\\\""t\\\"":15},{\\\""x\\\"":0.6934,\\\""y\\\"":0.314,\\\""t\\\"":32},{\\\""x\\\"":0.6671,\\\""y\\\"":0.2496,\\\""t\\\"":49}]\""""",1
112,11/25/2025 6:39.48.352,145,online_fb,0,142.3656,108,104,1093,good_reach,"""\""[{\\\""x\\\"":0.7444,\\\""y\\\"":0.4665,\\\""t\\\"":0},{\\\""x\\\"":0.7368,\\\""y\\\"":0.4665,\\\""t\\\"":9},{\\\""x\\\"":0.7368,\\\""y\\\"":0.4594,\\\""t\\\"":20},{\\\""x\\\"":0.7293,\\\""y\\\"":0.4522,\\\""t\\\"":37},{\\\""x\\\"":0.6953,\\\""y\\\"":0.395,\\\""t\\\"":53},{\\\""x\\\"":0.6614,\\\""y\\\"":0.3592,\\\""t\\\"":70},{\\\""x\\\"":0.6275,\\\""y\\\"":0.3163,\\\""t\\\"":87}]\""""",1
113,11/25/2025 6:39.50.791,140,online_fb,0,141.4606,283,300,1147,good_reach,"""\""[{\\\""x\\\"":0.7382,\\\""y\\\"":0.4673,\\\""t\\\"":0},{\\\""x\\\"":0.7118,\\\""y\\\"":0.4458,\\\""t\\\"":16},{\\\""x\\\"":0.6892,\\\""y\\\"":0.4315,\\\""t\\\"":32},{\\\""x\\\"":0.6779,\\\""y\\\"":0.4244,\\\""t\\\"":50},{\\\""x\\\"":0.6666,\\\""y\\\"":0.4029,\\\""t\\\"":66},{\\\""x\\\"":0.6591,\\\""y\\\"":0.3958,\\\""t\\\"":82},{\\\""x\\\"":0.6553,\\\""y\\\"":0.3958,\\\""t\\\"":99},{\\\""x\\\"":0.6553,\\\""y\\\"":0.3743,\\\""t\\\"":116},{\\\""x\\\"":0.6515,\\\""y\\\"":0.3672,\\\""t\\\"":132},{\\\""x\\\"":0.6402,\\\""y\\\"":0.36,\\\""t\\\"":149},{\\\""x\\\"":0.6289,\\\""y\\\"":0.3529,\\\""t\\\"":166},{\\\""x\\\"":0.6289,\\\""y\\\"":0.3457,\\\""t\\\"":234},{\\\""x\\\"":0.6251,\\\""y\\\"":0.3386,\\\""t\\\"":249},{\\\""x\\\"":0.6138,\\\""y\\\"":0.3171,\\\""t\\\"":266},{\\\""x\\\"":0.6138,\\\""y\\\"":0.3028,\\\""t\\\"":282}]\""""",1
114,11/25/2025 6:39.53.693,125,online_fb,0,120.8429,26,309,1855,good_reach,"""\""[{\\\""x\\\"":0.7548,\\\""y\\\"":0.5327,\\\""t\\\"":0},{\\\""x\\\"":0.751,\\\""y\\\"":0.5327,\\\""t\\\"":201},{\\\""x\\\"":0.7359,\\\""y\\\"":0.5184,\\\""t\\\"":209},{\\\""x\\\"":0.7171,\\\""y\\\"":0.454,\\\""t\\\"":226},{\\\""x\\\"":0.6982,\\\""y\\\"":0.3896,\\\""t\\\"":243},{\\\""x\\\"":0.6831,\\\""y\\\"":0.311,\\\""t\\\"":259},{\\\""x\\\"":0.6643,\\\""y\\\"":0.2466,\\\""t\\\"":275},{\\\""x\\\"":0.6643,\\\""y\\\"":0.2251,\\\""t\\\"":293}]\""""",1
115,11/25/2025 6:39.56.501,130,online_fb,0,113.1142,222,50,1833,good_reach,"""\""[{\\\""x\\\"":0.7524,\\\""y\\\"":0.426,\\\""t\\\"":0},{\\\""x\\\"":0.7298,\\\""y\\\"":0.333,\\\""t\\\"":16},{\\\""x\\\"":0.711,\\\""y\\\"":0.2686,\\\""t\\\"":33},{\\\""x\\\"":0.6959,\\\""y\\\"":0.2186,\\\""t\\\"":34}]\""""",1
116,11/25/2025 6:39.58.553,125,online_fb,0,126.2897,261,300,785,good_reach,"""\""[{\\\""x\\\"":0.7293,\\\""y\\\"":0.4727,\\\""t\\\"":0},{\\\""x\\\"":0.7104,\\\""y\\\"":0.437,\\\""t\\\"":17},{\\\""x\\\"":0.7029,\\\""y\\\"":0.4227,\\\""t\\\"":33},{\\\""x\\\"":0.6953,\\\""y\\\"":0.4012,\\\""t\\\"":50},{\\\""x\\\"":0.6916,\\\""y\\\"":0.3798,\\\""t\\\"":67},{\\\""x\\\"":0.6803,\\\""y\\\"":0.3583,\\\""t\\\"":83},{\\\""x\\\"":0.6765,\\\""y\\\"":0.3368,\\\""t\\\"":100},{\\\""x\\\"":0.6689,\\\""y\\\"":0.3082,\\\""t\\\"":117},{\\\""x\\\"":0.6614,\\\""y\\\"":0.2939,\\\""t\\\"":133},{\\\""x\\\"":0.6576,\\\""y\\\"":0.2796,\\\""t\\\"":150},{\\\""x\\\"":0.6539,\\\""y\\\"":0.251,\\\""t\\\"":167},{\\\""x\\\"":0.6426,\\\""y\\\"":0.2438,\\\""t\\\"":183},{\\\""x\\\"":0.6426,\\\""y\\\"":0.2367,\\\""t\\\"":266}]\""""",1
117,11/25/2025 6:40.0.600,145,online_fb,0,145.3553,250,166,928,good_reach,"""\""[{\\\""x\\\"":0.7401,\\\""y\\\"":0.4687,\\\""t\\\"":0},{\\\""x\\\"":0.7288,\\\""y\\\"":0.44,\\\""t\\\"":17},{\\\""x\\\"":0.6986,\\\""y\\\"":0.3828,\\\""t\\\"":33},{\\\""x\\\"":0.6685,\\\""y\\\"":0.3542,\\\""t\\\"":50},{\\\""x\\\"":0.6534,\\\""y\\\"":0.3327,\\\""t\\\"":66},{\\\""x\\\"":0.6308,\\\""y\\\"":0.3256,\\\""t\\\"":83},{\\\""x\\\"":0.6232,\\\""y\\\"":0.3113,\\\""t\\\"":100},{\\\""x\\\"":0.6195,\\\""y\\\"":0.3113,\\\""t\\\"":116},{\\\""x\\\"":0.6119,\\\""y\\\"":0.3041,\\\""t\\\"":133},{\\\""x\\\"":0.6081,\\\""y\\\"":0.3041,\\\""t\\\"":150}]\""""",1
118,11/25/2025 6:40.2.570,130,online_fb,0,140.4872,197,67,1000,good_reach,"""\""[{\\\""x\\\"":0.719,\\\""y\\\"":0.4437,\\\""t\\\"":1},{\\\""x\\\"":0.6851,\\\""y\\\"":0.3865,\\\""t\\\"":16},{\\\""x\\\"":0.6587,\\\""y\\\"":0.3507,\\\""t\\\"":33},{\\\""x\\\"":0.6361,\\\""y\\\"":0.3221,\\\""t\\\"":51}]\""""",1
119,11/25/2025 6:40.6.33,140,online_fb,0,133.024,249,117,1818,good_reach,"""\""[{\\\""x\\\"":0.7436,\\\""y\\\"":0.4707,\\\""t\\\"":0},{\\\""x\\\"":0.7323,\\\""y\\\"":0.4492,\\\""t\\\"":16},{\\\""x\\\"":0.721,\\\""y\\\"":0.4134,\\\""t\\\"":34},{\\\""x\\\"":0.7059,\\\""y\\\"":0.3848,\\\""t\\\"":50},{\\\""x\\\"":0.6908,\\\""y\\\"":0.3491,\\\""t\\\"":66},{\\\""x\\\"":0.6644,\\\""y\\\"":0.299,\\\""t\\\"":83},{\\\""x\\\"":0.6456,\\\""y\\\"":0.2704,\\\""t\\\"":100}]\""""",1
120,11/25/2025 6:40.8.221,135,online_fb,0,133.4089,211,166,797,good_reach,"""\""[{\\\""x\\\"":0.7538,\\\""y\\\"":0.4642,\\\""t\\\"":0},{\\\""x\\\"":0.7538,\\\""y\\\"":0.4499,\\\""t\\\"":15},{\\\""x\\\"":0.7425,\\\""y\\\"":0.4142,\\\""t\\\"":32},{\\\""x\\\"":0.7425,\\\""y\\\"":0.3999,\\\""t\\\"":49},{\\\""x\\\"":0.7311,\\\""y\\\"":0.3712,\\\""t\\\"":66},{\\\""x\\\"":0.7161,\\\""y\\\"":0.3355,\\\""t\\\"":83},{\\\""x\\\"":0.701,\\\""y\\\"":0.2997,\\\""t\\\"":99},{\\\""x\\\"":0.6821,\\\""y\\\"":0.2854,\\\""t\\\"":115},{\\\""x\\\"":0.6671,\\\""y\\\"":0.2639,\\\""t\\\"":132},{\\\""x\\\"":0.6407,\\\""y\\\"":0.2496,\\\""t\\\"":149}]\""""",1
121,11/25/2025 6:40.10.487,50,online_fb,0,52.6507,177,216,807,good_reach,"""\""[{\\\""x\\\"":0.2575,\\\""y\\\"":0.4714,\\\""t\\\"":0},{\\\""x\\\"":0.2689,\\\""y\\\"":0.4571,\\\""t\\\"":16},{\\\""x\\\"":0.2764,\\\""y\\\"":0.4499,\\\""t\\\"":33},{\\\""x\\\"":0.2802,\\\""y\\\"":0.4356,\\\""t\\\"":49},{\\\""x\\\"":0.2839,\\\""y\\\"":0.4285,\\\""t\\\"":67},{\\\""x\\\"":0.2915,\\\""y\\\"":0.3999,\\\""t\\\"":82},{\\\""x\\\"":0.299,\\\""y\\\"":0.3856,\\\""t\\\"":99},{\\\""x\\\"":0.3103,\\\""y\\\"":0.3641,\\\""t\\\"":116},{\\\""x\\\"":0.3141,\\\""y\\\"":0.3426,\\\""t\\\"":133},{\\\""x\\\"":0.3216,\\\""y\\\"":0.3283,\\\""t\\\"":149},{\\\""x\\\"":0.3292,\\\""y\\\"":0.3069,\\\""t\\\"":166},{\\\""x\\\"":0.3405,\\\""y\\\"":0.2783,\\\""t\\\"":183},{\\\""x\\\"":0.348,\\\""y\\\"":0.2425,\\\""t\\\"":199}]\""""",1
122,11/25/2025 6:40.12.337,55,online_fb,0,58.2875,172,110,861,good_reach,"""\""[{\\\""x\\\"":0.247,\\\""y\\\"":0.4685,\\\""t\\\"":0},{\\\""x\\\"":0.247,\\\""y\\\"":0.4613,\\\""t\\\"":10},{\\\""x\\\"":0.2621,\\\""y\\\"":0.4113,\\\""t\\\"":27},{\\\""x\\\"":0.2847,\\\""y\\\"":0.354,\\\""t\\\"":43},{\\\""x\\\"":0.3036,\\\""y\\\"":0.2968,\\\""t\\\"":60},{\\\""x\\\"":0.3224,\\\""y\\\"":0.2539,\\\""t\\\"":77},{\\\""x\\\"":0.3375,\\\""y\\\"":0.211,\\\""t\\\"":93}]\""""",1
123,11/25/2025 6:40.14.106,35,online_fb,0,51.5535,189,95,776,good_reach,"""\""[{\\\""x\\\"":0.2524,\\\""y\\\"":0.4691,\\\""t\\\"":0},{\\\""x\\\"":0.2561,\\\""y\\\"":0.4548,\\\""t\\\"":11},{\\\""x\\\"":0.2863,\\\""y\\\"":0.3976,\\\""t\\\"":27},{\\\""x\\\"":0.3089,\\\""y\\\"":0.3404,\\\""t\\\"":45},{\\\""x\\\"":0.3278,\\\""y\\\"":0.2974,\\\""t\\\"":61},{\\\""x\\\"":0.3428,\\\""y\\\"":0.2617,\\\""t\\\"":78}]\""""",1
124,11/25/2025 6:40.17.190,45,online_fb,0,43.9137,93,538,1443,too_slow,"""\""[{\\\""x\\\"":0.2451,\\\""y\\\"":0.5325,\\\""t\\\"":1},{\\\""x\\\"":0.2414,\\\""y\\\"":0.5325,\\\""t\\\"":4},{\\\""x\\\"":0.2451,\\\""y\\\"":0.5182,\\\""t\\\"":138},{\\\""x\\\"":0.2564,\\\""y\\\"":0.4968,\\\""t\\\"":155},{\\\""x\\\"":0.2715,\\\""y\\\"":0.4753,\\\""t\\\"":171},{\\\""x\\\"":0.3054,\\\""y\\\"":0.4252,\\\""t\\\"":205},{\\\""x\\\"":0.3205,\\\""y\\\"":0.4181,\\\""t\\\"":221},{\\\""x\\\"":0.3281,\\\""y\\\"":0.4038,\\\""t\\\"":238},{\\\""x\\\"":0.3356,\\\""y\\\"":0.4038,\\\""t\\\"":271},{\\\""x\\\"":0.3394,\\\""y\\\"":0.3966,\\\""t\\\"":288},{\\\""x\\\"":0.3507,\\\""y\\\"":0.3895,\\\""t\\\"":304},{\\\""x\\\"":0.362,\\\""y\\\"":0.3823,\\\""t\\\"":321},{\\\""x\\\"":0.3658,\\\""y\\\"":0.3752,\\\""t\\\"":371},{\\\""x\\\"":0.3733,\\\""y\\\"":0.368,\\\""t\\\"":388},{\\\""x\\\"":0.3771,\\\""y\\\"":0.3609,\\\""t\\\"":404},{\\\""x\\\"":0.3771,\\\""y\\\"":0.3394,\\\""t\\\"":444},{\\\""x\\\"":0.3771,\\\""y\\\"":0.3322,\\\""t\\\"":456},{\\\""x\\\"":0.3771,\\\""y\\\"":0.3251,\\\""t\\\"":471},{\\\""x\\\"":0.3771,\\\""y\\\"":0.2822,\\\""t\\\"":504},{\\\""x\\\"":0.3771,\\\""y\\\"":0.275,\\\""t\\\"":521}]\""""",1
125,11/25/2025 6:40.19.731,40,online_fb,0,37.3039,251,79,1198,good_reach,"""\""[{\\\""x\\\"":0.2575,\\\""y\\\"":0.4642,\\\""t\\\"":0},{\\\""x\\\"":0.2839,\\\""y\\\"":0.4285,\\\""t\\\"":13},{\\\""x\\\"":0.3254,\\\""y\\\"":0.3784,\\\""t\\\"":30},{\\\""x\\\"":0.3593,\\\""y\\\"":0.3426,\\\""t\\\"":46},{\\\""x\\\"":0.382,\\\""y\\\"":0.3069,\\\""t\\\"":63}]\""""",1
126,11/25/2025 6:40.22.183,55,online_fb,0,47.0045,276,166,1306,good_reach,"""\""[{\\\""x\\\"":0.2737,\\\""y\\\"":0.5083,\\\""t\\\"":0},{\\\""x\\\"":0.285,\\\""y\\\"":0.4869,\\\""t\\\"":17},{\\\""x\\\"":0.3001,\\\""y\\\"":0.4654,\\\""t\\\"":33},{\\\""x\\\"":0.3038,\\\""y\\\"":0.4583,\\\""t\\\"":50},{\\\""x\\\"":0.3114,\\\""y\\\"":0.4511,\\\""t\\\"":66},{\\\""x\\\"":0.3151,\\\""y\\\"":0.4225,\\\""t\\\"":83},{\\\""x\\\"":0.3227,\\\""y\\\"":0.401,\\\""t\\\"":100},{\\\""x\\\"":0.3378,\\\""y\\\"":0.3653,\\\""t\\\"":117},{\\\""x\\\"":0.3566,\\\""y\\\"":0.3152,\\\""t\\\"":133},{\\\""x\\\"":0.3679,\\\""y\\\"":0.2651,\\\""t\\\"":150}]\""""",1
