trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/27/2026 21:3.0.210,40,online_fb,0,39.0214,625,21,5389,good_reach,"""\""[{\\\""x\\\"":0.6061,\\\""y\\\"":0.3502,\\\""t\\\"":10}]\""""",1,1
2,1/27/2026 21:3.2.858,80,online_fb,0,81.479,439,25,1483,good_reach,"""\""[{\\\""x\\\"":0.5124,\\\""y\\\"":0.406,\\\""t\\\"":0},{\\\""x\\\"":0.5217,\\\""y\\\"":0.2798,\\\""t\\\"":10}]\""""",1,1
3,1/27/2026 21:3.5.113,120,online_fb,0,115.2874,397,17,1139,good_reach,"""\""[{\\\""x\\\"":0.4767,\\\""y\\\"":0.4415,\\\""t\\\"":0}]\""""",1,1
4,1/27/2026 21:3.8.67,40,online_fb,0,39.8696,385,14,1261,good_reach,"""\""[{\\\""x\\\"":0.5803,\\\""y\\\"":0.3805,\\\""t\\\"":1}]\""""",1,1
5,1/27/2026 21:3.13.635,80,online_fb,0,82.965,403,72,1331,good_reach,"""\""[{\\\""x\\\"":0.5,\\\""y\\\"":0.4502,\\\""t\\\"":0},{\\\""x\\\"":0.5056,\\\""y\\\"":0.3788,\\\""t\\\"":9},{\\\""x\\\"":0.5121,\\\""y\\\"":0.3008,\\\""t\\\"":22},{\\\""x\\\"":0.5159,\\\""y\\\"":0.2494,\\\""t\\\"":39},{\\\""x\\\"":0.5196,\\\""y\\\"":0.1747,\\\""t\\\"":56}]\""""",1,1
6,1/27/2026 21:3.15.890,120,online_fb,0,122.7522,495,101,744,good_reach,"""\""[{\\\""x\\\"":0.4851,\\\""y\\\"":0.4685,\\\""t\\\"":1},{\\\""x\\\"":0.4692,\\\""y\\\"":0.4253,\\\""t\\\"":18},{\\\""x\\\"":0.4365,\\\""y\\\"":0.329,\\\""t\\\"":35},{\\\""x\\\"":0.4197,\\\""y\\\"":0.2809,\\\""t\\\"":51},{\\\""x\\\"":0.4104,\\\""y\\\"":0.2577,\\\""t\\\"":51},{\\\""x\\\"":0.4039,\\\""y\\\"":0.2394,\\\""t\\\"":68},{\\\""x\\\"":0.3992,\\\""y\\\"":0.2212,\\\""t\\\"":85}]\""""",1,1
7,1/27/2026 21:3.18.246,120,online_fb,0,119.2973,99,895,133,too_slow,"""\""[{\\\""x\\\"":0.4888,\\\""y\\\"":0.4734,\\\""t\\\"":0},{\\\""x\\\"":0.486,\\\""y\\\"":0.4668,\\\""t\\\"":33},{\\\""x\\\"":0.4851,\\\""y\\\"":0.4651,\\\""t\\\"":67},{\\\""x\\\"":0.4841,\\\""y\\\"":0.4651,\\\""t\\\"":99},{\\\""x\\\"":0.4841,\\\""y\\\"":0.4635,\\\""t\\\"":132},{\\\""x\\\"":0.4841,\\\""y\\\"":0.4635,\\\""t\\\"":149},{\\\""x\\\"":0.4841,\\\""y\\\"":0.4635,\\\""t\\\"":182},{\\\""x\\\"":0.4729,\\\""y\\\"":0.4137,\\\""t\\\"":500},{\\\""x\\\"":0.458,\\\""y\\\"":0.3639,\\\""t\\\"":530},{\\\""x\\\"":0.4487,\\\""y\\\"":0.3257,\\\""t\\\"":564},{\\\""x\\\"":0.4421,\\\""y\\\"":0.2875,\\\""t\\\"":597},{\\\""x\\\"":0.4393,\\\""y\\\"":0.2627,\\\""t\\\"":630},{\\\""x\\\"":0.4375,\\\""y\\\"":0.2494,\\\""t\\\"":663},{\\\""x\\\"":0.4375,\\\""y\\\"":0.2477,\\\""t\\\"":696},{\\\""x\\\"":0.4365,\\\""y\\\"":0.2477,\\\""t\\\"":729},{\\\""x\\\"":0.4365,\\\""y\\\"":0.2461,\\\""t\\\"":746},{\\\""x\\\"":0.4356,\\\""y\\\"":0.2444,\\\""t\\\"":779},{\\\""x\\\"":0.4347,\\\""y\\\"":0.2378,\\\""t\\\"":812},{\\\""x\\\"":0.43,\\\""y\\\"":0.2311,\\\""t\\\"":846},{\\\""x\\\"":0.4132,\\\""y\\\"":0.2112,\\\""t\\\"":879}]\""""",1,1
8,1/27/2026 21:3.20.634,40,online_fb,0,35.8143,131,284,1271,good_reach,"""\""[{\\\""x\\\"":0.4882,\\\""y\\\"":0.4585,\\\""t\\\"":0},{\\\""x\\\"":0.4863,\\\""y\\\"":0.4502,\\\""t\\\"":17},{\\\""x\\\"":0.4863,\\\""y\\\"":0.4485,\\\""t\\\"":33},{\\\""x\\\"":0.4873,\\\""y\\\"":0.4485,\\\""t\\\"":61},{\\\""x\\\"":0.5946,\\\""y\\\"":0.3406,\\\""t\\\"":275}]\""""",1,1
9,1/27/2026 21:3.22.804,80,online_fb,0,69.9058,280,17,1171,good_reach,"""\""[{\\\""x\\\"":0.5086,\\\""y\\\"":0.4615,\\\""t\\\"":1},{\\\""x\\\"":0.5226,\\\""y\\\"":0.347,\\\""t\\\"":17}]\""""",1,1
10,1/27/2026 21:3.24.877,40,online_fb,0,31.6317,262,52,1057,good_reach,"""\""[{\\\""x\\\"":0.5554,\\\""y\\\"":0.4446,\\\""t\\\"":1},{\\\""x\\\"":0.5984,\\\""y\\\"":0.3981,\\\""t\\\"":19},{\\\""x\\\"":0.6422,\\\""y\\\"":0.3483,\\\""t\\\"":35}]\""""",1,1
