trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/20/2026 22:43.5.650,40,online_fb,60,46.4688,479,55,767,good_reach,"""\""[{\\\""x\\\"":0.2377,\\\""y\\\"":0.41,\\\""t\\\"":6},{\\\""x\\\"":0.2298,\\\""y\\\"":0.3763,\\\""t\\\"":21},{\\\""x\\\"":0.2076,\\\""y\\\"":0.2317,\\\""t\\\"":38}]\""""",0,2
2,1/20/2026 22:43.7.600,160,online_fb,60,199.1503,422,59,759,good_reach,"""\""[{\\\""x\\\"":0.2386,\\\""y\\\"":0.5314,\\\""t\\\"":0},{\\\""x\\\"":0.2562,\\\""y\\\"":0.5723,\\\""t\\\"":9},{\\\""x\\\"":0.2448,\\\""y\\\"":0.6663,\\\""t\\\"":26},{\\\""x\\\"":0.2304,\\\""y\\\"":0.746,\\\""t\\\"":43}]\""""",0,2
3,1/20/2026 22:43.9.563,280,online_fb,60,249.3703,349,32,877,good_reach,"""\""[{\\\""x\\\"":0.2213,\\\""y\\\"":0.6529,\\\""t\\\"":0},{\\\""x\\\"":0.3487,\\\""y\\\"":0.7307,\\\""t\\\"":16}]\""""",0,2
4,1/20/2026 22:43.16.80,40,no_fb,60,39.583,401,32,1093,good_reach,"""\""[{\\\""x\\\"":0.2982,\\\""y\\\"":0.416,\\\""t\\\"":0},{\\\""x\\\"":0.3717,\\\""y\\\"":0.2967,\\\""t\\\"":15}]\""""",0,2
5,1/20/2026 22:43.17.971,160,no_fb,60,71.254,397,36,744,good_reach,"""\""[{\\\""x\\\"":0.2578,\\\""y\\\"":0.4323,\\\""t\\\"":0},{\\\""x\\\"":0.2729,\\\""y\\\"":0.3578,\\\""t\\\"":5},{\\\""x\\\"":0.2888,\\\""y\\\"":0.2805,\\\""t\\\"":20}]\""""",0,2
6,1/20/2026 22:43.19.909,280,no_fb,60,332.2802,317,199,721,good_reach,"""\""[{\\\""x\\\"":0.267,\\\""y\\\"":0.5102,\\\""t\\\"":0},{\\\""x\\\"":0.2858,\\\""y\\\"":0.5305,\\\""t\\\"":16},{\\\""x\\\"":0.3059,\\\""y\\\"":0.5536,\\\""t\\\"":32},{\\\""x\\\"":0.3138,\\\""y\\\"":0.5631,\\\""t\\\"":49},{\\\""x\\\"":0.316,\\\""y\\\"":0.5658,\\\""t\\\"":66},{\\\""x\\\"":0.3174,\\\""y\\\"":0.5698,\\\""t\\\"":83},{\\\""x\\\"":0.3196,\\\""y\\\"":0.5726,\\\""t\\\"":99},{\\\""x\\\"":0.321,\\\""y\\\"":0.5753,\\\""t\\\"":116},{\\\""x\\\"":0.3232,\\\""y\\\"":0.578,\\\""t\\\"":132},{\\\""x\\\"":0.334,\\\""y\\\"":0.5902,\\\""t\\\"":149},{\\\""x\\\"":0.3491,\\\""y\\\"":0.6078,\\\""t\\\"":166},{\\\""x\\\"":0.3851,\\\""y\\\"":0.6403,\\\""t\\\"":182}]\""""",0,2
7,1/20/2026 22:43.21.733,280,no_fb,60,239.9937,469,164,483,good_reach,"""\""[{\\\""x\\\"":0.2682,\\\""y\\\"":0.486,\\\""t\\\"":0},{\\\""x\\\"":0.2733,\\\""y\\\"":0.4874,\\\""t\\\"":14},{\\\""x\\\"":0.2798,\\\""y\\\"":0.4942,\\\""t\\\"":30},{\\\""x\\\"":0.2826,\\\""y\\\"":0.4982,\\\""t\\\"":47},{\\\""x\\\"":0.2848,\\\""y\\\"":0.5023,\\\""t\\\"":66},{\\\""x\\\"":0.2855,\\\""y\\\"":0.5077,\\\""t\\\"":80},{\\\""x\\\"":0.2862,\\\""y\\\"":0.5186,\\\""t\\\"":97},{\\\""x\\\"":0.2819,\\\""y\\\"":0.5362,\\\""t\\\"":114},{\\\""x\\\"":0.2481,\\\""y\\\"":0.6175,\\\""t\\\"":131},{\\\""x\\\"":0.197,\\\""y\\\"":0.707,\\\""t\\\"":148}]\""""",0,2
8,1/20/2026 22:43.23.491,40,no_fb,60,3.3617,338,43,661,good_reach,"""\""[{\\\""x\\\"":0.2846,\\\""y\\\"":0.4958,\\\""t\\\"":0},{\\\""x\\\"":0.3235,\\\""y\\\"":0.4931,\\\""t\\\"":10},{\\\""x\\\"":0.3999,\\\""y\\\"":0.4822,\\\""t\\\"":28}]\""""",0,2
9,1/20/2026 22:43.25.598,160,no_fb,60,95.5288,486,45,868,good_reach,"""\""[{\\\""x\\\"":0.2552,\\\""y\\\"":0.4581,\\\""t\\\"":1},{\\\""x\\\"":0.2509,\\\""y\\\"":0.3903,\\\""t\\\"":12},{\\\""x\\\"":0.2386,\\\""y\\\"":0.1911,\\\""t\\\"":30}]\""""",0,2
10,1/20/2026 22:43.27.423,160,no_fb,60,87.8895,482,34,593,good_reach,"""\""[{\\\""x\\\"":0.2416,\\\""y\\\"":0.4217,\\\""t\\\"":0},{\\\""x\\\"":0.2438,\\\""y\\\"":0.2617,\\\""t\\\"":19},{\\\""x\\\"":0.2496,\\\""y\\\"":0.1872,\\\""t\\\"":34}]\""""",0,2
11,1/20/2026 22:43.29.173,280,no_fb,60,241.0657,399,45,590,good_reach,"""\""[{\\\""x\\\"":0.2402,\\\""y\\\"":0.54,\\\""t\\\"":0},{\\\""x\\\"":0.228,\\\""y\\\"":0.5793,\\\""t\\\"":12},{\\\""x\\\"":0.1927,\\\""y\\\"":0.6959,\\\""t\\\"":28}]\""""",0,2
12,1/20/2026 22:43.30.919,40,no_fb,60,66.2711,500,33,501,good_reach,"""\""[{\\\""x\\\"":0.2775,\\\""y\\\"":0.3975,\\\""t\\\"":0},{\\\""x\\\"":0.2941,\\\""y\\\"":0.3176,\\\""t\\\"":17}]\""""",0,2
