trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
12,1/28/2026 20:8.5.737,40,no_fb,60,343.9976,519,62,776,good_reach,"""\""[{\\\""x\\\"":0.2721,\\\""y\\\"":0.5186,\\\""t\\\"":0},{\\\""x\\\"":0.3106,\\\""y\\\"":0.5321,\\\""t\\\"":12},{\\\""x\\\"":0.3759,\\\""y\\\"":0.5642,\\\""t\\\"":28},{\\\""x\\\"":0.4219,\\\""y\\\"":0.5901,\\\""t\\\"":45}]\""""",0,2
13,1/28/2026 20:8.8.20,40,no_fb,60,352.0672,752,55,766,good_reach,"""\""[{\\\""x\\\"":0.3009,\\\""y\\\"":0.5085,\\\""t\\\"":0},{\\\""x\\\"":0.3202,\\\""y\\\"":0.5085,\\\""t\\\"":7},{\\\""x\\\"":0.3639,\\\""y\\\"":0.5178,\\\""t\\\"":22},{\\\""x\\\"":0.4146,\\\""y\\\"":0.5344,\\\""t\\\"":38}]\""""",0,2
14,1/28/2026 20:8.10.170,80,no_fb,60,15.3023,587,50,802,good_reach,"""\""[{\\\""x\\\"":0.282,\\\""y\\\"":0.4873,\\\""t\\\"":0},{\\\""x\\\"":0.3222,\\\""y\\\"":0.4552,\\\""t\\\"":17},{\\\""x\\\"":0.3712,\\\""y\\\"":0.4282,\\\""t\\\"":33}]\""""",0,2
15,1/28/2026 20:8.12.670,120,no_fb,60,74.9654,701,51,1044,good_reach,"""\""[{\\\""x\\\"":0.2597,\\\""y\\\"":0.4404,\\\""t\\\"":0},{\\\""x\\\"":0.2725,\\\""y\\\"":0.3233,\\\""t\\\"":16},{\\\""x\\\"":0.2865,\\\""y\\\"":0.2362,\\\""t\\\"":33},{\\\""x\\\"":0.2958,\\\""y\\\"":0.1844,\\\""t\\\"":50},{\\\""x\\\"":0.2958,\\\""y\\\"":0.1844,\\\""t\\\"":51}]\""""",0,2
16,1/28/2026 20:8.15.200,120,no_fb,60,48.2757,755,67,1004,good_reach,"""\""[{\\\""x\\\"":0.2721,\\\""y\\\"":0.4674,\\\""t\\\"":0},{\\\""x\\\"":0.2808,\\\""y\\\"":0.4508,\\\""t\\\"":17},{\\\""x\\\"":0.3327,\\\""y\\\"":0.3606,\\\""t\\\"":34},{\\\""x\\\"":0.3327,\\\""y\\\"":0.3606,\\\""t\\\"":35},{\\\""x\\\"":0.3689,\\\""y\\\"":0.2922,\\\""t\\\"":50}]\""""",0,2
17,1/28/2026 20:8.17.400,40,no_fb,60,348.4472,684,72,741,good_reach,"""\""[{\\\""x\\\"":0.2754,\\\""y\\\"":0.5037,\\\""t\\\"":0},{\\\""x\\\"":0.2923,\\\""y\\\"":0.5058,\\\""t\\\"":6},{\\\""x\\\"":0.3436,\\\""y\\\"":0.5213,\\\""t\\\"":22},{\\\""x\\\"":0.3903,\\\""y\\\"":0.542,\\\""t\\\"":39},{\\\""x\\\"":0.4328,\\\""y\\\"":0.5597,\\\""t\\\"":56}]\""""",0,2
18,1/28/2026 20:8.19.539,80,no_fb,60,14.2027,746,49,626,good_reach,"""\""[{\\\""x\\\"":0.3,\\\""y\\\"":0.4571,\\\""t\\\"":0},{\\\""x\\\"":0.3461,\\\""y\\\"":0.4426,\\\""t\\\"":16},{\\\""x\\\"":0.3933,\\\""y\\\"":0.426,\\\""t\\\"":33},{\\\""x\\\"":0.3933,\\\""y\\\"":0.426,\\\""t\\\"":33}]\""""",0,2
19,1/28/2026 20:8.21.883,40,no_fb,60,330.8592,649,72,919,good_reach,"""\""[{\\\""x\\\"":0.2666,\\\""y\\\"":0.5242,\\\""t\\\"":0},{\\\""x\\\"":0.2776,\\\""y\\\"":0.5346,\\\""t\\\"":6},{\\\""x\\\"":0.3039,\\\""y\\\"":0.5543,\\\""t\\\"":23},{\\\""x\\\"":0.3552,\\\""y\\\"":0.6103,\\\""t\\\"":39},{\\\""x\\\"":0.3908,\\\""y\\\"":0.6393,\\\""t\\\"":56}]\""""",0,2
20,1/28/2026 20:8.24.147,120,no_fb,60,58.7956,591,66,898,good_reach,"""\""[{\\\""x\\\"":0.2695,\\\""y\\\"":0.4765,\\\""t\\\"":0},{\\\""x\\\"":0.2963,\\\""y\\\"":0.3905,\\\""t\\\"":17},{\\\""x\\\"":0.3109,\\\""y\\\"":0.3335,\\\""t\\\"":33},{\\\""x\\\"":0.3447,\\\""y\\\"":0.2309,\\\""t\\\"":49}]\""""",0,2
21,1/28/2026 20:8.26.343,80,no_fb,60,9.1308,658,83,736,good_reach,"""\""[{\\\""x\\\"":0.2763,\\\""y\\\"":0.4971,\\\""t\\\"":0},{\\\""x\\\"":0.3125,\\\""y\\\"":0.4929,\\\""t\\\"":16},{\\\""x\\\"":0.3632,\\\""y\\\"":0.4836,\\\""t\\\"":32},{\\\""x\\\"":0.3953,\\\""y\\\"":0.4722,\\\""t\\\"":49},{\\\""x\\\"":0.4273,\\\""y\\\"":0.4556,\\\""t\\\"":66}]\""""",0,2
22,1/28/2026 20:8.28.333,40,no_fb,60,333.2354,603,60,616,good_reach,"""\""[{\\\""x\\\"":0.2644,\\\""y\\\"":0.5241,\\\""t\\\"":0},{\\\""x\\\"":0.3012,\\\""y\\\"":0.5562,\\\""t\\\"":10},{\\\""x\\\"":0.3432,\\\""y\\\"":0.5821,\\\""t\\\"":27},{\\\""x\\\"":0.3974,\\\""y\\\"":0.6288,\\\""t\\\"":43}]\""""",0,2
23,1/28/2026 20:8.30.470,120,no_fb,60,40.8228,653,41,732,good_reach,"""\""[{\\\""x\\\"":0.2928,\\\""y\\\"":0.4517,\\\""t\\\"":0},{\\\""x\\\"":0.3132,\\\""y\\\"":0.4144,\\\""t\\\"":7},{\\\""x\\\"":0.3458,\\\""y\\\"":0.3605,\\\""t\\\"":23}]\""""",0,2
24,1/28/2026 20:8.32.396,80,no_fb,60,350.9908,518,66,638,good_reach,"""\""[{\\\""x\\\"":0.2841,\\\""y\\\"":0.5092,\\\""t\\\"":0},{\\\""x\\\"":0.3231,\\\""y\\\"":0.5216,\\\""t\\\"":16},{\\\""x\\\"":0.368,\\\""y\\\"":0.534,\\\""t\\\"":33},{\\\""x\\\"":0.4322,\\\""y\\\"":0.5506,\\\""t\\\"":49}]\""""",0,2
25,1/28/2026 20:8.34.356,40,no_fb,60,329.1322,520,75,657,good_reach,"""\""[{\\\""x\\\"":0.2727,\\\""y\\\"":0.5308,\\\""t\\\"":0},{\\\""x\\\"":0.2809,\\\""y\\\"":0.536,\\\""t\\\"":8},{\\\""x\\\"":0.3106,\\\""y\\\"":0.5608,\\\""t\\\"":24},{\\\""x\\\"":0.3433,\\\""y\\\"":0.594,\\\""t\\\"":41},{\\\""x\\\"":0.373,\\\""y\\\"":0.623,\\\""t\\\"":58}]\""""",0,2
26,1/28/2026 20:8.36.409,120,no_fb,60,46.5498,632,50,660,good_reach,"""\""[{\\\""x\\\"":0.2827,\\\""y\\\"":0.4534,\\\""t\\\"":1},{\\\""x\\\"":0.3258,\\\""y\\\"":0.3694,\\\""t\\\"":16},{\\\""x\\\"":0.3608,\\\""y\\\"":0.3031,\\\""t\\\"":34}]\""""",0,2
27,1/28/2026 20:8.38.657,80,no_fb,60,2.2668,737,84,718,good_reach,"""\""[{\\\""x\\\"":0.2731,\\\""y\\\"":0.5037,\\\""t\\\"":0},{\\\""x\\\"":0.3081,\\\""y\\\"":0.5017,\\\""t\\\"":17},{\\\""x\\\"":0.3355,\\\""y\\\"":0.4996,\\\""t\\\"":34},{\\\""x\\\"":0.3664,\\\""y\\\"":0.4954,\\\""t\\\"":51},{\\\""x\\\"":0.399,\\\""y\\\"":0.4923,\\\""t\\\"":67}]\""""",0,2
28,1/28/2026 20:8.40.722,120,no_fb,60,69.7354,586,50,712,good_reach,"""\""[{\\\""x\\\"":0.2613,\\\""y\\\"":0.4628,\\\""t\\\"":0},{\\\""x\\\"":0.2782,\\\""y\\\"":0.3706,\\\""t\\\"":16},{\\\""x\\\"":0.2782,\\\""y\\\"":0.3706,\\\""t\\\"":16},{\\\""x\\\"":0.2922,\\\""y\\\"":0.2783,\\\""t\\\"":34}]\""""",0,2
29,1/28/2026 20:8.42.701,40,no_fb,60,336.0488,553,50,669,good_reach,"""\""[{\\\""x\\\"":0.2875,\\\""y\\\"":0.5268,\\\""t\\\"":1},{\\\""x\\\"":0.3411,\\\""y\\\"":0.562,\\\""t\\\"":16},{\\\""x\\\"":0.4193,\\\""y\\\"":0.6356,\\\""t\\\"":34}]\""""",0,2
30,1/28/2026 20:8.44.520,80,no_fb,60,22.8743,491,50,571,good_reach,"""\""[{\\\""x\\\"":0.2738,\\\""y\\\"":0.4978,\\\""t\\\"":0},{\\\""x\\\"":0.3297,\\\""y\\\"":0.4387,\\\""t\\\"":15},{\\\""x\\\"":0.3571,\\\""y\\\"":0.4128,\\\""t\\\"":32}]\""""",0,2
31,1/28/2026 20:8.46.623,120,no_fb,60,64.6924,570,47,770,good_reach,"""\""[{\\\""x\\\"":0.2578,\\\""y\\\"":0.4536,\\\""t\\\"":0},{\\\""x\\\"":0.277,\\\""y\\\"":0.3903,\\\""t\\\"":14},{\\\""x\\\"":0.3108,\\\""y\\\"":0.2711,\\\""t\\\"":30},{\\\""x\\\"":0.3108,\\\""y\\\"":0.2711,\\\""t\\\"":30}]\""""",0,2
32,1/28/2026 20:8.48.517,40,no_fb,60,328.7732,438,67,684,good_reach,"""\""[{\\\""x\\\"":0.2649,\\\""y\\\"":0.5229,\\\""t\\\"":1},{\\\""x\\\"":0.2917,\\\""y\\\"":0.5467,\\\""t\\\"":16},{\\\""x\\\"":0.3494,\\\""y\\\"":0.5965,\\\""t\\\"":33},{\\\""x\\\"":0.3902,\\\""y\\\"":0.6441,\\\""t\\\"":50}]\""""",0,2
33,1/28/2026 20:8.50.456,80,no_fb,60,5.5302,581,74,574,good_reach,"""\""[{\\\""x\\\"":0.2728,\\\""y\\\"":0.4945,\\\""t\\\"":0},{\\\""x\\\"":0.344,\\\""y\\\"":0.4655,\\\""t\\\"":23},{\\\""x\\\"":0.3696,\\\""y\\\"":0.4624,\\\""t\\\"":40},{\\\""x\\\"":0.3696,\\\""y\\\"":0.4624,\\\""t\\\"":40},{\\\""x\\\"":0.3924,\\\""y\\\"":0.4603,\\\""t\\\"":40},{\\\""x\\\"":0.4343,\\\""y\\\"":0.4613,\\\""t\\\"":57}]\""""",0,2
34,1/28/2026 20:8.54.978,120,online_fb,-20,132.8166,1680,990,849,too_slow,"""\""[{\\\""x\\\"":0.735,\\\""y\\\"":0.4761,\\\""t\\\"":1},{\\\""x\\\"":0.7349,\\\""y\\\"":0.4471,\\\""t\\\"":16},{\\\""x\\\"":0.723,\\\""y\\\"":0.3964,\\\""t\\\"":33},{\\\""x\\\"":0.7163,\\\""y\\\"":0.3623,\\\""t\\\"":49},{\\\""x\\\"":0.7106,\\\""y\\\"":0.3354,\\\""t\\\"":67},{\\\""x\\\"":0.7057,\\\""y\\\"":0.287,\\\""t\\\"":83},{\\\""x\\\"":0.7035,\\\""y\\\"":0.2735,\\\""t\\\"":100},{\\\""x\\\"":0.7032,\\\""y\\\"":0.2689,\\\""t\\\"":116},{\\\""x\\\"":0.7014,\\\""y\\\"":0.2655,\\\""t\\\"":867},{\\\""x\\\"":0.6994,\\\""y\\\"":0.2598,\\\""t\\\"":874},{\\\""x\\\"":0.6968,\\\""y\\\"":0.2515,\\\""t\\\"":890},{\\\""x\\\"":0.6924,\\\""y\\\"":0.2365,\\\""t\\\"":907},{\\\""x\\\"":0.6889,\\\""y\\\"":0.2232,\\\""t\\\"":923},{\\\""x\\\"":0.6847,\\\""y\\\"":0.2139,\\\""t\\\"":940},{\\\""x\\\"":0.6828,\\\""y\\\"":0.2049,\\\""t\\\"":957},{\\\""x\\\"":0.6799,\\\""y\\\"":0.1976,\\\""t\\\"":973}]\""""",2,2
35,1/28/2026 20:8.57.517,40,online_fb,-20,19.7944,956,99,770,good_reach,"""\""[{\\\""x\\\"":0.7719,\\\""y\\\"":0.5046,\\\""t\\\"":0},{\\\""x\\\"":0.7825,\\\""y\\\"":0.516,\\\""t\\\"":15},{\\\""x\\\"":0.8038,\\\""y\\\"":0.5177,\\\""t\\\"":32},{\\\""x\\\"":0.829,\\\""y\\\"":0.513,\\\""t\\\"":49},{\\\""x\\\"":0.8821,\\\""y\\\"":0.5143,\\\""t\\\"":65},{\\\""x\\\"":0.9312,\\\""y\\\"":0.5141,\\\""t\\\"":82}]\""""",2,2
36,1/28/2026 20:9.0.9,80,online_fb,-20,114.5871,898,62,819,good_reach,"""\""[{\\\""x\\\"":0.7345,\\\""y\\\"":0.4841,\\\""t\\\"":0},{\\\""x\\\"":0.7356,\\\""y\\\"":0.4538,\\\""t\\\"":12},{\\\""x\\\"":0.7356,\\\""y\\\"":0.4538,\\\""t\\\"":12},{\\\""x\\\"":0.7336,\\\""y\\\"":0.4151,\\\""t\\\"":12},{\\\""x\\\"":0.7272,\\\""y\\\"":0.3524,\\\""t\\\"":28},{\\\""x\\\"":0.7299,\\\""y\\\"":0.1998,\\\""t\\\"":45}]\""""",2,2
37,1/28/2026 20:9.5.887,120,no_fb,-20,131.6335,728,56,1424,good_reach,"""\""[{\\\""x\\\"":0.7348,\\\""y\\\"":0.4803,\\\""t\\\"":0},{\\\""x\\\"":0.7174,\\\""y\\\"":0.4471,\\\""t\\\"":6},{\\\""x\\\"":0.6812,\\\""y\\\"":0.3943,\\\""t\\\"":23},{\\\""x\\\"":0.6515,\\\""y\\\"":0.3248,\\\""t\\\"":39}]\""""",2,2
38,1/28/2026 20:9.8.194,40,no_fb,-20,67.0686,751,66,786,good_reach,"""\""[{\\\""x\\\"":0.7668,\\\""y\\\"":0.4551,\\\""t\\\"":0},{\\\""x\\\"":0.7837,\\\""y\\\"":0.3764,\\\""t\\\"":16},{\\\""x\\\"":0.7977,\\\""y\\\"":0.3142,\\\""t\\\"":33},{\\\""x\\\"":0.8105,\\\""y\\\"":0.2561,\\\""t\\\"":49}]\""""",2,2
39,1/28/2026 20:9.10.213,80,no_fb,-20,94.631,588,67,656,good_reach,"""\""[{\\\""x\\\"":0.75,\\\""y\\\"":0.4334,\\\""t\\\"":0},{\\\""x\\\"":0.7466,\\\""y\\\"":0.3805,\\\""t\\\"":16},{\\\""x\\\"":0.7413,\\\""y\\\"":0.2986,\\\""t\\\"":34},{\\\""x\\\"":0.7349,\\\""y\\\"":0.2012,\\\""t\\\"":51}]\""""",2,2
40,1/28/2026 20:9.12.257,80,no_fb,-20,108.2326,599,81,647,good_reach,"""\""[{\\\""x\\\"":0.7504,\\\""y\\\"":0.4662,\\\""t\\\"":1},{\\\""x\\\"":0.7341,\\\""y\\\"":0.4102,\\\""t\\\"":15},{\\\""x\\\"":0.7207,\\\""y\\\"":0.3677,\\\""t\\\"":31},{\\\""x\\\"":0.7096,\\\""y\\\"":0.3003,\\\""t\\\"":49},{\\\""x\\\"":0.7026,\\\""y\\\"":0.2723,\\\""t\\\"":64},{\\\""x\\\"":0.7026,\\\""y\\\"":0.2723,\\\""t\\\"":65},{\\\""x\\\"":0.6944,\\\""y\\\"":0.2205,\\\""t\\\"":65}]\""""",2,2
41,1/28/2026 20:9.14.317,120,no_fb,-20,165.3972,604,100,637,good_reach,"""\""[{\\\""x\\\"":0.7275,\\\""y\\\"":0.489,\\\""t\\\"":0},{\\\""x\\\"":0.6966,\\\""y\\\"":0.4672,\\\""t\\\"":16},{\\\""x\\\"":0.6616,\\\""y\\\"":0.4506,\\\""t\\\"":33},{\\\""x\\\"":0.6115,\\\""y\\\"":0.432,\\\""t\\\"":50},{\\\""x\\\"":0.5893,\\\""y\\\"":0.4226,\\\""t\\\"":68},{\\\""x\\\"":0.5718,\\\""y\\\"":0.4154,\\\""t\\\"":83}]\""""",2,2
42,1/28/2026 20:9.16.384,40,no_fb,-20,61.4048,586,59,708,good_reach,"""\""[{\\\""x\\\"":0.7641,\\\""y\\\"":0.4538,\\\""t\\\"":0},{\\\""x\\\"":0.7711,\\\""y\\\"":0.4393,\\\""t\\\"":9},{\\\""x\\\"":0.805,\\\""y\\\"":0.3326,\\\""t\\\"":25},{\\\""x\\\"":0.8259,\\\""y\\\"":0.26,\\\""t\\\"":42}]\""""",2,2
43,1/28/2026 20:9.18.380,40,no_fb,-20,66.6529,551,63,673,good_reach,"""\""[{\\\""x\\\"":0.7636,\\\""y\\\"":0.4666,\\\""t\\\"":0},{\\\""x\\\"":0.7712,\\\""y\\\"":0.4355,\\\""t\\\"":13},{\\\""x\\\"":0.7951,\\\""y\\\"":0.3422,\\\""t\\\"":30},{\\\""x\\\"":0.8149,\\\""y\\\"":0.2551,\\\""t\\\"":47},{\\\""x\\\"":0.8149,\\\""y\\\"":0.2551,\\\""t\\\"":63}]\""""",2,2
44,1/28/2026 20:9.20.397,80,no_fb,-20,108.1254,620,58,630,good_reach,"""\""[{\\\""x\\\"":0.7296,\\\""y\\\"":0.4366,\\\""t\\\"":0},{\\\""x\\\"":0.7244,\\\""y\\\"":0.4128,\\\""t\\\"":7},{\\\""x\\\"":0.7057,\\\""y\\\"":0.3143,\\\""t\\\"":24},{\\\""x\\\"":0.6929,\\\""y\\\"":0.221,\\\""t\\\"":40}]\""""",2,2
45,1/28/2026 20:9.22.544,120,no_fb,-20,158.9146,606,58,769,good_reach,"""\""[{\\\""x\\\"":0.7103,\\\""y\\\"":0.4818,\\\""t\\\"":0},{\\\""x\\\"":0.6893,\\\""y\\\"":0.4621,\\\""t\\\"":8},{\\\""x\\\"":0.6532,\\\""y\\\"":0.4341,\\\""t\\\"":25},{\\\""x\\\"":0.6112,\\\""y\\\"":0.4113,\\\""t\\\"":42}]\""""",2,2
46,1/28/2026 20:9.24.670,120,no_fb,-20,143.2226,635,66,715,good_reach,"""\""[{\\\""x\\\"":0.7223,\\\""y\\\"":0.4766,\\\""t\\\"":0},{\\\""x\\\"":0.6792,\\\""y\\\"":0.4269,\\\""t\\\"":15},{\\\""x\\\"":0.6489,\\\""y\\\"":0.3771,\\\""t\\\"":32},{\\\""x\\\"":0.6092,\\\""y\\\"":0.3253,\\\""t\\\"":49}]\""""",2,2
47,1/28/2026 20:9.26.858,40,no_fb,-20,65.6215,622,74,789,good_reach,"""\""[{\\\""x\\\"":0.7633,\\\""y\\\"":0.4694,\\\""t\\\"":0},{\\\""x\\\"":0.772,\\\""y\\\"":0.4362,\\\""t\\\"":7},{\\\""x\\\"":0.7936,\\\""y\\\"":0.3606,\\\""t\\\"":24},{\\\""x\\\"":0.8099,\\\""y\\\"":0.2994,\\\""t\\\"":41},{\\\""x\\\"":0.8239,\\\""y\\\"":0.2248,\\\""t\\\"":58}]\""""",2,2
48,1/28/2026 20:9.29.34,80,no_fb,-20,109.3297,686,83,693,good_reach,"""\""[{\\\""x\\\"":0.7413,\\\""y\\\"":0.4586,\\\""t\\\"":1},{\\\""x\\\"":0.7331,\\\""y\\\"":0.4368,\\\""t\\\"":18},{\\\""x\\\"":0.7209,\\\""y\\\"":0.3912,\\\""t\\\"":33},{\\\""x\\\"":0.697,\\\""y\\\"":0.2896,\\\""t\\\"":51},{\\\""x\\\"":0.6835,\\\""y\\\"":0.2212,\\\""t\\\"":68},{\\\""x\\\"":0.6835,\\\""y\\\"":0.2212,\\\""t\\\"":68}]\""""",2,2
49,1/28/2026 20:9.31.234,80,no_fb,-20,103.7656,617,58,814,good_reach,"""\""[{\\\""x\\\"":0.7345,\\\""y\\\"":0.4436,\\\""t\\\"":0},{\\\""x\\\"":0.7298,\\\""y\\\"":0.4187,\\\""t\\\"":8},{\\\""x\\\"":0.7298,\\\""y\\\"":0.4187,\\\""t\\\"":8},{\\\""x\\\"":0.7135,\\\""y\\\"":0.3068,\\\""t\\\"":25},{\\\""x\\\"":0.7048,\\\""y\\\"":0.2166,\\\""t\\\"":41}]\""""",2,2
50,1/28/2026 20:9.33.376,40,no_fb,-20,72.6964,651,76,711,good_reach,"""\""[{\\\""x\\\"":0.7438,\\\""y\\\"":0.4695,\\\""t\\\"":1},{\\\""x\\\"":0.7462,\\\""y\\\"":0.4581,\\\""t\\\"":7},{\\\""x\\\"":0.7625,\\\""y\\\"":0.3752,\\\""t\\\"":24},{\\\""x\\\"":0.7806,\\\""y\\\"":0.2995,\\\""t\\\"":40},{\\\""x\\\"":0.7975,\\\""y\\\"":0.2031,\\\""t\\\"":57},{\\\""x\\\"":0.7975,\\\""y\\\"":0.2031,\\\""t\\\"":57}]\""""",2,2
51,1/28/2026 20:9.35.385,120,no_fb,-20,150.4718,625,66,606,good_reach,"""\""[{\\\""x\\\"":0.7242,\\\""y\\\"":0.4915,\\\""t\\\"":0},{\\\""x\\\"":0.6799,\\\""y\\\"":0.4449,\\\""t\\\"":16},{\\\""x\\\"":0.6472,\\\""y\\\"":0.4127,\\\""t\\\"":34},{\\\""x\\\"":0.6169,\\\""y\\\"":0.3682,\\\""t\\\"":50},{\\\""x\\\"":0.5971,\\\""y\\\"":0.3422,\\\""t\\\"":66},{\\\""x\\\"":0.5971,\\\""y\\\"":0.3422,\\\""t\\\"":66}]\""""",2,2
52,1/28/2026 20:9.37.363,40,no_fb,-20,67.0272,547,66,656,good_reach,"""\""[{\\\""x\\\"":0.7625,\\\""y\\\"":0.4517,\\\""t\\\"":0},{\\\""x\\\"":0.7817,\\\""y\\\"":0.3708,\\\""t\\\"":16},{\\\""x\\\"":0.8021,\\\""y\\\"":0.2941,\\\""t\\\"":33},{\\\""x\\\"":0.8167,\\\""y\\\"":0.2226,\\\""t\\\"":49},{\\\""x\\\"":0.8167,\\\""y\\\"":0.2226,\\\""t\\\"":50}]\""""",2,2
