trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,12/30/2025 1:56.53.351,90,online_fb,60,87.8376,493,66,2049,good_reach,"""\""[{\\\""x\\\"":0.1895,\\\""y\\\"":0.4599,\\\""t\\\"":17},{\\\""x\\\"":0.1634,\\\""y\\\"":0.429,\\\""t\\\"":32},{\\\""x\\\"":0.1634,\\\""y\\\"":0.429,\\\""t\\\"":33},{\\\""x\\\"":0.1314,\\\""y\\\"":0.3822,\\\""t\\\"":49}]\""""",0,2
2,12/30/2025 1:56.57.87,90,online_fb,60,74.1024,478,675,1577,too_slow,"""\""[{\\\""x\\\"":0.2623,\\\""y\\\"":0.4171,\\\""t\\\"":1},{\\\""x\\\"":0.1906,\\\""y\\\"":0.3974,\\\""t\\\"":17},{\\\""x\\\"":0.1906,\\\""y\\\"":0.3974,\\\""t\\\"":17},{\\\""x\\\"":0.1784,\\\""y\\\"":0.3771,\\\""t\\\"":34},{\\\""x\\\"":0.1784,\\\""y\\\"":0.3771,\\\""t\\\"":84},{\\\""x\\\"":0.1786,\\\""y\\\"":0.3749,\\\""t\\\"":563},{\\\""x\\\"":0.1788,\\\""y\\\"":0.3709,\\\""t\\\"":575},{\\\""x\\\"":0.1705,\\\""y\\\"":0.3223,\\\""t\\\"":592},{\\\""x\\\"":0.1629,\\\""y\\\"":0.2964,\\\""t\\\"":609},{\\\""x\\\"":0.1576,\\\""y\\\"":0.286,\\\""t\\\"":625},{\\\""x\\\"":0.1484,\\\""y\\\"":0.2752,\\\""t\\\"":642},{\\\""x\\\"":0.1371,\\\""y\\\"":0.2654,\\\""t\\\"":658}]\""""",0,2
3,12/30/2025 1:57.0.380,90,online_fb,-20,82.6998,649,49,1890,good_reach,"""\""[{\\\""x\\\"":0.7618,\\\""y\\\"":0.4449,\\\""t\\\"":0},{\\\""x\\\"":0.7821,\\\""y\\\"":0.4107,\\\""t\\\"":16},{\\\""x\\\"":0.8118,\\\""y\\\"":0.2784,\\\""t\\\"":32},{\\\""x\\\"":0.8118,\\\""y\\\"":0.2784,\\\""t\\\"":33}]\""""",2,2
4,12/30/2025 1:57.2.727,90,online_fb,-20,95.7595,516,34,1094,good_reach,"""\""[{\\\""x\\\"":0.7458,\\\""y\\\"":0.4393,\\\""t\\\"":0},{\\\""x\\\"":0.765,\\\""y\\\"":0.3425,\\\""t\\\"":16},{\\\""x\\\"":0.765,\\\""y\\\"":0.3425,\\\""t\\\"":17}]\""""",2,2
5,12/30/2025 1:57.13.844,90,no_fb,60,84.4747,523,25,2096,good_reach,"""\""[{\\\""x\\\"":0.2569,\\\""y\\\"":0.308,\\\""t\\\"":0},{\\\""x\\\"":0.2593,\\\""y\\\"":0.2616,\\\""t\\\"":8},{\\\""x\\\"":0.2593,\\\""y\\\"":0.2616,\\\""t\\\"":8}]\""""",0,2
6,12/30/2025 1:57.15.877,90,no_fb,60,75.4314,382,51,896,good_reach,"""\""[{\\\""x\\\"":0.2603,\\\""y\\\"":0.4751,\\\""t\\\"":0},{\\\""x\\\"":0.2661,\\\""y\\\"":0.408,\\\""t\\\"":18},{\\\""x\\\"":0.2661,\\\""y\\\"":0.408,\\\""t\\\"":18},{\\\""x\\\"":0.2803,\\\""y\\\"":0.276,\\\""t\\\"":34},{\\\""x\\\"":0.2875,\\\""y\\\"":0.2293,\\\""t\\\"":51}]\""""",0,2
7,12/30/2025 1:57.17.904,90,no_fb,60,74.6051,434,69,820,good_reach,"""\""[{\\\""x\\\"":0.2631,\\\""y\\\"":0.4616,\\\""t\\\"":1},{\\\""x\\\"":0.2649,\\\""y\\\"":0.4389,\\\""t\\\"":4},{\\\""x\\\"":0.2685,\\\""y\\\"":0.3863,\\\""t\\\"":20},{\\\""x\\\"":0.2685,\\\""y\\\"":0.3863,\\\""t\\\"":20},{\\\""x\\\"":0.2758,\\\""y\\\"":0.3168,\\\""t\\\"":36},{\\\""x\\\"":0.2881,\\\""y\\\"":0.2245,\\\""t\\\"":53},{\\\""x\\\"":0.2967,\\\""y\\\"":0.1794,\\\""t\\\"":53}]\""""",0,2
8,12/30/2025 1:57.19.940,90,no_fb,60,71.6341,416,79,838,good_reach,"""\""[{\\\""x\\\"":0.2659,\\\""y\\\"":0.4645,\\\""t\\\"":0},{\\\""x\\\"":0.2659,\\\""y\\\"":0.4645,\\\""t\\\"":0},{\\\""x\\\"":0.2774,\\\""y\\\"":0.4178,\\\""t\\\"":12},{\\\""x\\\"":0.2866,\\\""y\\\"":0.3714,\\\""t\\\"":29},{\\\""x\\\"":0.3001,\\\""y\\\"":0.2854,\\\""t\\\"":45},{\\\""x\\\"":0.3001,\\\""y\\\"":0.2854,\\\""t\\\"":46},{\\\""x\\\"":0.3075,\\\""y\\\"":0.22,\\\""t\\\"":62}]\""""",0,2
9,12/30/2025 1:57.21.951,90,no_fb,60,71.8321,366,66,877,good_reach,"""\""[{\\\""x\\\"":0.2709,\\\""y\\\"":0.447,\\\""t\\\"":0},{\\\""x\\\"":0.278,\\\""y\\\"":0.3907,\\\""t\\\"":16},{\\\""x\\\"":0.2863,\\\""y\\\"":0.3241,\\\""t\\\"":33},{\\\""x\\\"":0.2863,\\\""y\\\"":0.3241,\\\""t\\\"":33},{\\\""x\\\"":0.3016,\\\""y\\\"":0.2107,\\\""t\\\"":50}]\""""",0,2
10,12/30/2025 1:57.23.747,90,no_fb,60,70.4093,457,67,568,good_reach,"""\""[{\\\""x\\\"":0.2673,\\\""y\\\"":0.475,\\\""t\\\"":0},{\\\""x\\\"":0.2764,\\\""y\\\"":0.4232,\\\""t\\\"":17},{\\\""x\\\"":0.2813,\\\""y\\\"":0.393,\\\""t\\\"":17},{\\\""x\\\"":0.2915,\\\""y\\\"":0.3227,\\\""t\\\"":34},{\\\""x\\\"":0.3037,\\\""y\\\"":0.2345,\\\""t\\\"":50},{\\\""x\\\"":0.3037,\\\""y\\\"":0.2345,\\\""t\\\"":50}]\""""",0,2
