trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,workspace,day
1,1/13/2026 3:19.24.93,90,online_fb,60,94.5905,564,86,1395,good_reach,"""\""[{\\\""x\\\"":0.2113,\\\""y\\\"":0.477,\\\""t\\\"":28},{\\\""x\\\"":0.1931,\\\""y\\\"":0.4584,\\\""t\\\"":36},{\\\""x\\\"":0.1672,\\\""y\\\"":0.4317,\\\""t\\\"":53},{\\\""x\\\"":0.0923,\\\""y\\\"":0.3679,\\\""t\\\"":68}]\""""",0,2
2,1/13/2026 3:19.26.877,90,online_fb,60,89.2047,1300,49,729,good_reach,"""\""[{\\\""x\\\"":0.2538,\\\""y\\\"":0.4426,\\\""t\\\"":0},{\\\""x\\\"":0.1786,\\\""y\\\"":0.4208,\\\""t\\\"":16},{\\\""x\\\"":0.103,\\\""y\\\"":0.3432,\\\""t\\\"":32}]\""""",0,2
3,1/13/2026 3:20.17.262,90,no_fb,60,70.062,383,83,1072,good_reach,"""\""[{\\\""x\\\"":0.2564,\\\""y\\\"":0.4677,\\\""t\\\"":0},{\\\""x\\\"":0.2682,\\\""y\\\"":0.445,\\\""t\\\"":17},{\\\""x\\\"":0.2864,\\\""y\\\"":0.3965,\\\""t\\\"":34},{\\\""x\\\"":0.3037,\\\""y\\\"":0.3334,\\\""t\\\"":50},{\\\""x\\\"":0.3155,\\\""y\\\"":0.2493,\\\""t\\\"":66}]\""""",0,2
4,1/13/2026 3:20.19.12,90,no_fb,60,79.0277,331,67,650,good_reach,"""\""[{\\\""x\\\"":0.2684,\\\""y\\\"":0.4822,\\\""t\\\"":0},{\\\""x\\\"":0.2802,\\\""y\\\"":0.4402,\\\""t\\\"":16},{\\\""x\\\"":0.2948,\\\""y\\\"":0.3399,\\\""t\\\"":32},{\\\""x\\\"":0.2957,\\\""y\\\"":0.2574,\\\""t\\\"":50}]\""""",0,2
5,1/13/2026 3:20.20.833,90,no_fb,60,64.3902,350,84,681,good_reach,"""\""[{\\\""x\\\"":0.2691,\\\""y\\\"":0.4953,\\\""t\\\"":0},{\\\""x\\\"":0.2927,\\\""y\\\"":0.4403,\\\""t\\\"":16},{\\\""x\\\"":0.31,\\\""y\\\"":0.3836,\\\""t\\\"":33},{\\\""x\\\"":0.32,\\\""y\\\"":0.3335,\\\""t\\\"":49},{\\\""x\\\"":0.33,\\\""y\\\"":0.2639,\\\""t\\\"":67}]\""""",0,2
6,1/13/2026 3:20.22.816,90,no_fb,60,53.6513,499,117,661,good_reach,"""\""[{\\\""x\\\"":0.2659,\\\""y\\\"":0.4862,\\\""t\\\"":0},{\\\""x\\\"":0.2804,\\\""y\\\"":0.4668,\\\""t\\\"":16},{\\\""x\\\"":0.3022,\\\""y\\\"":0.4328,\\\""t\\\"":33},{\\\""x\\\"":0.3241,\\\""y\\\"":0.394,\\\""t\\\"":50},{\\\""x\\\"":0.3432,\\\""y\\\"":0.3471,\\\""t\\\"":67},{\\\""x\\\"":0.3541,\\\""y\\\"":0.3099,\\\""t\\\"":83},{\\\""x\\\"":0.3632,\\\""y\\\"":0.2646,\\\""t\\\"":101}]\""""",0,2
7,1/13/2026 3:20.24.833,90,no_fb,60,61.1462,399,117,794,good_reach,"""\""[{\\\""x\\\"":0.2757,\\\""y\\\"":0.4796,\\\""t\\\"":0},{\\\""x\\\"":0.2939,\\\""y\\\"":0.4505,\\\""t\\\"":18},{\\\""x\\\"":0.313,\\\""y\\\"":0.4149,\\\""t\\\"":33},{\\\""x\\\"":0.3303,\\\""y\\\"":0.3696,\\\""t\\\"":52},{\\\""x\\\"":0.3403,\\\""y\\\"":0.3324,\\\""t\\\"":68},{\\\""x\\\"":0.3494,\\\""y\\\"":0.2855,\\\""t\\\"":84},{\\\""x\\\"":0.353,\\\""y\\\"":0.2338,\\\""t\\\"":101}]\""""",0,2
8,1/13/2026 3:20.26.698,90,no_fb,60,59.6385,315,49,796,good_reach,"""\""[{\\\""x\\\"":0.2713,\\\""y\\\"":0.4583,\\\""t\\\"":0},{\\\""x\\\"":0.2995,\\\""y\\\"":0.3693,\\\""t\\\"":17},{\\\""x\\\"":0.3286,\\\""y\\\"":0.2739,\\\""t\\\"":33}]\""""",0,2
9,1/13/2026 3:20.28.501,90,no_fb,60,67.4133,383,83,630,good_reach,"""\""[{\\\""x\\\"":0.265,\\\""y\\\"":0.4614,\\\""t\\\"":0},{\\\""x\\\"":0.2813,\\\""y\\\"":0.4194,\\\""t\\\"":16},{\\\""x\\\"":0.2995,\\\""y\\\"":0.3628,\\\""t\\\"":33},{\\\""x\\\"":0.3168,\\\""y\\\"":0.29,\\\""t\\\"":50},{\\\""x\\\"":0.3304,\\\""y\\\"":0.2107,\\\""t\\\"":66}]\""""",0,2
10,1/13/2026 3:20.30.451,90,no_fb,60,56.6756,448,84,711,good_reach,"""\""[{\\\""x\\\"":0.2729,\\\""y\\\"":0.4638,\\\""t\\\"":0},{\\\""x\\\"":0.291,\\\""y\\\"":0.4298,\\\""t\\\"":17},{\\\""x\\\"":0.3101,\\\""y\\\"":0.3846,\\\""t\\\"":33},{\\\""x\\\"":0.3302,\\\""y\\\"":0.3279,\\\""t\\\"":51},{\\\""x\\\"":0.3502,\\\""y\\\"":0.26,\\\""t\\\"":67}]\""""",0,2
