trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,day
27,11/26/2025 5:22.9.884,55,no_fb,-30,47.9497,285,32,532,good_reach,"""\""[{\\\""x\\\"":0.2988,\\\""y\\\"":0.4015,\\\""t\\\"":0},{\\\""x\\\"":0.342,\\\""y\\\"":0.3071,\\\""t\\\"":15},{\\\""x\\\"":0.3665,\\\""y\\\"":0.2566,\\\""t\\\"":32}]\""""",2
28,11/26/2025 5:22.11.433,50,no_fb,-30,39.2084,262,37,550,good_reach,"""\""[{\\\""x\\\"":0.2693,\\\""y\\\"":0.4795,\\\""t\\\"":0},{\\\""x\\\"":0.2926,\\\""y\\\"":0.4367,\\\""t\\\"":4},{\\\""x\\\"":0.3439,\\\""y\\\"":0.3576,\\\""t\\\"":20},{\\\""x\\\"":0.3439,\\\""y\\\"":0.3576,\\\""t\\\"":20}]\""""",2
29,11/26/2025 5:22.12.934,40,no_fb,-30,29.176,374,42,383,good_reach,"""\""[{\\\""x\\\"":0.2604,\\\""y\\\"":0.4557,\\\""t\\\"":0},{\\\""x\\\"":0.289,\\\""y\\\"":0.4271,\\\""t\\\"":9},{\\\""x\\\"":0.3491,\\\""y\\\"":0.3744,\\\""t\\\"":25}]\""""",2
30,11/26/2025 5:22.14.416,35,no_fb,-30,24.3666,266,33,483,good_reach,"""\""[{\\\""x\\\"":0.3141,\\\""y\\\"":0.4277,\\\""t\\\"":0},{\\\""x\\\"":0.3748,\\\""y\\\"":0.3738,\\\""t\\\"":16}]\""""",2
31,11/26/2025 5:22.16.367,125,no_fb,110,133.1931,252,48,949,good_reach,"""\""[{\\\""x\\\"":0.7321,\\\""y\\\"":0.4761,\\\""t\\\"":0},{\\\""x\\\"":0.6877,\\\""y\\\"":0.3915,\\\""t\\\"":15},{\\\""x\\\"":0.6393,\\\""y\\\"":0.2905,\\\""t\\\"":31}]\""""",2
32,11/26/2025 5:22.17.934,135,no_fb,110,140.8661,238,45,583,good_reach,"""\""[{\\\""x\\\"":0.7337,\\\""y\\\"":0.4881,\\\""t\\\"":0},{\\\""x\\\"":0.7081,\\\""y\\\"":0.4529,\\\""t\\\"":12},{\\\""x\\\"":0.6252,\\\""y\\\"":0.32,\\\""t\\\"":29}]\""""",2
33,11/26/2025 5:22.19.451,130,no_fb,110,133.5198,249,34,533,good_reach,"""\""[{\\\""x\\\"":0.7219,\\\""y\\\"":0.4645,\\\""t\\\"":1},{\\\""x\\\"":0.6758,\\\""y\\\"":0.3733,\\\""t\\\"":17}]\""""",2
34,11/26/2025 5:22.20.984,140,no_fb,110,144.933,267,32,532,good_reach,"""\""[{\\\""x\\\"":0.73,\\\""y\\\"":0.4852,\\\""t\\\"":1},{\\\""x\\\"":0.6682,\\\""y\\\"":0.4039,\\\""t\\\"":15}]\""""",2
35,11/26/2025 5:22.22.701,145,no_fb,110,150.3474,233,33,750,good_reach,"""\""[{\\\""x\\\"":0.6715,\\\""y\\\"":0.4281,\\\""t\\\"":0},{\\\""x\\\"":0.5992,\\\""y\\\"":0.3502,\\\""t\\\"":16}]\""""",2
36,11/26/2025 5:22.24.250,125,no_fb,110,130.121,283,50,516,good_reach,"""\""[{\\\""x\\\"":0.7297,\\\""y\\\"":0.4742,\\\""t\\\"":0},{\\\""x\\\"":0.686,\\\""y\\\"":0.3842,\\\""t\\\"":17},{\\\""x\\\"":0.644,\\\""y\\\"":0.2831,\\\""t\\\"":33}]\""""",2
37,11/26/2025 5:22.25.817,130,no_fb,110,142.6687,283,33,549,good_reach,"""\""[{\\\""x\\\"":0.7159,\\\""y\\\"":0.4587,\\\""t\\\"":0},{\\\""x\\\"":0.6628,\\\""y\\\"":0.3851,\\\""t\\\"":16}]\""""",2
38,11/26/2025 5:22.27.402,135,no_fb,110,143.1669,290,27,566,good_reach,"""\""[{\\\""x\\\"":0.7306,\\\""y\\\"":0.4784,\\\""t\\\"":0},{\\\""x\\\"":0.7003,\\\""y\\\"":0.4389,\\\""t\\\"":10}]\""""",2
39,11/26/2025 5:22.29.101,140,no_fb,110,148.4103,280,37,681,good_reach,"""\""[{\\\""x\\\"":0.7243,\\\""y\\\"":0.4755,\\\""t\\\"":0},{\\\""x\\\"":0.6963,\\\""y\\\"":0.4414,\\\""t\\\"":4},{\\\""x\\\"":0.6362,\\\""y\\\"":0.3755,\\\""t\\\"":20}]\""""",2
40,11/26/2025 5:22.30.734,145,no_fb,110,145.8703,354,46,532,good_reach,"""\""[{\\\""x\\\"":0.7308,\\\""y\\\"":0.4579,\\\""t\\\"":0},{\\\""x\\\"":0.7045,\\\""y\\\"":0.4305,\\\""t\\\"":12},{\\\""x\\\"":0.6071,\\\""y\\\"":0.3195,\\\""t\\\"":29}]\""""",2
41,11/26/2025 5:22.32.567,130,no_fb,110,135.2502,227,40,866,good_reach,"""\""[{\\\""x\\\"":0.7347,\\\""y\\\"":0.4865,\\\""t\\\"":0},{\\\""x\\\"":0.7184,\\\""y\\\"":0.4579,\\\""t\\\"":6},{\\\""x\\\"":0.6723,\\\""y\\\"":0.3734,\\\""t\\\"":23}]\""""",2
42,11/26/2025 5:22.34.335,140,no_fb,110,135.0166,250,33,782,good_reach,"""\""[{\\\""x\\\"":0.718,\\\""y\\\"":0.4498,\\\""t\\\"":0},{\\\""x\\\"":0.6702,\\\""y\\\"":0.3521,\\\""t\\\"":16}]\""""",2
43,11/26/2025 5:22.35.817,135,no_fb,110,143.7521,283,17,481,good_reach,"""\""[{\\\""x\\\"":0.6777,\\\""y\\\"":0.4101,\\\""t\\\"":1}]\""""",2
44,11/26/2025 5:22.37.367,145,no_fb,110,138.8623,214,32,603,good_reach,"""\""[{\\\""x\\\"":0.7135,\\\""y\\\"":0.4458,\\\""t\\\"":0},{\\\""x\\\"":0.6359,\\\""y\\\"":0.3195,\\\""t\\\"":15}]\""""",2
45,11/26/2025 5:22.38.950,125,no_fb,110,123.2014,332,34,517,good_reach,"""\""[{\\\""x\\\"":0.7216,\\\""y\\\"":0.4355,\\\""t\\\"":0},{\\\""x\\\"":0.6586,\\\""y\\\"":0.2576,\\\""t\\\"":17}]\""""",2
46,11/26/2025 5:22.40.516,135,no_fb,110,147.3889,303,30,532,good_reach,"""\""[{\\\""x\\\"":0.7109,\\\""y\\\"":0.4491,\\\""t\\\"":0},{\\\""x\\\"":0.6409,\\\""y\\\"":0.3689,\\\""t\\\"":13}]\""""",2
47,11/26/2025 5:22.42.34,145,no_fb,110,147.6556,274,42,500,good_reach,"""\""[{\\\""x\\\"":0.7372,\\\""y\\\"":0.4808,\\\""t\\\"":0},{\\\""x\\\"":0.7127,\\\""y\\\"":0.4544,\\\""t\\\"":9},{\\\""x\\\"":0.662,\\\""y\\\"":0.394,\\\""t\\\"":26}]\""""",2
48,11/26/2025 5:22.44.216,130,no_fb,110,134.9059,279,50,1153,good_reach,"""\""[{\\\""x\\\"":0.7314,\\\""y\\\"":0.4804,\\\""t\\\"":0},{\\\""x\\\"":0.6917,\\\""y\\\"":0.4233,\\\""t\\\"":17},{\\\""x\\\"":0.6451,\\\""y\\\"":0.3321,\\\""t\\\"":33},{\\\""x\\\"":0.6451,\\\""y\\\"":0.3321,\\\""t\\\"":33}]\""""",2
49,11/26/2025 5:22.45.718,140,no_fb,110,143.95,264,36,500,good_reach,"""\""[{\\\""x\\\"":0.7334,\\\""y\\\"":0.4689,\\\""t\\\"":1},{\\\""x\\\"":0.6803,\\\""y\\\"":0.3997,\\\""t\\\"":19}]\""""",2
50,11/26/2025 5:22.47.417,125,no_fb,110,133.1762,264,52,681,good_reach,"""\""[{\\\""x\\\"":0.7381,\\\""y\\\"":0.4768,\\\""t\\\"":0},{\\\""x\\\"":0.7218,\\\""y\\\"":0.4482,\\\""t\\\"":7},{\\\""x\\\"":0.6973,\\\""y\\\"":0.4032,\\\""t\\\"":19},{\\\""x\\\"":0.6535,\\\""y\\\"":0.3153,\\\""t\\\"":35}]\""""",2
51,11/26/2025 5:22.48.983,125,no_fb,110,136.9551,308,41,516,good_reach,"""\""[{\\\""x\\\"":0.7335,\\\""y\\\"":0.4822,\\\""t\\\"":0},{\\\""x\\\"":0.7078,\\\""y\\\"":0.4394,\\\""t\\\"":9},{\\\""x\\\"":0.6477,\\\""y\\\"":0.3285,\\\""t\\\"":26}]\""""",2
52,11/26/2025 5:22.50.616,140,no_fb,110,138.1804,323,44,566,good_reach,"""\""[{\\\""x\\\"":0.7349,\\\""y\\\"":0.4589,\\\""t\\\"":1},{\\\""x\\\"":0.7109,\\\""y\\\"":0.4237,\\\""t\\\"":11},{\\\""x\\\"":0.6596,\\\""y\\\"":0.3469,\\\""t\\\"":27}]\""""",2
53,11/26/2025 5:22.52.167,135,no_fb,110,140.3795,316,17,516,good_reach,"""\""[{\\\""x\\\"":0.7107,\\\""y\\\"":0.4472,\\\""t\\\"":0}]\""""",2
54,11/26/2025 5:22.53.784,145,no_fb,110,146.7478,253,47,616,good_reach,"""\""[{\\\""x\\\"":0.7232,\\\""y\\\"":0.4761,\\\""t\\\"":0},{\\\""x\\\"":0.6748,\\\""y\\\"":0.419,\\\""t\\\"":13},{\\\""x\\\"":0.6269,\\\""y\\\"":0.3553,\\\""t\\\"":30}]\""""",2
55,11/26/2025 5:22.55.533,130,no_fb,110,141.0293,271,28,749,good_reach,"""\""[{\\\""x\\\"":0.715,\\\""y\\\"":0.4607,\\\""t\\\"":0},{\\\""x\\\"":0.6887,\\\""y\\\"":0.42,\\\""t\\\"":12}]\""""",2
56,11/26/2025 5:22.57.350,130,no_fb,110,136.7989,265,48,802,good_reach,"""\""[{\\\""x\\\"":0.721,\\\""y\\\"":0.4557,\\\""t\\\"":0},{\\\""x\\\"":0.6679,\\\""y\\\"":0.369,\\\""t\\\"":15},{\\\""x\\\"":0.6201,\\\""y\\\"":0.2844,\\\""t\\\"":31}]\""""",2
57,11/26/2025 5:22.58.934,145,no_fb,110,151.7932,306,27,549,good_reach,"""\""[{\\\""x\\\"":0.7115,\\\""y\\\"":0.4649,\\\""t\\\"":0},{\\\""x\\\"":0.6794,\\\""y\\\"":0.4319,\\\""t\\\"":11}]\""""",2
58,11/26/2025 5:23.0.417,140,no_fb,110,140.3341,384,33,364,good_reach,"""\""[{\\\""x\\\"":0.7249,\\\""y\\\"":0.4653,\\\""t\\\"":0},{\\\""x\\\"":0.6724,\\\""y\\\"":0.3895,\\\""t\\\"":16}]\""""",2
59,11/26/2025 5:23.2.116,125,no_fb,110,129.3695,315,34,650,good_reach,"""\""[{\\\""x\\\"":0.7007,\\\""y\\\"":0.4116,\\\""t\\\"":0},{\\\""x\\\"":0.6552,\\\""y\\\"":0.3051,\\\""t\\\"":17}]\""""",2
60,11/26/2025 5:23.3.700,135,no_fb,110,136.5862,305,43,535,good_reach,"""\""[{\\\""x\\\"":0.7279,\\\""y\\\"":0.4751,\\\""t\\\"":0},{\\\""x\\\"":0.7057,\\\""y\\\"":0.4345,\\\""t\\\"":10},{\\\""x\\\"":0.6602,\\\""y\\\"":0.3543,\\\""t\\\"":26}]\""""",2
61,11/26/2025 5:23.5.350,145,online_fb,0,145.9203,300,33,616,good_reach,"""\""[{\\\""x\\\"":0.7152,\\\""y\\\"":0.4531,\\\""t\\\"":0},{\\\""x\\\"":0.6382,\\\""y\\\"":0.3575,\\\""t\\\"":16}]\""""",2
62,11/26/2025 5:23.6.900,135,online_fb,0,127.8512,333,50,466,good_reach,"""\""[{\\\""x\\\"":0.7259,\\\""y\\\"":0.46,\\\""t\\\"":0},{\\\""x\\\"":0.6851,\\\""y\\\"":0.3667,\\\""t\\\"":17},{\\\""x\\\"":0.6641,\\\""y\\\"":0.314,\\\""t\\\"":33},{\\\""x\\\"":0.6442,\\\""y\\\"":0.2656,\\\""t\\\"":33}]\""""",2
63,11/26/2025 5:23.8.400,140,online_fb,0,140.4322,316,33,449,good_reach,"""\""[{\\\""x\\\"":0.7157,\\\""y\\\"":0.449,\\\""t\\\"":0},{\\\""x\\\"":0.6597,\\\""y\\\"":0.3678,\\\""t\\\"":16}]\""""",2
64,11/26/2025 5:23.9.882,125,online_fb,0,126.9499,277,39,465,good_reach,"""\""[{\\\""x\\\"":0.7327,\\\""y\\\"":0.4635,\\\""t\\\"":0},{\\\""x\\\"":0.7106,\\\""y\\\"":0.4196,\\\""t\\\"":6},{\\\""x\\\"":0.661,\\\""y\\\"":0.2966,\\\""t\\\"":23}]\""""",2
65,11/26/2025 5:23.11.450,130,online_fb,0,134.824,299,34,533,good_reach,"""\""[{\\\""x\\\"":0.7206,\\\""y\\\"":0.4427,\\\""t\\\"":0},{\\\""x\\\"":0.6424,\\\""y\\\"":0.3032,\\\""t\\\"":17}]\""""",2
66,11/26/2025 5:23.13.49,145,online_fb,0,137.4056,249,34,616,good_reach,"""\""[{\\\""x\\\"":0.7222,\\\""y\\\"":0.446,\\\""t\\\"":0},{\\\""x\\\"":0.6732,\\\""y\\\"":0.3625,\\\""t\\\"":17}]\""""",2
67,11/26/2025 5:23.14.616,130,online_fb,0,135.4516,258,41,566,good_reach,"""\""[{\\\""x\\\"":0.7359,\\\""y\\\"":0.4774,\\\""t\\\"":0},{\\\""x\\\"":0.716,\\\""y\\\"":0.4488,\\\""t\\\"":8},{\\\""x\\\"":0.667,\\\""y\\\"":0.3687,\\\""t\\\"":25}]\""""",2
68,11/26/2025 5:23.16.132,135,online_fb,0,137.4336,308,41,467,good_reach,"""\""[{\\\""x\\\"":0.7253,\\\""y\\\"":0.4637,\\\""t\\\"":0},{\\\""x\\\"":0.7054,\\\""y\\\"":0.4341,\\\""t\\\"":8},{\\\""x\\\"":0.6529,\\\""y\\\"":0.3484,\\\""t\\\"":24}]\""""",2
69,11/26/2025 5:23.17.666,140,online_fb,0,123.4763,221,28,583,good_reach,"""\""[{\\\""x\\\"":0.7202,\\\""y\\\"":0.4305,\\\""t\\\"":0},{\\\""x\\\"":0.6986,\\\""y\\\"":0.3712,\\\""t\\\"":12}]\""""",2
70,11/26/2025 5:23.19.166,125,online_fb,0,129.804,253,31,515,good_reach,"""\""[{\\\""x\\\"":0.733,\\\""y\\\"":0.4622,\\\""t\\\"":0},{\\\""x\\\"":0.6805,\\\""y\\\"":0.3601,\\\""t\\\"":15}]\""""",2
71,11/26/2025 5:23.20.765,130,online_fb,0,132.6458,297,35,567,good_reach,"""\""[{\\\""x\\\"":0.7294,\\\""y\\\"":0.4774,\\\""t\\\"":0},{\\\""x\\\"":0.7072,\\\""y\\\"":0.4357,\\\""t\\\"":5},{\\\""x\\\"":0.6844,\\\""y\\\"":0.3918,\\\""t\\\"":18}]\""""",2
72,11/26/2025 5:23.22.332,140,online_fb,0,143.1039,300,16,550,good_reach,"""\""[{\\\""x\\\"":0.7113,\\\""y\\\"":0.4583,\\\""t\\\"":0}]\""""",2
73,11/26/2025 5:23.23.998,135,online_fb,0,134.7831,285,48,632,good_reach,"""\""[{\\\""x\\\"":0.7192,\\\""y\\\"":0.4549,\\\""t\\\"":0},{\\\""x\\\"":0.672,\\\""y\\\"":0.378,\\\""t\\\"":15},{\\\""x\\\"":0.62,\\\""y\\\"":0.2737,\\\""t\\\"":31}]\""""",2
74,11/26/2025 5:23.25.899,125,online_fb,0,126.2678,211,38,950,good_reach,"""\""[{\\\""x\\\"":0.7313,\\\""y\\\"":0.4716,\\\""t\\\"":0},{\\\""x\\\"":0.7109,\\\""y\\\"":0.4211,\\\""t\\\"":7},{\\\""x\\\"":0.6694,\\\""y\\\"":0.3113,\\\""t\\\"":21}]\""""",2
75,11/26/2025 5:23.27.533,145,online_fb,0,143.2595,288,45,600,good_reach,"""\""[{\\\""x\\\"":0.723,\\\""y\\\"":0.471,\\\""t\\\"":0},{\\\""x\\\"":0.7037,\\\""y\\\"":0.4391,\\\""t\\\"":12},{\\\""x\\\"":0.6244,\\\""y\\\"":0.3194,\\\""t\\\"":28}]\""""",2
76,11/26/2025 5:23.29.149,125,online_fb,0,119.5004,299,33,582,good_reach,"""\""[{\\\""x\\\"":0.7373,\\\""y\\\"":0.442,\\\""t\\\"":0},{\\\""x\\\"":0.7087,\\\""y\\\"":0.3497,\\\""t\\\"":16}]\""""",2
77,11/26/2025 5:23.30.750,140,online_fb,0,140.2572,297,54,548,good_reach,"""\""[{\\\""x\\\"":0.7338,\\\""y\\\"":0.4895,\\\""t\\\"":0},{\\\""x\\\"":0.7093,\\\""y\\\"":0.4511,\\\""t\\\"":6},{\\\""x\\\"":0.6621,\\\""y\\\"":0.3775,\\\""t\\\"":20},{\\\""x\\\"":0.6189,\\\""y\\\"":0.3017,\\\""t\\\"":37}]\""""",2
78,11/26/2025 5:23.32.432,145,online_fb,0,148.867,300,50,631,good_reach,"""\""[{\\\""x\\\"":0.7321,\\\""y\\\"":0.4643,\\\""t\\\"":0},{\\\""x\\\"":0.6913,\\\""y\\\"":0.4237,\\\""t\\\"":19},{\\\""x\\\"":0.6399,\\\""y\\\"":0.3688,\\\""t\\\"":34}]\""""",2
79,11/26/2025 5:23.33.982,130,online_fb,0,129.8168,343,40,466,good_reach,"""\""[{\\\""x\\\"":0.7257,\\\""y\\\"":0.4744,\\\""t\\\"":1},{\\\""x\\\"":0.7128,\\\""y\\\"":0.4392,\\\""t\\\"":7},{\\\""x\\\"":0.6708,\\\""y\\\"":0.3371,\\\""t\\\"":24}]\""""",2
80,11/26/2025 5:23.35.550,135,online_fb,0,129.9558,317,51,499,good_reach,"""\""[{\\\""x\\\"":0.7208,\\\""y\\\"":0.4562,\\\""t\\\"":1},{\\\""x\\\"":0.6858,\\\""y\\\"":0.3837,\\\""t\\\"":17},{\\\""x\\\"":0.649,\\\""y\\\"":0.2892,\\\""t\\\"":33}]\""""",2
81,11/26/2025 5:23.37.415,125,online_fb,0,117.0606,183,66,914,good_reach,"""\""[{\\\""x\\\"":0.7319,\\\""y\\\"":0.4516,\\\""t\\\"":0},{\\\""x\\\"":0.712,\\\""y\\\"":0.3825,\\\""t\\\"":16},{\\\""x\\\"":0.6939,\\\""y\\\"":0.3023,\\\""t\\\"":33},{\\\""x\\\"":0.6758,\\\""y\\\"":0.2243,\\\""t\\\"":50}]\""""",2
82,11/26/2025 5:23.38.882,135,online_fb,0,135.9503,317,49,400,good_reach,"""\""[{\\\""x\\\"":0.7227,\\\""y\\\"":0.4565,\\\""t\\\"":0},{\\\""x\\\"":0.6755,\\\""y\\\"":0.3818,\\\""t\\\"":16},{\\\""x\\\"":0.627,\\\""y\\\"":0.2939,\\\""t\\\"":33}]\""""",2
